75 1359
1 2 1103
1 5 9716
1 6 5209
1 7 9436
1 10 2902
1 11 2381
1 13 1878
1 15 8708
1 16 3348
1 18 7820
1 21 3820
1 22 5874
1 25 8642
1 26 2647
1 27 3332
1 28 4900
1 29 2814
1 30 2266
1 31 6553
1 32 6976
1 33 8015
1 34 5749
1 35 559
1 36 8720
1 37 1233
1 41 400
1 44 6032
1 45 4077
1 49 2551
1 52 3498
1 58 6492
1 59 7269
1 61 8359
1 62 9655
1 66 4469
1 67 6982
1 71 9776
1 72 5538
1 73 7897
1 74 5582
2 5 1330
2 6 9703
2 12 898
2 16 2282
2 17 9113
2 20 7700
2 28 2887
2 29 1489
2 32 134
2 34 1068
2 35 395
2 36 3005
2 40 4565
2 41 3183
2 42 7546
2 43 6591
2 49 8878
2 52 8377
2 53 4446
2 54 4326
2 56 9123
2 57 6297
2 59 1727
2 60 6477
2 61 7592
2 63 3956
2 64 1167
2 66 5124
2 67 2203
2 68 9891
2 69 435
2 70 6203
2 71 924
2 72 4759
2 73 5653
3 4 277
3 7 7195
3 8 5198
3 9 9582
3 11 165
3 15 8727
3 19 5174
3 21 6424
3 23 839
3 25 9565
3 26 7318
3 29 1595
3 31 6940
3 34 6655
3 35 2020
3 36 9265
3 38 287
3 42 189
3 47 9127
3 48 9760
3 49 6693
3 51 5706
3 52 2877
3 53 6628
3 55 666
3 56 2346
3 57 4678
3 60 8462
3 61 6733
3 62 2723
3 65 9344
3 66 7687
3 70 4812
3 73 9549
3 75 9759
4 6 4200
4 7 573
4 9 6403
4 13 8833
4 14 9723
4 15 6751
4 20 2400
4 22 5309
4 23 2792
4 24 7426
4 28 6441
4 31 9461
4 33 9113
4 34 2058
4 35 8247
4 39 1296
4 40 9916
4 43 9639
4 45 6438
4 46 4268
4 48 6420
4 49 8015
4 51 550
4 52 4763
4 53 2615
4 54 4405
4 56 6361
4 58 4492
4 61 2046
4 62 4186
4 63 145
4 64 1960
4 66 1751
4 67 7668
4 69 2480
4 71 7633
4 72 3947
4 73 3894
5 7 681
5 8 3684
5 14 1310
5 16 1775
5 17 1582
5 18 614
5 19 9487
5 21 1869
5 25 718
5 26 4133
5 27 6799
5 28 2401
5 31 5683
5 32 1869
5 36 820
5 37 6383
5 38 3662
5 39 2609
5 41 8787
5 42 9407
5 44 8018
5 46 2812
5 48 5772
5 51 9909
5 53 6522
5 57 8397
5 58 9259
5 61 2808
5 63 5341
5 65 8686
5 66 1155
5 73 816
5 74 249
5 75 9429
6 9 4881
