75 1367
1 2 4575
1 3 5289
1 4 6615
1 5 9331
1 6 1748
1 7 6926
1 11 112
1 13 2346
1 14 2316
1 15 4865
1 16 5185
1 21 8225
1 22 9260
1 27 4118
1 31 4237
1 32 1336
1 33 1177
1 37 6732
1 43 7621
1 45 4888
1 46 8673
1 47 9999
1 49 1967
1 50 7414
1 52 7885
1 54 4158
1 55 9880
1 57 7062
1 58 8123
1 59 2521
1 61 3883
1 62 8872
1 64 4875
1 67 1077
1 68 933
1 69 6237
1 72 3143
1 73 2171
1 74 254
1 75 4339
2 3 2717
2 9 1785
2 10 3325
2 13 7863
2 17 6947
2 18 11
2 19 1094
2 20 833
2 21 7893
2 23 890
2 24 2256
2 25 7025
2 26 1412
2 28 478
2 29 8120
2 30 8273
2 32 8263
2 33 1032
2 34 8105
2 35 3882
2 36 1580
2 38 2843
2 39 9684
2 40 4235
2 41 230
2 43 8281
2 46 5192
2 48 8606
2 49 5206
2 50 3116
2 51 2202
2 52 6317
2 53 1201
2 56 3940
2 57 8862
2 58 3891
2 59 2032
2 60 7970
2 61 3922
2 63 7767
2 64 1855
2 68 8455
2 73 1800
2 74 5775
2 75 6024
3 7 7385
3 15 6907
3 18 2683
3 22 3870
3 24 9939
3 27 9282
3 28 8630
3 33 3225
3 34 3316
3 36 1225
3 38 3793
3 44 4811
3 46 6622
3 49 1457
3 51 8440
3 52 7690
3 54 1082
3 57 2067
3 58 2049
3 61 6939
3 64 9727
3 66 2191
3 68 7519
3 69 555
3 70 3260
3 72 3400
3 73 6749
4 6 2096
4 9 1665
4 11 5774
4 12 5105
4 14 9195
4 16 3988
4 18 9074
4 19 85
4 20 414
4 21 4726
4 25 5239
4 26 2443
4 28 6172
4 30 1914
4 31 1903
4 32 9176
4 34 1083
4 40 4671
4 42 1414
4 44 6642
4 48 6028
4 49 6365
4 51 8227
4 53 7691
4 54 3441
4 55 5335
4 57 2818
4 59 4001
4 61 7710
4 63 5020
4 64 580
4 66 9923
4 68 8731
4 69 2499
4 70 3719
4 71 4572
5 7 9149
5 9 4224
5 14 7541
5 20 5028
5 22 7558
5 26 8653
5 27 4046
5 28 6965
5 32 5324
5 33 588
5 35 3826
5 36 9450
5 37 5207
5 38 9581
5 42 1709
5 45 100
5 46 5033
5 51 475
5 52 3726
5 53 3016
5 54 424
5 58 1229
5 59 3854
5 60 330
5 62 6889
5 67 9018
5 69 5619
5 70 8593
5 71 2257
5 72 3100
5 73 1042
5 74 9882
6 7 7743
6 20 1152
6 22 8276
6 23 1181
6 24 4037
6 26 1484
6 27 8342
6 30 5636
6 31 8009
6 32 1869
6 33 3762
6 35 335
6 37 6648
6 38 8279
6 41 475
6 43 895
6 45 2639
6 51 7644
6 55 3521
6 58 7733
6 62 9861
6 64 5133
6 67 3150
6 70 7921
7 12 3112
7 13 9212
7 15 7406
7 18 2038
7 19 9709
7 20 7668
7 24 1824
7 28 9063
7 32 1001
7 34 1489
7 35 1677
7 36 8741
7 37 7226
7 41 9318
7 42 7216
7 44 3624
7 45 3947
7 49 7173
7 53 4997
7 54 2432
7 55 5659
7 58 2961
7 60 442
7 63 768
7 65 45
7 67 6579
7 68 6428
7 69 1704
7 71 3693
7 73 7640
7 75 8903
8 9 815
8 10 5332
8 14 1416
8 15 486
8 16 3333
8 17 3892
8 19 7300
8 20 1055
8 22 9592
8 24 1193
8 28 7396
8 30 842
8 32 6178
8 34 5835
8 35 7444
8 36 8727
8 37 8454
8 38 6862
8 41 7159
8 43 3207
8 44 2369
8 49 7216
8 54 1171
8 55 8026
8 56 3045
8 57 7640
8 60 8220
8 64 1715
8 65 6870
8 66 4732
8 67 4677
8 69 8887
8 71 5097
8 72 7930
8 75 9016
9 10 7675
9 12 479
9 13 653
9 14 6860
9 18 2001
9 19 8017
9 20 2321
9 22 9122
9 23 6842
9 24 5581
9 25 2815
9 26 1970
9 27 2989
9 28 9725
9 29 6897
9 32 5444
9 33 4016
9 34 4878
9 37 5403
9 40 404
9 45 6299
9 46 889
9 48 5682
9 49 2508
9 50 6872
9 51 476
9 52 8645
9 53 5976
9 55 9523
9 56 7726
9 61 9702
9 62 8331
9 65 8489
9 67 5218
9 68 8077
9 69 9674
9 73 1517
10 11 8994
10 14 6790
10 19 9556
10 20 4040
10 21 4584
10 23 690
10 24 9917
10 25 4333
10 29 4279
10 30 6948
10 31 2279
10 35 9803
10 36 4277
10 37 9271
10 38 33
10 40 5379
10 44 4690
10 48 525
10 49 888
10 50 1157
10 52 4234
10 53 2099
10 60 5078
10 61 3361
10 62 6446
10 63 5794
10 65 7576
10 66 2452
10 67 2658
10 69 1921
10 71 941
10 73 2879
11 12 731
11 13 4663
11 14 2807
11 18 2341
11 20 7713
11 21 7308
11 26 7400
11 31 3439
11 32 1569
11 33 8826
11 34 5255
11 35 5210
11 36 2981
11 37 3694
11 38 2001
11 39 7637
11 40 3649
11 42 6857
11 45 7741
11 47 9565
11 48 9133
11 50 5172
11 51 2485
11 53 5058
11 56 4595
11 57 8610
11 59 6606
11 60 1841
11 61 2870
11 63 9136
11 64 621
11 66 7573
11 67 2148
11 68 4224
11 70 3355
11 74 1405
11 75 9528
12 14 9646
12 15 4321
12 18 7743
12 20 5021
12 22 7933
12 23 5221
12 24 9784
12 25 1628
12 26 550
12 27 6153
12 28 9286
12 29 648
12 33 477
12 36 8926
12 38 9821
12 44 5213
12 50 6514
12 51 8718
12 52 471
12 56 1432
12 57 5949
12 58 682
12 60 672
12 61 2745
12 62 8784
12 64 7227
12 66 31
12 69 6100
12 71 3069
12 72 1024
12 73 3314
12 74 4124
13 22 3350
13 29 930
13 31 7689
13 33 9238
13 34 771
13 37 1332
13 38 5219
13 41 7098
13 45 625
13 46 3901
13 47 7235
13 48 5528
13 51 5403
13 53 1665
13 55 7695
13 56 2523
13 57 140
13 59 8161
13 60 5056
13 61 7835
13 62 2339
13 67 6297
13 69 9957
13 70 1327
13 71 3049
13 73 347
14 15 8829
14 16 7028
14 17 4495
14 18 7619
14 19 1834
14 20 8221
14 28 3334
14 31 9817
14 32 1822
14 33 7884
14 34 9729
14 38 6468
14 40 8050
14 42 2877
14 43 5481
14 44 4701
14 47 2905
14 50 3023
14 55 1864
14 59 6760
14 62 7976
14 63 1059
14 64 6046
14 65 3971
14 66 1071
14 68 7611
14 71 4981
14 74 3285
15 16 5745
15 17 9011
15 19 109
15 20 6169
15 22 7367
15 24 2642
15 27 2861
15 29 3985
15 30 6512
15 31 1141
15 33 1882
15 35 5440
15 36 1722
15 37 109
15 40 4424
15 41 4975
15 46 1086
15 47 3878
15 48 8757
15 54 7689
15 56 3148
15 57 9562
15 61 4368
15 63 4110
15 64 3403
15 65 4968
15 66 4552
15 68 9791
15 69 6568
15 70 6041
15 72 7108
15 73 7361
15 74 4412
16 17 7502
16 19 9648
16 21 9960
16 23 531
16 24 2276
16 25 5534
16 28 3378
16 29 2996
16 31 5121
16 32 1793
16 33 8975
16 34 3595
16 36 2418
16 37 6296
16 38 3010
16 43 986
16 44 8462
16 46 5371
16 48 5467
16 52 236
16 55 6454
16 57 9721
16 60 1740
16 61 8371
16 62 7419
16 65 4177
16 66 1081
16 67 916
16 75 8432
17 21 3681
17 22 7236
17 23 6831
17 24 9240
17 25 6764
17 26 574
17 28 3317
17 29 4680
17 30 2352
17 32 3835
17 34 2808
17 36 5218
17 37 7593
17 40 788
17 42 5344
