75 1435
1 8 9343
1 9 8799
1 13 3332
1 14 6912
1 15 4022
1 18 7816
1 19 3784
1 20 3282
1 23 6054
1 25 2042
1 27 2657
1 28 9438
1 30 4303
1 31 834
1 34 100
1 38 9285
1 43 5942
1 44 7804
1 45 5413
1 46 2346
1 47 6029
1 48 3029
1 50 4237
1 52 5327
1 53 2425
1 55 9299
1 56 854
1 57 4740
1 59 9278
1 61 1904
1 64 6859
1 66 2836
1 68 623
1 69 4814
1 70 6775
1 72 7625
2 3 7338
2 4 7136
2 7 9625
2 11 2295
2 13 8078
2 14 3664
2 17 2433
2 20 3005
2 21 3964
2 22 3730
2 23 8959
2 24 8317
2 27 7761
2 28 5094
2 31 797
2 32 4634
2 35 1728
2 36 6754
2 37 2401
2 39 266
2 40 2418
2 42 3797
2 47 1668
2 48 5159
2 49 483
2 51 2137
2 52 5746
2 56 438
2 57 9239
2 59 2542
2 60 4732
2 61 4167
2 62 353
2 63 711
2 67 3496
2 68 8342
2 69 220
2 70 4291
2 73 116
3 7 1999
3 9 2904
3 10 8795
3 13 7485
3 17 5862
3 19 4091
3 21 5435
3 25 770
3 29 5529
3 37 5181
3 40 2954
3 44 7161
3 48 5598
3 53 1331
3 54 9196
3 55 8128
3 57 3087
3 60 2808
3 61 9162
3 62 691
3 63 9435
3 64 2831
3 65 7763
3 66 4802
3 67 6508
3 68 9621
3 69 9480
3 70 9140
3 73 7261
3 75 6346
4 5 6554
4 6 5536
4 7 2966
4 8 8984
4 10 5604
4 11 3766
4 13 3939
4 15 7632
4 19 3374
4 22 7887
4 23 5114
4 29 231
4 31 796
4 32 9640
4 35 663
4 38 7680
4 39 9723
4 40 1740
4 41 9890
4 43 4736
4 47 1524
4 49 7638
4 50 6275
4 51 1253
4 53 1052
4 54 1298
4 55 5312
4 56 4924
4 58 4730
4 59 450
4 62 1413
4 64 7299
4 67 1655
4 68 7302
4 69 9357
4 71 3647
4 73 3101
5 7 3571
5 9 1847
5 11 9755
5 12 8554
5 14 5675
5 15 6455
5 18 9088
5 19 5531
5 20 2889
5 24 8298
5 26 1469
5 30 4976
5 32 8264
5 33 4462
5 35 2163
5 36 2207
5 38 5486
5 41 177
5 42 9316
5 45 8223
5 46 5085
5 48 9481
5 49 5285
5 50 9254
5 53 5711
5 54 5403
5 58 5404
5 63 7845
5 65 8309
5 69 3369
5 70 6714
5 72 5161
5 74 8552
5 75 334
6 8 6477
6 9 2035
6 10 1362
6 11 9276
6 12 9130
6 16 6877
6 17 167
6 18 7273
6 20 496
6 22 2277
6 23 1999
6 25 5735
6 31 6655
6 33 2892
6 36 8117
6 37 184
6 38 824
6 40 1294
6 43 9154
6 45 4558
6 46 1796
6 48 5469
6 50 6260
6 51 9294
6 53 9476
6 55 6492
6 56 1478
6 59 9057
6 60 8817
6 64 4233
6 66 8750
6 67 1753
6 68 1559
6 70 7488
6 71 759
6 72 6391
7 8 3159
7 14 145
7 15 7653
7 16 2890
7 17 4260
7 18 9656
7 20 7899
7 22 1671
7 23 468
7 26 3224
7 27 185
7 28 8911
7 29 4114
7 30 2450
7 31 3580
7 32 3200
7 34 1749
7 35 7927
7 36 202
7 37 4911
7 38 1122
7 39 642
7 40 9486
7 41 3402
7 43 1747
7 47 1904
7 49 7764
7 51 7166
7 54 3880
7 55 3055
7 56 2448
7 57 8330
7 58 4814
7 59 9920
7 61 8161
7 62 533
7 63 7458
7 64 6684
7 67 6607
7 68 1625
7 72 9418
7 74 1020
7 75 5400
8 10 3644
8 11 1637
8 15 8238
8 16 7280
8 17 1854
8 19 9341
8 21 5652
8 22 3342
8 23 247
8 24 8758
8 25 6372
8 26 631
8 27 3589
8 28 5752
8 29 4208
8 30 1463
8 32 7427
8 34 238
8 36 640
8 37 7872
8 38 7971
8 43 9770
8 44 9408
8 46 7738
8 48 7267
8 52 4329
8 53 7530
8 55 8333
8 56 181
8 57 572
8 58 9670
8 61 4799
8 62 1443
8 63 6096
8 64 9521
8 65 8493
8 66 9876
8 68 5032
8 69 2854
8 71 5741
8 72 4915
8 73 150
8 74 6553
8 75 8201
9 10 6252
9 11 4199
9 18 359
9 24 4319
