500 45022
1 8 6653
1 13 9232
1 15 6359
1 18 2120
1 19 3882
1 20 5505
1 23 5148
1 25 1450
1 27 1951
1 28 5545
1 30 7609
1 31 4620
1 34 478
1 38 1307
1 43 7254
1 45 7996
1 46 2257
1 47 7388
1 48 4548
1 50 8187
1 52 6949
1 53 786
1 56 1434
1 59 146
1 61 9494
1 64 8370
1 68 3099
1 69 3823
1 70 5768
1 72 7033
1 76 2394
1 77 5872
1 80 7047
1 84 6177
1 86 5967
1 87 977
1 90 3902
1 93 3234
1 94 7122
1 95 859
1 96 9156
1 97 5032
1 100 2428
1 101 2335
1 105 5794
1 110 5868
1 112 4602
1 115 3568
1 120 5657
1 122 6136
1 124 2726
1 133 5319
1 135 7678
1 141 3286
1 142 3094
1 143 3172
1 154 6809
1 158 5438
1 162 3256
1 164 8282
1 170 3140
1 174 7343
1 182 7156
1 189 6153
1 198 1991
1 199 200
1 202 7472
1 205 5028
1 207 7331
1 208 4243
1 209 8742
1 210 6039
1 211 5210
1 212 4185
1 213 4744
1 218 3115
1 220 5876
1 222 2405
1 224 5310
1 227 794
1 229 5963
1 231 5310
1 239 9973
1 245 4241
1 247 8218
1 248 8810
1 251 297
1 256 5343
1 257 8297
1 263 4282
1 267 2202
1 270 5421
1 272 8599
1 275 3095
1 278 9410
1 280 5520
1 283 1736
1 284 5381
1 285 765
1 287 4736
1 293 2513
1 295 5826
1 297 3541
1 298 2417
1 304 4811
1 305 9325
1 310 5627
1 321 888
1 322 3257
1 324 7202
1 328 3909
1 331 9580
1 335 3145
1 336 8014
1 339 8319
1 340 226
1 344 6267
1 349 2881
1 351 1267
1 355 7020
1 356 4076
1 358 2002
1 361 8589
1 363 7380
1 364 5670
1 366 5840
1 367 5411
1 371 3337
1 373 3635
1 378 2920
1 380 1900
1 386 4668
1 388 232
1 391 4847
1 392 2441
1 395 4862
1 398 8492
1 400 3108
1 401 4576
1 403 2263
1 406 9644
1 408 1447
1 410 2835
1 411 8871
1 414 4945
1 415 8875
1 419 7180
1 421 2613
1 422 1063
1 423 6040
1 425 459
1 427 3046
1 438 7948
1 439 9971
1 440 4649
1 441 8225
1 445 3863
1 451 1352
1 452 7829
1 453 3490
1 457 7088
1 458 3866
1 459 3564
1 460 5776
1 461 4743
1 462 6189
1 464 6421
1 472 1070
1 474 1605
1 477 7298
1 478 3746
1 479 8337
1 480 1110
1 481 5556
1 485 8578
1 487 8425
1 490 4610
1 491 3691
1 497 4848
1 498 7180
2 3 5666
2 7 2398
2 8 7224
2 9 8109
2 13 9118
2 14 4755
2 15 8770
2 17 359
2 18 6728
2 20 5523
2 21 8125
2 22 871
2 24 8480
2 28 7828
2 29 8311
2 30 3507
2 35 9995
2 36 2996
2 44 9308
2 47 2493
2 48 4291
2 49 9707
2 50 8298
2 53 3187
2 54 6082
2 55 4862
2 56 1367
2 57 1146
2 60 7401
2 61 8043
2 63 885
2 64 4713
2 65 5134
2 67 1040
2 69 5922
2 82 4414
2 85 4512
2 86 9770
2 87 2130
2 88 4069
2 90 4103
2 91 3437
2 94 3662
2 95 8081
2 96 4150
2 97 7033
2 101 6355
2 104 5813
2 105 2227
2 109 8092
2 111 2307
2 116 1651
2 117 1829
2 127 9919
2 130 4350
2 132 3620
2 137 1452
2 138 5978
2 139 7815
2 141 4324
2 143 3385
2 144 558
2 145 1155
2 151 9529
2 154 1932
2 155 378
2 156 1978
2 159 4468
2 161 5309
2 167 6945
2 170 3340
2 172 5346
2 173 6693
2 174 2134
2 190 6307
2 191 443
2 192 8598
2 193 4711
2 197 15
2 199 7712
2 201 9590
2 210 7086
2 213 8381
2 217 2910
2 219 9369
2 225 1596
2 231 6909
2 232 8597
2 233 274
2 236 9411
2 239 7292
2 240 5021
2 249 6121
2 250 5078
2 253 5937
2 254 7981
2 255 8814
2 258 6129
2 259 6543
2 264 3498
2 268 129
2 272 4838
2 276 5429
2 277 1986
2 278 5155
2 279 7768
2 280 4752
2 282 9939
2 292 112
2 293 8625
2 294 9597
2 295 9082
2 300 6876
2 304 4622
2 311 3434
2 314 918
2 315 8724
2 317 2037
2 321 1443
2 326 3827
2 327 9008
2 330 580
2 332 9635
2 334 9177
2 335 6977
2 336 5386
2 342 4323
2 343 2339
2 345 3261
2 348 3610
2 349 6409
2 353 6397
2 354 7314
2 358 1534
2 359 1125
2 363 3488
2 371 7213
2 372 9296
2 382 2908
2 387 8811
2 389 8909
2 391 6848
2 393 2786
2 394 2175
2 396 5024
2 400 7240
2 401 3183
2 405 8333
2 406 3598
2 409 4009
2 410 9783
2 412 3791
2 416 3298
2 420 7331
2 421 6160
2 428 4175
2 430 8879
2 433 5264
2 436 7590
2 442 6091
2 444 9414
2 446 5459
2 447 2408
2 448 7402
2 458 9709
2 459 5856
2 461 4001
2 467 1407
2 470 8085
2 471 1871
2 474 8403
2 476 7552
2 477 3571
2 478 495
2 479 9659
2 481 7667
2 482 746
2 485 3340
2 490 3505
2 491 4356
2 495 2808
2 496 685
2 497 2391
2 500 8839
3 4 908
3 8 9955
3 10 7034
3 14 4291
3 16 4395
3 17 8224
3 19 9935
3 20 9001
3 25 181
3 28 9408
3 30 4262
3 31 2381
3 32 5128
3 37 3684
3 38 104
3 39 6949
3 41 7707
3 42 2817
3 43 5248
3 44 963
3 48 3996
3 49 1683
3 55 1515
3 56 8623
3 65 3291
3 66 5961
3 67 4573
3 68 9591
3 70 9116
3 74 9175
3 76 2253
3 77 9544
3 81 8246
3 86 3352
3 88 7252
3 89 3297
3 90 9796
3 94 1002
3 95 2911
3 96 586
3 101 509
3 103 5810
3 104 3608
3 106 7306
3 107 6566
3 112 2448
3 114 321
3 116 3759
3 120 5527
3 124 4716
3 130 9070
3 133 6398
3 134 1837
3 141 5384
3 143 5824
3 147 3968
3 148 6753
3 151 8213
3 153 8252
3 154 4797
3 155 740
3 159 7644
3 161 9221
3 163 6794
3 164 7708
3 165 519
3 167 9379
3 169 8715
3 175 2153
3 176 6091
3 178 5047
3 182 1003
3 186 2310
3 188 3694
3 194 8401
3 200 5802
3 202 3737
3 206 4629
3 209 667
3 210 294
3 213 5599
3 218 2291
3 219 7007
3 220 7268
3 226 1907
3 233 1206
3 234 9549
3 236 5263
3 237 4547
3 238 8987
3 240 9916
3 246 7141
3 255 8133
3 258 7029
3 259 6237
3 260 2291
3 261 2584
3 263 3787
3 264 8692
3 265 5833
3 267 7767
