500 22486
1 2 3435
1 10 6799
1 11 934
1 15 4856
1 21 9566
1 22 1534
1 28 352
1 37 5660
1 44 5752
1 58 3834
1 62 6459
1 73 268
1 74 9845
1 79 5298
1 93 1233
1 102 2814
1 114 1385
1 116 2167
1 125 6864
1 126 3720
1 127 8876
1 130 8637
1 133 2650
1 134 2440
1 136 7219
1 142 7114
1 146 4060
1 152 1845
1 153 5214
1 154 2556
1 156 8803
1 170 8135
1 181 9019
1 183 1298
1 187 681
1 198 4437
1 205 9021
1 222 9988
1 223 3812
1 236 1094
1 238 8198
1 239 1988
1 240 2165
1 250 1255
1 259 3034
1 261 2659
1 262 9021
1 264 475
1 268 9127
1 269 3681
1 272 8735
1 280 947
1 282 3860
1 283 8812
1 289 2281
1 293 3326
1 304 6689
1 323 670
1 325 5541
1 327 6426
1 328 9805
1 334 2111
1 337 971
1 339 4732
1 344 8212
1 349 5865
1 351 2144
1 359 2553
1 361 4997
1 365 6422
1 375 923
1 379 4437
1 381 6767
1 382 6530
1 389 1237
1 406 4660
1 407 2249
1 410 2955
1 424 8173
1 429 3546
1 434 3790
1 436 1456
1 443 8359
1 454 6023
1 456 2538
1 459 6895
1 462 8439
1 466 3814
1 469 2653
1 490 4005
1 492 280
1 498 5300
2 7 2757
2 18 2676
2 31 8318
2 35 1968
2 63 7094
2 67 6668
2 73 8000
2 84 272
2 90 8667
2 98 9849
2 106 8246
2 115 3839
2 123 456
2 124 961
2 132 6553
2 135 2024
2 137 230
2 141 6618
2 148 9078
2 150 948
2 154 8947
2 165 2627
2 175 6724
2 177 4559
2 178 5945
2 180 3864
2 182 5316
2 186 4314
2 187 6103
2 189 5185
2 191 3716
2 192 9075
2 193 6603
2 204 8348
2 211 860
2 224 8422
2 228 3191
2 229 7137
2 234 9607
2 237 252
2 241 9331
2 243 1525
2 245 6886
2 246 361
2 250 853
2 263 1520
2 274 6222
2 277 9468
2 280 2510
2 290 4198
2 294 4901
2 304 4661
2 318 8907
2 319 4183
2 326 5130
2 327 1644
2 330 1041
2 334 5313
2 335 2348
2 338 848
2 340 9857
2 367 8513
2 373 1485
2 374 2196
2 394 8790
2 415 9843
2 418 8994
2 419 2059
2 436 3735
2 437 7168
2 440 2328
2 447 6672
2 455 5081
2 459 1858
2 467 6310
2 473 5402
2 475 6749
2 491 8664
3 8 4971
3 15 9700
3 29 8885
3 38 2327
3 39 2151
3 41 527
3 51 9244
3 52 2815
3 55 3796
3 62 3239
3 64 7958
3 68 8920
3 69 8288
3 71 2056
3 74 6111
3 75 8906
3 76 5718
3 102 6010
3 104 421
3 113 5364
3 121 7295
3 124 3306
3 126 6103
3 133 5193
3 137 5808
3 143 4320
3 157 6350
3 159 6980
3 161 8748
3 162 2158
3 163 8028
3 164 4770
3 178 765
3 187 7512
3 196 6050
3 199 4875
3 205 6025
3 209 3364
3 211 2690
3 227 7418
3 229 9793
3 230 7888
3 231 1163
3 237 9685
3 241 3084
3 248 9266
3 258 5632
3 271 200
3 279 6287
3 292 7145
3 298 5702
3 305 3864
3 310 895
3 311 9896
3 324 3103
3 326 2483
3 331 3088
3 333 1831
3 345 1342
3 355 6495
3 361 7862
3 367 2775
3 373 2999
3 376 8713
3 377 4595
3 393 8576
3 395 9923
3 398 852
3 404 6731
3 406 8218
3 419 444
3 423 1499
3 424 1695
3 427 2430
3 446 7189
3 457 7738
3 459 8246
3 472 9914
3 473 7575
3 477 762
3 478 6728
3 485 9371
3 486 4667
3 494 5193
3 495 6568
3 498 6782
4 14 1101
4 18 126
4 22 3873
4 26 4445
4 33 634
4 34 5946
4 36 5186
4 39 1109
4 46 4520
4 48 5310
4 51 1713
4 53 9782
4 55 3302
4 70 6447
4 71 9139
4 72 7208
4 79 4139
4 103 4241
4 117 7318
4 121 7766
4 127 398
4 128 2418
4 131 5430
4 148 9145
4 157 6503
4 161 8242
4 166 7983
4 177 3494
4 179 4472
4 189 8134
4 192 9673
4 195 3924
4 196 8607
4 197 9840
4 200 7808
4 201 6957
4 204 3542
4 205 3661
4 219 7218
4 224 2899
4 226 3694
4 229 3190
4 231 5327
4 232 2131
4 239 431
4 242 4419
4 250 8741
4 266 4855
4 267 7304
4 279 3904
4 280 921
4 281 6972
4 285 5026
4 288 3482
4 289 5669
4 293 1366
4 302 7139
4 317 3196
4 319 4556
4 329 7649
4 332 4396
4 333 9624
4 334 8982
4 337 9250
4 352 2568
4 355 5488
4 357 7717
4 359 2514
4 364 4352
4 372 5276
4 375 3013
4 376 8703
4 379 6220
4 380 4022
4 390 202
4 391 1034
4 394 8395
4 405 9301
4 429 6552
4 437 5341
4 441 2423
4 443 9894
4 450 8775
4 453 3981
4 459 5596
4 461 5054
4 464 321
4 469 2121
4 481 6644
4 487 5918
4 488 6212
4 490 223
4 499 7068
5 6 358
5 12 4030
5 19 7285
5 25 5505
5 31 5328
5 32 2601
5 37 6079
5 43 8646
5 44 3935
5 52 3496
5 53 8312
5 54 2590
5 55 7379
5 59 6169
5 67 8622
5 107 1823
5 115 325
5 122 2985
5 124 6535
5 129 4902
5 137 6162
5 139 1347
5 141 5951
5 143 9659
5 144 4338
5 149 9519
5 151 4963
5 156 5950
5 159 8882
5 161 6223
5 164 4219
5 171 8220
5 173 1917
5 179 6407
5 181 6940
5 187 5065
5 195 1995
5 197 8411
5 202 2540
5 205 7250
5 215 4384
5 225 2174
5 226 8749
5 227 2635
5 230 211
5 231 4119
5 237 3272
5 249 5518
5 253 1928
5 254 8984
5 256 8970
5 258 7288
5 267 2321
5 279 736
5 294 6215
5 295 1990
5 304 7835
5 312 6843
5 317 7911
5 319 2595
5 324 7530
5 336 5994
5 337 7972
5 338 2645
5 342 8063
5 343 7115
5 345 5624
5 350 7782
5 356 2838
5 364 1995
5 384 6740
5 388 1379
5 397 343
5 401 2386
5 408 3876
5 411 5340
5 422 6398
5 423 6222
5 432 3995
5 434 714
5 439 9268
5 449 4096
5 451 9969
5 457 7750
5 460 9072
5 463 2598
5 466 6208
5 467 6156
5 468 6810
5 475 9277
5 488 2029
5 492 2446
5 494 2149
5 497 361
6 11 5705
6 21 6198
6 22 1102
6 27 4750
6 39 4049
6 40 9044
6 43 560
6 44 9400
6 55 6808
6 57 5550
6 62 5887
6 63 1902
6 64 3847
6 65 2919
6 67 2021
6 70 412
6 78 1995
6 83 9533
6 84 3848
6 93 4301
6 95 5997
6 99 3267
6 104 540
6 109 6190
6 110 8989
6 112 9237
6 115 1826
6 118 4141
6 121 4523
6 129 2820
6 144 9485
6 148 5255
6 151 3786
6 165 1102
6 166 133
6 175 561
6 176 6006
6 181 9959
6 193 2562
6 194 3396
6 195 2882
6 200 1110
6 207 8622
6 213 5264
6 214 5173
6 217 9946
6 232 1082
6 235 4445
6 241 9307
6 255 3582
6 259 2287
6 263 1659
6 265 9229
6 266 6973
6 268 6197
6 269 2675
6 273 1035
6 274 7187
6 279 4689
6 284 9348
6 293 7800
6 294 8864
6 297 8543
6 302 3954
6 305 148
6 315 2147
6 319 1004
6 320 767
6 322 7080
6 330 3294
6 336 8386
6 337 5574
6 338 3452
6 348 3210
6 354 9429
6 370 5297
6 379 4552
6 386 4069
6 392 7664
6 403 8759
6 404 2649
6 419 2519
6 424 1245
6 425 3628
6 428 3454
6 432 7957
6 433 9340
6 435 4669
6 436 5503
6 438 5479
6 441 5071
6 447 4643
6 451 5758
6 461 5866
6 462 1793
6 464 5978
6 465 2846
6 467 7970
6 474 674
6 484 6905
6 492 1922
6 498 1154
7 9 6843
7 10 8951
7 21 9427
7 23 5947
7 28 3803
7 33 5601
7 39 2380
7 44 4485
7 45 805
7 51 5431
7 69 6153
7 76 1381
7 79 5992
7 86 9495
7 87 3128
7 101 3124
7 107 3115
7 119 3702
7 125 9717
7 127 7125
7 134 9594
7 137 781
7 138 1662
7 144 3281
7 145 4590
7 147 2482
7 155 4606
7 156 211
7 170 9449
7 179 9544
7 186 4938
7 192 5350
7 193 4675
7 196 9205
7 198 1424
7 200 5924
7 202 1521
7 203 362
7 205 7393
7 213 4375
7 214 46
7 219 8406
7 223 9189
7 224 9876
7 236 1036
7 244 1317
7 246 2844
7 248 5029
7 268 30
7 270 6069
7 271 9212
7 276 2260
7 278 6398
7 292 8910
7 298 4482
7 300 4525
7 302 781
7 308 3451
7 320 8814
7 323 6198
7 326 4802
7 329 641
7 334 8825
7 341 6257
7 342 5032
7 356 1547
7 358 9382
7 366 8645
7 375 5131
7 383 3301
7 391 7900
7 397 9455
7 403 214
7 407 7473
7 412 8094
7 422 567
7 428 1382
7 430 1095
7 432 5601
7 433 2249
7 438 2565
7 442 2007
7 446 9686
7 459 24
7 464 3536
7 466 9961
7 469 4988
7 473 5418
7 481 8556
7 483 117
7 488 9062
7 492 2507
7 499 4894
7 500 1161
8 12 8173
8 20 5048
8 33 8808
8 34 2997
8 38 5314
8 47 2654
8 48 3689
8 49 5965
8 53 358
8 56 9670
8 57 4640
8 60 9229
8 61 5990
8 63 6852
8 68 3426
8 75 7660
8 80 7435
8 82 2885
8 94 6219
8 98 2078
8 110 3123
8 117 7838
8 125 9398
8 130 9962
8 139 3693
8 141 5265
8 151 4734
8 158 1811
8 162 7665
8 174 5287
8 181 4694
8 182 967
8 187 1301
8 191 5633
8 192 1101
8 194 9571
8 203 8076
8 222 2321
8 223 8663
8 238 4713
8 243 8649
8 246 6013
8 256 4292
8 257 9311
8 259 500
8 267 2206
8 284 7297
8 295 9515
8 299 8986
8 302 9920
8 303 182
8 311 2740
8 319 215
8 323 7510
8 324 4501
8 340 3636
8 345 5010
8 346 6123
8 348 9148
8 354 6330
8 358 7785
8 360 1886
8 369 8904
8 373 6932
8 377 9645
8 379 7618
8 384 1725
8 394 770
8 398 214
8 406 2383
8 409 2837
8 412 7319
8 414 4043
8 417 6714
8 428 746
8 435 348
8 441 9095
8 450 8541
8 454 8362
8 455 2627
8 456 7200
8 457 6458
8 458 4701
8 461 4392
8 474 9951
8 475 6067
8 477 8430
8 481 346
