95 2240
1 2 2280
1 3 8031
1 4 7266
1 5 6025
1 6 6410
1 7 3751
1 11 3764
1 13 7648
1 14 732
1 15 8207
1 16 8521
1 21 8344
1 22 9564
1 27 138
1 31 5941
1 32 6413
1 33 8529
1 37 5464
1 43 1938
1 45 5758
1 46 531
1 47 7365
1 49 9227
1 50 3317
1 52 6918
1 54 3005
1 55 1120
1 57 3589
1 58 1847
1 59 6328
1 61 4557
1 62 8156
1 64 4490
1 67 1942
1 68 8211
1 69 6733
1 72 7972
1 73 8553
1 74 7035
1 75 1520
1 76 343
1 82 297
1 83 7490
1 86 9991
1 90 6381
1 91 5247
1 92 135
1 93 9985
1 94 7247
2 3 7532
2 4 1031
2 5 8918
2 6 5382
2 8 9260
2 9 266
2 10 8997
2 12 5710
2 13 1939
2 14 183
2 15 1160
2 16 6950
2 18 9213
2 19 3630
2 20 4244
2 21 1435
2 23 8493
2 26 6339
2 28 3606
2 29 8937
2 30 4603
2 31 4697
2 32 4984
2 33 4443
2 36 7231
2 37 9772
2 38 6155
2 39 2132
2 40 6090
2 41 5790
2 43 8280
2 44 6433
2 48 5777
2 53 2489
2 54 7688
2 55 9703
2 59 291
2 67 1608
2 70 5367
2 74 6102
2 76 1989
2 79 1338
2 80 5530
2 85 6291
2 86 8785
2 88 5685
2 90 7380
3 4 3721
3 6 683
3 9 9258
3 11 9364
3 12 8923
3 14 8731
3 17 8468
3 18 3299
3 21 6448
3 24 6333
3 26 1920
3 28 4692
3 29 8122
3 30 5564
3 32 4136
3 33 3512
3 37 2403
3 40 4952
3 42 2673
3 43 4140
3 45 6387
3 47 835
3 49 94
3 50 5575
3 51 4405
3 52 6324
3 56 4247
3 57 3113
3 59 7076
3 61 8864
3 62 1165
3 63 3952
3 65 5231
3 71 6282
3 73 5269
3 75 5516
3 79 4214
3 80 1468
3 82 3453
3 84 4398
3 85 4340
3 86 5759
3 88 9877
3 90 8856
3 92 2001
3 94 2585
3 95 5061
4 6 8341
4 8 5204
4 9 4705
4 10 4681
4 11 826
4 17 2945
4 19 2460
4 24 8447
4 30 253
4 32 2671
4 36 5131
4 37 5921
4 38 1221
4 42 5086
4 43 2539
4 45 8835
4 46 4465
4 47 9147
4 48 3721
4 52 8607
4 55 7727
4 56 8386
4 61 8059
4 62 3380
4 63 1866
4 64 1193
4 68 3958
4 69 1505
4 70 2348
4 72 855
4 77 6421
4 79 5712
4 80 1710
4 81 7014
4 82 6844
4 83 3807
4 84 4999
4 86 8416
5 9 4801
5 11 3930
5 12 8283
5 13 6584
5 15 5640
5 16 750
5 19 6680
5 20 5201
5 21 6196
5 22 7968
5 24 5358
5 26 6444
5 27 8961
5 30 2834
5 32 4544
5 34 1638
5 40 2553
5 44 2543
5 47 149
5 51 2117
5 53 1370
5 56 8950
5 59 6338
5 69 8524
5 70 997
5 72 3379
5 75 2147
5 76 9865
5 77 3168
5 81 4153
5 85 8106
5 89 6717
5 91 5336
5 92 3139
5 93 965
5 94 3032
6 9 8854
6 10 2290
6 12 6788
6 13 5962
6 17 7413
6 21 8479
6 22 4358
6 23 2941
6 26 1314
6 28 4486
6 31 211
6 33 2347
6 35 6851
6 36 3014
6 37 7799
6 39 152
6 41 2545
6 43 5869
6 44 79
6 45 4913
6 49 4456
6 50 1172
6 51 7737
6 52 3073
6 54 4254
6 55 5112
6 57 4541
6 59 8040
6 63 170
6 65 7692
6 67 5839
6 69 5398
6 70 1986
6 71 386
6 72 2151
6 73 8195
6 76 3071
6 78 4766
6 79 8250
6 84 1848
6 89 6030
6 90 2592
6 91 8044
6 92 9637
6 95 7084
7 11 119
7 12 2716
7 13 2803
7 14 9116
7 16 4001
7 18 4479
7 19 6262
7 22 7848
7 23 6657
7 25 622
7 26 5633
7 27 8354
7 31 6372
7 32 137
7 33 2135
7 35 7878
7 36 6380
7 37 4372
7 38 1800
7 39 5726
7 40 2965
7 41 8043
7 42 5393
7 45 156
7 46 4634
7 47 2538
7 50 8128
7 53 6536
7 58 8728
7 59 6235
7 61 890
7 62 1762
7 63 7832
7 64 5464
7 65 8742
7 66 2266
7 68 8691
7 69 6999
7 74 3033
7 75 4682
7 78 4016
7 80 3257
7 81 4995
7 82 6161
7 86 9710
7 89 7890
7 92 5374
8 10 1771
8 11 6186
8 12 4936
8 14 365
8 15 6989
8 16 4980
8 20 4068
8 21 5595
8 22 5285
8 26 7618
8 27 9550
8 28 8232
8 29 1725
8 31 7386
8 35 2361
8 39 2521
8 40 6643
8 41 5475
8 43 7380
8 44 7505
8 51 6232
8 52 1686
8 53 810
8 54 7311
8 56 9123
8 57 982
8 58 5648
8 60 4016
8 62 1098
8 64 8574
8 67 2669
8 68 996
8 69 6877
8 73 351
8 75 7288
8 76 7547
8 81 5242
8 86 2361
8 87 4244
8 88 9811
8 89 6580
8 90 9572
8 91 9071
8 92 8135
8 93 5711
8 94 2100
8 95 9125
9 11 2243
9 14 2676
9 16 9762
9 17 1662
9 19 53
9 20 2647
9 22 5104
9 25 4921
9 26 5984
9 28 857
9 29 1932
9 30 1683
9 32 4044
9 33 8064
9 35 9287
9 36 3292
9 37 3058
9 39 4040
9 43 7441
9 44 4298
9 46 2487
9 47 411
9 50 8053
9 52 1613
9 54 9481
9 55 3146
9 56 8037
9 57 461
9 58 7789
9 59 8149
9 60 6832
9 61 6637
9 65 5098
9 68 1086
9 70 7885
9 76 4820
9 82 9931
9 83 889
9 84 234
9 88 5774
9 89 9907
9 90 6469
9 92 7121
9 93 9697
9 94 3723
10 11 8346
10 13 2107
10 16 2482
10 18 7151
10 19 2520
10 20 3523
10 21 8575
10 31 9747
10 38 4458
10 40 7833
10 42 6337
10 43 6959
10 46 8864
10 47 5715
10 50 7476
10 54 3371
10 55 7793
10 56 7005
10 57 210
10 60 9177
10 62 4373
10 64 600
10 65 1401
10 66 8523
10 68 4306
10 69 2528
10 70 5850
10 71 8128
10 76 353
10 78 2504
10 79 7560
10 80 1831
10 82 3170
10 85 3188
10 86 767
10 87 3259
10 88 8004
10 89 7316
10 90 5052
11 14 6203
11 17 2498
11 18 4324
11 19 4047
11 20 7202
11 24 7918
11 26 1234
11 28 789
11 29 4665
11 30 6152
11 33 8409
11 36 7444
11 41 6034
11 45 8571
11 48 9532
11 49 6085
11 50 704
11 51 3849
11 52 3527
11 54 2479
11 57 9749
11 60 8953
11 62 4521
11 63 1391
11 65 6302
11 66 6939
11 68 2474
11 70 577
11 73 1025
11 75 1587
11 76 1300
11 77 7708
11 79 206
11 81 7289
11 82 8284
11 83 2128
11 86 4729
11 87 9188
11 92 8993
11 93 1791
11 94 3752
12 17 5441
12 19 406
12 20 7394
12 24 3974
12 26 5650
12 27 5634
12 28 4810
12 29 7004
12 31 1419
12 32 6205
12 33 8648
12 35 5530
12 36 7121
12 37 9756
12 39 2779
12 41 5076
12 43 907
12 45 2637
12 46 5982
12 47 7306
12 50 1276
12 51 2291
12 53 606
12 54 2910
12 55 8976
12 56 6480
12 58 5159
12 59 6205
12 60 9804
12 65 9854
12 66 1907
12 68 119
12 70 4671
12 74 7374
12 77 4691
12 79 2840
12 82 4418
12 83 9378
12 84 8787
12 87 7616
12 88 4826
12 89 6678
13 15 6956
13 19 2247
13 20 8605
13 21 1909
13 22 8760
13 23 1796
13 24 82
13 26 6396
13 27 3237
13 28 2412
13 30 5605
13 32 7434
13 34 7388
13 35 4706
13 38 8431
13 40 6642
13 43 2964
13 44 8079
13 45 4543
13 47 6234
13 52 8460
13 56 1757
13 59 8507
13 60 7016
13 62 7661
13 64 6032
13 65 8799
13 70 6439
13 71 22
13 75 8166
13 81 5719
13 83 4332
13 84 9497
13 85 4876
13 86 4448
13 87 9090
13 89 5866
13 90 1435
13 91 2772
13 93 6380
13 95 9728
14 15 6803
14 16 3651
14 17 7123
14 18 7321
14 21 2699
14 22 1524
14 24 8654
14 25 860
14 27 4742
14 29 3362
14 31 7609
14 37 9012
14 39 7228
14 41 4061
14 42 7331
14 43 8297
14 45 5864
14 47 5774
14 54 3850
14 56 7746
14 57 4258
14 60 1679
14 61 3307
14 62 5484
14 65 9406
14 66 1107
14 67 6737
14 69 9418
14 72 9789
14 74 2391
14 76 1679
14 77 3721
14 84 3568
14 85 640
14 90 8520
14 93 9824
15 18 2656
15 19 6513
15 23 5982
15 28 9929
15 29 9124
15 31 1639
15 33 5571
15 35 8326
15 36 7702
15 37 1689
15 40 2630
15 41 4844
15 43 4929
15 44 5295
15 45 1863
15 49 2591
15 50 8418
15 51 4066
15 53 5240
15 54 6649
15 56 3408
15 58 8022
15 59 6303
15 61 4589
15 62 3768
15 68 3300
15 69 6303
15 70 5065
15 71 1938
15 73 1609
15 75 1017
15 76 5601
15 79 9932
15 81 6144
15 82 9382
15 83 17
15 84 3179
15 85 257
15 87 3155
15 88 8773
15 89 7617
15 91 6382
15 93 2242
15 95 1603
16 17 7365
16 22 4425
16 24 7319
16 27 6735
16 31 8574
16 32 6061
16 33 447
16 34 9749
16 35 1014
16 37 4892
16 42 5533
16 45 506
16 47 743
16 50 6342
16 51 4626
