500 41237
1 8 6653
1 13 9232
1 15 6359
1 18 2120
1 19 3882
1 20 5505
1 23 5148
1 25 1450
1 27 1951
1 28 5545
1 30 7609
1 31 4620
1 34 478
1 38 1307
1 43 7254
1 45 7996
1 46 2257
1 47 7388
1 48 4548
1 50 8187
1 53 6949
1 56 786
1 59 1434
1 61 146
1 64 9494
1 68 8370
1 69 3099
1 70 3823
1 72 5768
1 80 7033
1 84 2394
1 86 5872
1 93 7047
1 94 6177
1 95 5967
1 96 977
1 97 3902
1 100 3234
1 101 7122
1 105 859
1 110 9156
1 112 5032
1 115 2428
1 120 2335
1 122 5794
1 124 5868
1 133 4602
1 135 3568
1 142 5657
1 143 6136
1 154 2726
1 158 5319
1 162 7678
1 164 3286
1 182 3094
1 189 3172
1 198 6809
1 199 5438
1 202 3256
1 205 8282
1 207 3140
1 208 7343
1 209 7156
1 210 6153
1 211 1991
1 212 200
1 213 7472
1 218 5028
1 220 7331
1 222 4243
1 224 8742
1 227 6039
1 229 5210
1 239 4185
1 247 4744
1 248 3115
1 251 5876
1 256 2405
1 257 5310
1 263 794
1 267 5963
1 270 5310
1 272 9973
1 275 4241
1 278 8218
1 280 8810
1 283 297
1 284 5343
1 285 8297
1 287 4282
1 293 2202
1 295 5421
1 298 8599
1 304 3095
1 305 9410
1 310 5520
1 321 1736
1 322 5381
1 324 765
1 328 4736
1 331 2513
1 336 5826
1 339 3541
1 340 2417
1 344 4811
1 349 9325
1 351 5627
1 355 888
1 356 3257
1 358 7202
1 361 3909
1 363 9580
1 364 3145
1 366 8014
1 367 8319
1 371 226
1 373 6267
1 378 2881
1 380 1267
1 386 7020
1 388 4076
1 391 2002
1 392 8589
1 395 7380
1 398 5670
1 400 5840
1 401 5411
1 403 3337
1 406 3635
1 408 2920
1 410 1900
1 411 4668
1 414 232
1 415 4847
1 419 2441
1 422 4862
1 427 8492
1 438 3108
1 439 4576
1 440 2263
1 441 9644
1 445 1447
1 451 2835
1 452 8871
1 453 4945
1 457 8875
1 458 7180
1 459 2613
1 460 1063
1 461 6040
1 462 459
1 464 3046
1 472 7948
1 474 9971
1 477 4649
1 478 8225
1 479 3863
1 480 1352
1 481 7829
1 485 3490
1 487 7088
1 490 3866
1 491 3564
1 497 5776
1 498 4743
2 3 6189
2 8 6421
2 9 1070
2 13 1605
2 14 7298
2 15 3746
2 17 8337
2 18 1110
2 20 5556
2 21 8578
2 22 8425
2 24 4610
2 28 3691
2 29 4848
2 30 7180
2 35 5666
2 36 2398
2 44 7224
2 47 8109
2 48 9118
2 49 4755
2 50 8770
2 53 359
2 54 6728
2 55 5523
2 56 8125
2 57 871
2 60 8480
2 61 7828
2 63 8311
2 64 3507
2 65 9995
2 67 2996
2 69 9308
2 82 2493
2 85 4291
2 86 9707
2 87 8298
2 88 3187
2 90 6082
2 91 4862
2 94 1367
2 95 1146
2 96 7401
2 101 8043
2 105 885
2 109 4713
2 111 5134
2 116 1040
2 117 5922
2 127 4414
2 130 4512
2 132 9770
2 137 2130
2 138 4069
2 139 4103
2 143 3437
2 145 3662
2 151 8081
2 154 4150
2 155 7033
2 156 6355
2 159 5813
2 161 2227
2 167 8092
2 170 2307
2 172 1651
2 173 1829
2 174 9919
2 190 4350
2 191 3620
2 192 1452
2 197 5978
2 199 7815
2 201 4324
2 210 3385
2 213 558
2 217 1155
2 219 9529
2 225 1932
2 231 378
2 232 1978
2 233 4468
2 236 5309
2 239 6945
2 240 3340
2 249 5346
2 250 6693
2 253 2134
2 254 6307
2 255 443
2 258 8598
2 259 4711
2 264 15
2 268 7712
2 272 9590
2 276 7086
2 277 8381
2 278 2910
2 279 9369
2 280 1596
2 282 6909
2 292 8597
2 293 274
2 294 9411
2 295 7292
2 300 5021
2 304 6121
2 311 5078
2 314 5937
2 315 7981
2 321 8814
2 326 6129
2 330 6543
2 332 3498
2 334 129
2 335 4838
2 336 5429
2 342 1986
2 345 5155
2 348 7768
2 349 4752
2 353 9939
2 354 112
2 358 8625
2 359 9597
2 363 9082
2 371 6876
2 372 4622
2 382 3434
2 387 918
2 389 8724
2 391 2037
2 393 1443
2 394 3827
2 396 9008
2 400 580
2 401 9635
2 405 9177
2 406 6977
2 409 5386
2 410 4323
2 412 2339
2 416 3261
2 420 3610
2 421 6409
2 428 6397
2 430 7314
2 433 1534
2 436 1125
2 442 3488
2 444 7213
2 447 9296
2 448 2908
2 458 8811
2 459 8909
2 461 6848
2 467 2786
2 470 2175
2 474 5024
2 476 7240
2 477 3183
2 479 8333
2 481 3598
2 482 4009
2 485 9783
2 490 3791
2 491 3298
2 495 7331
2 496 6160
2 497 4175
2 500 8879
3 4 5264
3 8 7590
3 10 6091
3 14 9414
3 16 5459
3 17 2408
3 19 7402
3 20 9709
3 25 5856
3 28 4001
3 30 1407
3 31 8085
3 32 1871
3 37 8403
3 38 7552
3 39 3571
3 41 495
3 42 9659
3 44 7667
3 48 746
3 49 3340
3 55 3505
3 56 4356
3 65 2808
3 66 685
3 67 2391
3 70 8839
3 74 908
3 77 9955
3 81 7034
3 86 4291
3 88 4395
3 89 8224
3 90 9935
3 94 9001
3 95 181
3 96 9408
3 101 4262
3 103 2381
3 104 5128
3 106 3684
3 107 104
3 112 6949
3 114 7707
3 116 2817
3 120 5248
3 124 963
3 130 3996
3 133 1683
3 134 1515
3 141 8623
3 143 3291
3 147 5961
3 148 4573
3 151 9591
3 153 9116
3 154 9175
3 155 2253
3 159 9544
3 161 8246
3 163 3352
3 165 7252
3 167 3297
3 175 9796
3 178 1002
3 182 2911
3 186 586
3 188 509
3 200 5810
3 202 3608
3 206 7306
3 209 6566
3 210 2448
3 213 321
3 218 3759
3 219 5527
3 220 4716
3 226 9070
3 233 6398
3 234 1837
3 236 5384
3 237 5824
3 238 3968
3 240 6753
3 246 8213
3 255 8252
3 258 4797
3 259 740
3 261 7644
3 263 9221
3 264 6794
3 265 7708
3 267 519
3 270 9379
3 274 8715
3 278 2153
3 294 6091
3 295 5047
3 296 1003
3 299 2310
3 303 3694
3 306 8401
3 307 5802
3 308 3737
3 309 4629
3 311 667
3 312 294
3 316 5599
3 318 2291
3 319 7007
3 320 7268
3 321 1907
3 330 1206
3 334 9549
3 335 5263
3 337 4547
3 339 8987
3 342 9916
3 345 7141
3 348 8133
3 350 7029
3 352 6237
3 356 2291
3 360 2584
3 361 3787
3 363 8692
3 365 5833
3 366 7767
