500 41040
1 4 1641
1 5 230
1 9 7494
1 13 1479
1 21 1884
1 22 9030
1 23 6298
1 25 7747
1 30 8022
1 31 3960
1 32 7396
1 33 4795
1 37 1947
1 47 5681
1 64 8614
1 65 1633
1 67 8331
1 69 9334
1 71 3430
1 78 4093
1 79 3639
1 83 3997
1 87 8209
1 89 6997
1 91 6067
1 92 6743
1 94 4290
1 97 8957
1 98 6140
1 102 5915
1 104 2631
1 106 7335
1 108 6803
1 110 8266
1 111 640
1 113 4955
1 114 7948
1 117 6940
1 119 810
1 120 5013
1 124 8300
1 126 4598
1 135 1449
1 137 9612
1 138 105
1 141 5077
1 145 5012
1 147 2401
1 150 3305
1 152 7290
1 153 4694
1 154 7983
1 155 1777
1 156 1739
1 162 3217
1 164 2842
1 169 7397
1 172 3343
1 173 447
1 175 5353
1 177 4289
1 178 7422
1 179 6057
1 180 574
1 181 1559
1 184 9981
1 186 1921
1 193 6881
1 196 3434
1 197 5991
1 203 1904
1 206 2293
1 208 6363
1 209 697
1 212 2406
1 216 5510
1 218 4784
1 219 1879
1 222 1592
1 224 9665
1 230 5060
1 231 8665
1 232 2823
1 237 5629
1 245 8809
1 252 4951
1 253 7931
1 255 5044
1 261 2582
1 264 4774
1 266 7145
1 267 2899
1 271 1369
1 272 993
1 273 1339
1 278 657
1 282 5564
1 285 862
1 293 3926
1 295 5928
1 298 8675
1 312 8372
1 318 5888
1 324 6403
1 330 7658
1 333 9602
1 336 379
1 338 6934
1 341 1203
1 344 7127
1 346 211
1 347 6026
1 355 4465
1 357 869
1 358 8538
1 360 8189
1 367 7833
1 368 2239
1 371 9531
1 372 3136
1 380 7656
1 385 1865
1 387 645
1 393 7794
1 400 1084
1 401 705
1 403 5639
1 404 9627
1 406 2451
1 410 2817
1 411 8153
1 413 2170
1 415 6533
1 421 7501
1 422 8988
1 423 7395
1 424 6471
1 429 3390
1 446 7001
1 451 7333
1 456 1079
1 458 8376
1 459 1369
1 467 7471
1 470 5558
1 472 3908
1 473 5482
1 475 4153
1 476 8418
1 477 1541
1 478 5336
1 480 7909
1 482 433
1 483 1093
1 488 5986
1 489 3224
1 493 1543
2 6 3957
2 17 354
2 18 1893
2 20 8330
2 24 7836
2 25 9453
2 27 6912
2 28 3954
2 30 7229
2 31 476
2 33 2420
2 36 5750
2 38 977
2 41 5163
2 43 1715
2 44 5172
2 50 7733
2 52 8455
2 53 1441
2 54 6291
2 55 2613
2 56 3837
2 57 2042
2 65 994
2 66 1381
2 69 1189
2 71 2436
2 79 1209
2 82 6631
2 86 7811
2 88 6413
2 89 5608
2 96 2838
2 101 6004
2 102 9708
2 103 6592
2 106 4145
2 111 6331
2 112 4881
2 115 8487
2 123 8272
2 125 1496
2 127 3289
2 133 9322
2 141 3238
2 142 8638
2 144 5186
2 147 2981
2 148 1955
2 151 4085
2 156 8141
2 157 3756
2 159 1607
2 160 4461
2 162 9134
2 163 8689
2 164 9213
2 165 3677
2 171 2908
2 173 9193
2 174 4288
2 177 7567
2 184 837
2 185 118
2 188 5077
2 194 1503
2 195 4692
2 196 3288
2 198 2878
2 206 6669
2 207 7107
2 210 1394
2 213 340
2 217 7211
2 224 3764
2 225 5595
2 227 6819
2 228 6043
2 229 3499
2 234 8158
2 236 8223
2 239 4597
2 240 6639
2 248 4923
2 257 1337
2 260 2860
2 265 6580
2 271 9810
2 272 9735
2 277 4964
2 279 8725
2 280 7566
2 285 9145
2 287 4284
2 288 7547
2 289 1901
2 290 4478
2 293 1126
2 295 3941
2 300 1002
2 312 9791
2 314 5942
2 316 3691
2 321 2722
2 325 6936
2 326 9549
2 331 7850
2 332 9412
2 338 3847
2 355 13
2 368 8727
2 385 531
2 387 3533
2 392 5938
2 394 3162
2 395 6094
2 400 2287
2 401 4740
2 402 9753
2 405 6217
2 406 3110
2 413 8153
2 415 3147
2 416 6627
2 421 3192
2 424 8221
2 427 4648
2 428 3813
2 431 6776
2 433 4495
2 437 918
2 441 1289
2 442 725
2 448 2542
2 449 8131
2 451 7480
2 452 6019
2 454 4173
2 455 3460
2 458 7383
2 460 1727
2 463 5312
2 465 8097
2 470 1512
2 471 7477
2 473 625
2 477 6097
2 478 4861
2 480 1933
2 482 1257
2 485 8048
2 486 4425
2 489 8584
2 490 3336
2 496 8381
2 498 2707
2 499 8823
2 500 9567
3 13 9924
3 15 9548
3 16 8530
3 21 8446
3 26 8452
3 27 7753
3 30 1845
3 35 4477
3 36 779
3 40 7153
3 44 7643
3 46 2025
3 47 7805
3 56 2387
3 59 611
3 64 2047
3 65 3932
3 68 3500
3 71 2051
3 76 7848
3 78 6819
3 81 781
3 82 8962
3 87 5978
3 90 8366
3 91 3833
3 95 3731
3 96 1589
3 97 9006
3 98 5103
3 100 8812
3 104 6447
3 105 1612
3 108 893
3 109 7318
3 110 3956
3 111 9913
3 112 1903
3 113 7585
3 116 4270
3 122 9594
3 124 6503
3 128 1856
3 129 9227
3 130 1389
3 134 3757
3 139 6085
3 140 7571
3 149 9526
3 150 2512
3 152 9301
3 156 8885
3 158 9178
3 162 4991
3 171 8534
3 172 8259
3 173 8195
3 174 549
3 178 6238
3 180 6678
3 181 1686
3 182 1368
3 186 2066
3 187 4604
3 193 7073
3 194 2042
3 196 6759
3 199 593
3 201 1372
3 203 7582
3 209 2939
3 219 8702
3 220 6213
3 221 1336
3 226 6703
3 227 9741
3 228 9704
3 229 9743
3 233 2274
3 238 9893
3 243 7335
3 244 3286
3 245 7581
3 246 8916
3 247 6355
3 250 7584
3 252 7197
3 256 7731
3 259 5344
3 260 1343
3 262 8416
3 263 2345
3 265 5514
3 266 6177
3 267 1952
3 268 4741
3 272 6694
3 276 8723
3 277 5314
3 278 1592
3 288 1204
3 291 7366
3 293 9228
3 297 6383
3 298 9388
3 302 9682
3 304 5606
3 305 6863
3 308 7051
3 309 4545
3 311 8704
3 312 6405
3 313 8353
3 317 2202
3 319 3628
3 320 9198
3 321 9049
3 328 7
3 332 4873
3 336 8398
3 340 3020
3 342 5172
3 344 3366
3 345 6257
3 346 9251
3 356 9991
3 358 3035
3 361 5459
3 362 6869
3 367 2192
3 372 2431
3 377 6974
3 389 7219
3 393 3398
3 394 881
3 401 6111
3 405 6169
3 411 7317
3 413 2536
3 414 2456
3 417 6867
3 419 584
3 422 4622
3 426 4957
3 427 6411
3 428 3303
3 429 1775
3 430 5759
3 433 9738
3 439 101
3 445 1433
3 448 4302
3 449 5484
3 451 4847
3 453 2221
3 454 8155
3 464 473
3 465 2568
3 469 1389
3 471 9771
3 473 5345
3 474 2525
3 481 8553
3 483 9170
3 484 3273
3 492 3277
4 5 6939
4 8 261
4 9 6745
4 10 8230
4 12 2521
4 14 6021
4 19 7236
4 21 8682
4 24 9776
4 28 6717
4 38 8625
4 42 8354
4 46 3191
4 49 9329
4 54 1878
4 56 6055
4 58 5208
4 59 8635
4 65 339
4 68 6132
4 70 6430
4 71 3374
4 73 4254
4 74 1094
4 75 6610
4 82 7803
4 83 6204
4 85 8640
4 86 9813
4 87 4450
4 93 776
4 95 338
4 103 6272
4 106 9812
4 111 5540
4 112 6392
4 113 7253
4 114 8039
4 117 6523
4 118 5903
4 119 3880
4 123 7450
4 124 9197
4 126 8312
4 132 9292
4 133 3045
4 141 6137
4 144 6402
4 148 9134
4 149 98
4 150 3696
4 154 7263
4 167 7201
4 169 7464
4 171 5151
4 177 1503
4 178 8087
4 185 783
4 192 2771
4 194 3520
4 195 2430
4 199 5214
4 200 725
4 201 4047
4 202 4256
4 204 4440
4 210 8657
4 211 706
4 215 4930
4 218 8362
4 219 7706
4 224 9163
4 226 9079
4 227 4412
4 229 6816
4 232 1285
4 233 2178
4 234 8542
4 241 4120
4 242 187
4 246 8564
4 252 3939
4 272 2143
4 274 7007
4 275 8025
4 276 9537
4 280 3865
4 283 6629
4 285 5917
