500 41191
1 2 5816
1 3 1504
1 5 4403
1 6 8893
1 11 4312
1 13 5686
1 14 1649
1 15 5929
1 16 2791
1 21 2087
1 22 8804
1 27 4781
1 31 9069
1 33 6735
1 37 8014
1 46 9773
1 47 8604
1 49 8091
1 50 74
1 52 3407
1 57 7598
1 59 3644
1 61 6824
1 64 7287
1 67 9808
1 68 6230
1 69 9736
1 72 1904
1 74 9264
1 76 436
1 82 1656
1 83 1812
1 90 1196
1 91 9244
1 93 8627
1 97 7702
1 98 4869
1 99 4846
1 102 3538
1 103 7782
1 106 6500
1 107 1566
1 108 1300
1 109 3556
1 111 2701
1 112 6661
1 114 6658
1 116 790
1 122 6654
1 124 310
1 126 2344
1 130 3619
1 131 9069
1 132 4311
1 133 3902
1 134 6333
1 136 3593
1 137 5419
1 147 7922
1 148 8258
1 160 4709
1 163 4956
1 167 3968
1 169 3249
1 172 6257
1 173 1307
1 178 4890
1 179 2886
1 181 5342
1 183 3905
1 189 8181
1 196 2437
1 197 3431
1 202 1599
1 206 4064
1 209 3218
1 213 6088
1 214 4097
1 217 6658
1 218 3415
1 225 9592
1 227 1058
1 228 8591
1 232 1976
1 234 3804
1 235 954
1 241 3432
1 242 4383
1 247 5237
1 248 8601
1 256 4120
1 260 9680
1 265 5185
1 269 2723
1 270 4092
1 271 5474
1 273 6771
1 279 4432
1 282 9816
1 284 3215
1 285 1607
1 286 3208
1 287 1863
1 293 1839
1 300 6121
1 306 2457
1 312 9922
1 313 3396
1 314 6499
1 321 3164
1 323 1472
1 324 3607
1 331 6706
1 332 5876
1 337 9833
1 338 7601
1 339 9315
1 340 657
1 344 8639
1 345 2363
1 346 7402
1 348 4323
1 353 3056
1 355 1659
1 356 8030
1 357 3495
1 358 2119
1 359 9362
1 360 7536
1 362 1626
1 375 3378
1 378 4333
1 379 1455
1 381 3769
1 385 7956
1 388 6621
1 390 5920
1 392 562
1 393 8573
1 396 9816
1 400 6478
1 410 7188
1 413 5824
1 417 4612
1 419 3127
1 422 5881
1 436 3510
1 441 8837
1 442 9918
1 443 5041
1 447 2973
1 451 8341
1 455 9851
1 457 3329
1 459 6418
1 464 955
1 467 5149
1 472 707
1 477 9110
1 478 1885
1 481 8428
1 486 7899
1 488 970
1 490 8073
1 491 3770
1 492 7279
1 494 6318
1 496 8669
1 498 4764
1 499 8599
1 500 6137
2 7 4172
2 11 5373
2 12 8701
2 14 8567
2 16 8108
2 20 5629
2 22 7536
2 24 8689
2 26 8180
2 27 3755
2 28 8298
2 29 6649
2 30 8430
2 35 8286
2 36 8009
2 41 5551
2 46 6187
2 47 2600
2 48 37
2 56 882
2 57 3980
2 58 7474
2 59 9191
2 61 2440
2 67 2973
2 70 7757
2 71 4341
2 72 660
2 77 4402
2 78 296
2 81 254
2 86 4031
2 87 8792
2 91 9071
2 92 1956
2 98 1295
2 103 9895
2 106 1535
2 107 850
2 108 3067
2 109 9652
2 111 2449
2 113 4556
2 119 386
2 125 9636
2 127 3918
2 131 4957
2 134 7040
2 137 5266
2 142 650
2 143 7920
2 146 7338
2 148 9634
2 152 7549
2 154 9549
2 158 7364
2 160 2979
2 163 4625
2 167 6521
2 171 9012
2 172 4281
2 173 3910
2 176 9594
2 183 7853
2 185 5494
2 186 3525
2 188 9780
2 190 1500
2 192 9954
2 194 3779
2 196 3529
2 200 2561
2 205 6913
2 207 6514
2 213 734
2 220 8773
2 221 1231
2 222 351
2 223 5737
2 224 4558
2 226 4515
2 229 5833
2 232 1074
2 234 7200
2 235 1935
2 237 2711
2 238 2280
2 240 6805
2 243 222
2 244 7473
2 247 4660
2 250 9721
2 251 5531
2 253 6507
2 254 5688
2 255 6415
2 264 1284
2 273 9080
2 275 5244
2 276 185
2 277 9755
2 278 1660
2 283 6533
2 288 3401
2 300 2045
2 302 3867
2 306 7726
2 307 3328
2 314 9657
2 316 9275
2 321 5373
2 322 8994
2 324 7437
2 341 167
2 343 1909
2 345 5329
2 346 6790
2 349 832
2 350 7258
2 353 3373
2 357 927
2 358 6914
2 359 2469
2 363 8895
2 365 7594
2 367 2985
2 368 6048
2 369 626
2 371 3212
2 372 9541
2 381 6200
2 382 6329
2 383 1209
2 389 3717
2 390 1839
2 393 4450
2 404 2226
2 405 160
2 406 1853
2 413 5194
2 415 323
2 416 7697
2 420 8804
2 423 614
2 432 1165
2 435 9593
2 436 5428
2 437 426
2 439 1224
2 441 6830
2 444 2271
2 447 6046
2 449 1225
2 452 116
2 457 6974
2 460 317
2 463 3331
2 464 9881
2 468 684
2 469 6326
2 474 5580
2 480 755
2 481 9948
2 489 5022
2 494 1023
2 496 4122
2 498 6068
2 499 855
3 5 420
3 8 9296
3 9 1273
3 12 30
3 14 3005
3 16 5042
3 18 9421
3 20 8560
3 23 6006
3 24 9882
3 32 1336
3 41 5155
3 43 7737
3 47 5575
3 50 5158
3 52 5338
3 55 9168
3 60 9408
3 61 3374
3 70 3434
3 74 6558
3 75 6927
3 77 8317
3 79 7183
3 82 3989
3 83 7370
3 85 5976
3 87 9668
3 89 2190
3 95 3368
3 98 3303
3 100 5792
3 107 2384
3 115 3359
3 120 850
3 136 2719
3 138 2778
3 139 6406
3 141 670
3 142 6376
3 144 1891
3 148 3659
3 151 1340
3 161 8974
3 165 5073
3 167 8333
3 173 5494
3 177 4224
3 178 1118
3 179 2903
3 181 8063
3 183 467
3 190 8962
3 192 7345
3 196 6188
3 197 748
3 198 4184
3 201 7490
3 202 8859
3 203 3228
3 205 4260
3 208 837
3 213 2636
3 220 7594
3 221 7620
3 229 4050
3 234 1248
3 245 3347
3 249 1640
3 251 4192
3 256 8132
3 257 7749
3 260 3549
3 261 2027
3 265 7214
3 267 9056
3 269 3076
3 270 9037
3 272 7878
3 274 7983
3 275 6805
3 277 1358
3 278 4381
3 284 6702
3 287 8496
3 291 9186
3 297 4637
3 299 350
3 300 4574
3 303 3541
3 309 7596
3 311 577
3 312 8450
3 322 5323
3 326 6165
3 328 4087
3 329 4920
3 332 3020
3 337 9699
3 340 5959
3 346 8526
3 348 3869
3 349 5102
3 351 8638
3 352 6366
3 355 2928
3 356 8897
3 357 1328
3 358 7666
3 363 6786
3 364 8062
3 368 2668
3 382 4628
3 385 4168
3 386 1685
3 388 3272
3 391 6528
3 392 7371
3 393 346
3 396 2176
3 397 3961
3 398 5672
3 401 1925
3 403 7580
3 404 968
3 405 8884
3 407 8295
3 409 1305
3 410 4539
3 411 4322
3 421 7335
3 422 6773
3 427 8973
3 428 8977
3 430 5138
3 433 5932
3 434 7259
3 435 5302
3 437 6347
3 441 3918
3 450 698
3 451 5781
3 456 5919
3 461 1953
3 462 8232
3 466 5485
3 492 2969
4 9 3229
4 19 5430
4 21 259
4 23 3179
4 28 3590
4 32 1454
4 33 1356
4 34 5406
4 35 5580
4 37 7265
4 40 3612
4 41 4756
4 42 955
4 43 8331
4 46 5320
4 50 1589
4 51 3273
4 65 6583
4 72 4107
4 74 155
4 78 7395
4 80 5277
4 91 2238
4 92 9332
4 98 2441
4 102 9357
4 104 5126
4 105 1504
4 109 2789
4 111 6251
4 113 3829
4 117 4837
4 118 663
4 127 7705
4 128 8307
4 130 2059
4 134 6805
4 138 4153
4 139 6237
4 141 9434
4 144 8479
4 145 8538
4 147 9380
4 155 7129
4 156 1917
4 157 1159
4 158 7547
4 168 8490
4 169 9411
4 170 678
4 174 924
4 176 952
4 178 7121
4 181 8918
4 184 3860
4 185 8815
4 187 1851
4 188 9901
4 189 9906
4 193 5233
4 194 3792
4 197 5745
4 203 6144
4 205 5171
4 208 475
4 209 7449
4 212 4732
4 214 9928
4 220 8615
4 224 8773
4 230 3181
4 234 52
4 235 3432
4 249 2159
4 250 1268
4 251 600
4 253 22
4 258 1356
4 260 3154
4 261 1723
4 265 2560
4 266 8182
4 267 2948
4 270 3454
4 271 6909
4 273 3479
4 274 9613
4 276 2599
4 278 6246
4 282 5813
4 286 7893
4 287 4314
4 288 7485
4 289 2677
4 293 9211
4 298 7915
4 301 9577
4 303 6160
4 308 2720
4 313 2563
4 314 6003
4 322 3044
4 325 3370
4 326 8451
4 327 93
4 329 6041
4 334 472
4 335 4272
4 338 9363
4 341 2941
4 343 2781
4 346 5783
4 347 695
4 352 9274
4 355 4412
4 357 7187
4 362 768
4 363 6725
4 367 5632
4 368 2928
4 372 6786
4 376 378
4 381 1957
4 386 9889
4 389 4829
4 391 6890
4 392 4575
4 394 6553
4 397 2271
4 400 2983
4 402 8453
4 403 6153
4 408 1536
4 410 9544
4 414 7592
4 417 62
4 422 6299
4 428 1479
4 433 6675
4 436 2409
4 440 6183
4 444 9468
4 445 5224
4 453 7572
4 455 7185
4 459 9087
4 461 3680
4 464 9295
4 465 5861
4 468 5668
4 471 7624
4 477 5761
4 478 4855
4 480 6529
4 482 1865
4 485 348
4 489 4743
4 493 1222
4 495 6649
4 500 5599
5 12 9802
5 16 7070
5 17 6251
5 20 7431
5 21 1821
5 22 5703
5 25 4444
5 26 491
5 34 9438
5 35 1745
5 37 3256
5 38 7665
5 43 7819
5 47 7751
5 48 7571
5 50 9901
5 51 8155
5 55 2166
5 57 2375
5 65 4738
5 67 8455
5 68 7273
5 75 9734
5 78 4071
5 81 3612
5 85 2744
5 89 8206
5 91 4485
5 93 1576
5 95 2800
5 100 1711
5 103 2984
5 105 6125
5 106 6270
5 114 8916
5 118 9442
5 121 5462
5 123 7445
5 125 7385
5 126 6826
5 128 555
5 146 4644
5 148 3162
5 150 6400
5 151 3806
5 152 1516
5 154 6375
5 155 8094
5 158 5231
5 159 3284
5 160 6834
5 166 4578
5 168 2539
5 170 3398
5 173 1536
5 179 3240
5 180 8584
5 182 3923
5 185 3003
5 188 2697
5 189 4120
5 195 5768
5 198 4592
5 201 8584
5 202 8541
5 203 7598
5 205 2106
5 207 1107
5 208 3727
5 209 2404
5 212 5625
5 213 5474
5 214 3177
5 219 8157
5 221 2013
5 227 2208
5 228 8817
5 230 8429
5 237 4848
5 245 6717
5 247 6758
5 251 7000
5 253 1174
5 261 6410
5 265 2611
5 275 8038
5 278 4437
5 279 9923
5 282 1772
5 286 9161
5 287 1148
5 288 778
5 291 1745
5 294 6885
5 297 2870
5 300 5569
5 307 5465
5 308 2091
5 312 2414
5 314 279
5 315 7302
5 321 5756
5 326 8901
5 330 1815
5 331 8415
5 333 3902
5 336 2089
5 337 4034
5 348 6260
5 349 9539
5 352 182
5 355 6500
5 358 8092
5 360 2239
5 365 9334
5 372 5945
5 373 3638
5 374 4780
5 375 5792
5 377 8828
5 378 2472
5 380 669
5 383 8562
5 389 7705
5 391 6710
5 393 2290
5 394 4930
5 395 2731
5 398 9521
5 400 7417
5 401 6445
5 402 6195
5 403 9405
5 404 1425
5 408 4053
5 412 2399
5 414 1404
5 422 3821
5 423 3064
5 429 1999
5 438 4656
5 443 1897
5 444 4380
5 448 1594
5 451 2153
5 453 7089
5 455 2957
5 461 681
5 462 9301
