25 151
1 2 5036
1 5 3264
1 6 4037
1 7 5906
1 10 1334
1 11 4601
1 13 1465
1 15 7339
1 16 1483
1 18 9411
1 21 5553
1 22 3727
1 25 6398
2 3 5027
2 4 673
2 5 5362
2 6 3061
2 7 5190
2 8 9487
2 9 4962
2 10 4028
2 11 5478
2 12 1654
2 13 8917
2 14 9487
2 18 9765
2 21 1509
2 22 4016
3 4 3608
3 7 334
3 13 3994
3 14 6583
3 16 1186
3 17 4392
3 21 9031
3 22 1162
4 5 1231
4 6 353
4 7 163
4 8 4765
4 12 5885
4 13 8082
4 19 7682
4 23 2527
4 24 1654
5 7 8216
5 15 5376
5 16 1264
5 19 8344
5 21 2839
5 22 2943
5 23 2451
6 8 2319
6 9 5240
6 10 5008
6 11 1752
6 17 8428
6 20 9862
6 21 4809
6 22 2070
6 24 3388
6 25 2322
7 9 8938
7 10 521
7 11 5179
7 13 9060
7 14 3366
7 16 2919
7 17 4898
7 18 7089
7 19 8807
7 20 2587
7 21 796
7 22 4052
7 23 4139
8 9 1056
8 12 7319
8 13 7048
8 14 9000
8 16 4100
8 20 8870
8 24 7200
9 10 8816
9 12 7428
9 14 179
9 15 6484
9 18 5549
9 20 2811
9 23 4227
9 24 7960
9 25 400
10 12 6827
10 16 9349
10 21 310
10 22 1022
10 23 5816
10 25 9504
11 12 2266
11 13 9725
11 15 2051
11 16 2270
11 17 4246
11 20 4537
11 21 6518
11 22 9242
11 25 6572
12 13 2821
12 17 1463
12 20 3827
12 22 7963
12 24 123
12 25 2910
13 15 8663
13 19 5198
13 20 8207
13 21 7182
14 15 3699
14 17 3906
14 18 5128
14 19 8112
14 23 7846
15 16 3688
15 18 6755
15 19 5521
15 20 9182
15 24 4510
15 25 3596
16 19 790
16 21 1173
16 22 8384
16 24 6041
16 25 2613
17 19 8383
17 20 3340
17 21 5109
17 22 4895
17 24 4909
18 19 9050
18 22 6089
18 23 2707
18 24 7615
18 25 9742
19 21 1393
19 22 2020
19 24 9931
20 21 8421
20 22 9360
20 23 6181
21 23 2889
21 24 2553
23 25 4106
