25 148
1 8 9680
1 9 2171
1 13 597
1 14 47
1 15 4136
1 18 9065
1 19 7465
1 20 1763
1 23 8939
1 25 3133
2 4 239
2 5 7040
2 7 7008
2 8 9747
2 11 9432
2 15 7896
2 20 6316
2 21 7795
2 22 6421
2 23 3219
2 24 4858
2 25 7620
3 5 1083
3 7 4976
3 8 53
3 10 7092
3 11 9538
3 12 4692
3 14 7741
3 16 5095
3 19 2338
3 21 2711
3 23 7839
3 24 8997
3 25 8155
4 6 5419
4 10 8814
4 11 2516
4 14 6973
4 18 9599
4 20 8871
4 21 796
4 24 1121
5 7 3769
5 8 4378
5 9 1396
5 10 1031
5 11 419
5 14 5457
5 15 7035
5 18 1126
5 19 6640
5 22 7974
5 23 802
5 24 2022
6 7 2005
6 8 3592
6 10 1822
6 15 2206
6 16 4793
6 17 7176
6 19 2454
6 20 3000
6 24 3036
6 25 6782
7 9 2641
7 10 1102
7 11 3493
7 12 714
7 13 9102
7 17 1773
7 18 6213
7 19 1180
7 20 4586
7 23 944
8 12 9357
8 14 9425
8 15 1940
8 18 6530
8 22 2201
8 24 164
9 10 7073
9 14 1499
9 18 5154
10 11 9834
10 14 8020
10 18 8022
10 22 5791
11 13 6131
11 14 914
11 15 2265
11 17 4829
11 20 2476
11 21 9317
11 22 8288
11 23 4756
11 24 9092
11 25 9010
12 13 3615
12 14 4314
12 15 1036
12 16 9039
12 17 3861
12 20 4165
12 22 4644
12 23 8471
12 24 2192
12 25 3841
13 14 6082
13 16 7428
13 17 6372
13 19 2938
13 21 2150
13 25 307
14 17 5597
14 18 1397
14 24 9392
15 16 589
15 17 1494
15 20 2045
15 23 8298
15 24 9732
15 25 7431
16 17 3909
16 19 6388
16 23 7580
16 25 7872
17 18 5297
17 19 1763
17 21 8696
17 22 483
17 23 8882
17 24 6302
18 19 880
18 20 2471
18 23 7035
18 25 3656
19 22 1902
19 23 1373
19 24 8052
20 21 3466
20 23 2290
21 23 6159
21 25 5805
22 24 3851
22 25 4749
23 25 5461
24 25 5713
