25 151
1 2 3641
1 3 4963
1 4 6654
1 5 9815
1 6 3891
1 7 8026
1 11 3623
1 13 5074
1 14 6024
1 15 3775
1 16 5352
1 21 8802
1 22 8680
2 4 7404
2 8 6558
2 9 8295
2 10 6565
2 14 5131
2 20 4650
2 22 7181
2 23 6744
2 24 9636
3 4 216
3 5 4118
3 7 3013
3 9 8851
3 10 7513
3 12 9194
3 13 5969
3 14 6623
3 16 6368
3 17 458
3 19 2557
3 22 8378
3 23 1110
3 24 7508
4 6 5692
4 7 9893
4 8 5116
4 9 1497
4 10 4226
4 16 7921
4 17 3640
4 20 7813
4 24 9890
4 25 1087
5 6 2437
5 7 3906
5 8 1132
5 10 4903
5 11 2174
5 12 769
5 13 2676
5 15 6520
5 16 9533
5 17 8965
5 19 8823
5 20 4299
5 21 304
5 22 8592
5 23 4021
5 25 2581
6 7 1586
6 8 3367
6 9 521
6 11 5186
6 14 1343
6 16 1996
6 17 4434
6 18 1004
6 19 4736
6 20 9990
6 21 2824
6 24 2445
6 25 6799
7 8 2130
7 9 1333
7 10 9175
7 11 5969
7 13 43
7 14 9050
7 18 2553
7 23 8234
7 24 6749
7 25 2527
8 12 3524
8 20 4885
8 23 7933
9 11 8317
9 13 1111
9 16 6160
9 17 2754
9 22 2678
9 23 4196
9 25 8436
10 12 6412
10 18 8804
10 20 4963
10 23 6564
10 25 5381
11 12 2790
11 14 6338
11 17 1015
11 18 6932
11 21 460
11 24 4565
12 13 312
12 15 4981
12 16 2499
12 17 1407
12 19 2567
12 20 1900
12 24 9984
13 15 252
13 17 3802
13 18 3790
13 20 9069
13 22 142
13 24 7811
13 25 8721
14 15 3033
14 16 7411
14 20 6218
14 21 5509
14 23 2828
14 25 8689
15 16 9622
15 17 3080
15 19 1756
15 25 7781
16 18 5846
16 20 5000
16 24 6774
16 25 9833
17 19 610
17 21 3474
17 22 4189
17 23 9486
17 25 9684
18 20 5037
18 22 7824
18 24 5557
18 25 1365
19 21 3868
19 23 5178
19 24 1697
19 25 627
20 21 9908
21 23 5282
21 25 8636
23 25 7802
