500 89751
1 4 1641
1 5 230
1 8 7494
1 9 1479
1 10 1884
1 11 9030
1 12 6298
1 13 7747
1 14 8022
1 15 3960
1 19 7396
1 20 4795
1 21 1947
1 22 5681
1 23 8614
1 24 1633
1 25 8331
1 26 9334
1 28 3430
1 29 4093
1 30 3639
1 31 3997
1 32 8209
1 33 6997
1 34 6067
1 36 6743
1 37 4290
1 44 8957
1 47 6140
1 49 5915
1 50 2631
1 51 7335
1 52 6803
1 54 8266
1 56 640
1 59 4955
1 60 7948
1 63 6940
1 64 810
1 65 5013
1 66 8300
1 67 4598
1 69 1449
1 71 9612
1 73 105
1 74 5077
1 75 5012
1 76 2401
1 77 3305
1 78 7290
1 79 4694
1 80 7983
1 82 1777
1 83 1739
1 87 3217
1 89 2842
1 90 7397
1 91 3343
1 92 447
1 94 5353
1 95 4289
1 97 7422
1 98 6057
1 100 574
1 101 1559
1 102 9981
1 103 1921
1 104 6881
1 105 3434
1 106 5991
1 108 1904
1 110 2293
1 111 6363
1 113 697
1 114 2406
1 115 5510
1 116 4784
1 117 1879
1 119 1592
1 120 9665
1 121 5060
1 122 8665
1 124 2823
1 125 5629
1 126 8809
1 127 4951
1 133 7931
1 134 5044
1 135 2582
1 136 4774
1 137 7145
1 138 2899
1 139 1369
1 141 993
1 142 1339
1 143 657
1 144 5564
1 145 862
1 147 3926
1 148 5928
1 149 8675
1 150 8372
1 151 5888
1 152 6403
1 153 7658
1 154 9602
1 155 379
1 156 6934
1 157 1203
1 158 7127
1 162 211
1 163 6026
1 164 4465
1 165 869
1 166 8538
1 168 8189
1 169 7833
1 170 2239
1 171 9531
1 172 3136
1 173 7656
1 174 1865
1 175 645
1 177 7794
1 178 1084
1 179 705
1 180 5639
1 181 9627
1 182 2451
1 183 2817
1 184 8153
1 185 2170
1 186 6533
1 190 7501
1 191 8988
1 192 7395
1 193 6471
1 194 3390
1 195 7001
1 196 7333
1 197 1079
1 199 8376
1 200 1369
1 202 7471
1 203 5558
1 205 3908
1 206 5482
1 207 4153
1 208 8418
1 209 1541
1 211 5336
1 212 7909
1 213 433
1 214 1093
1 215 5986
1 216 3224
1 217 1543
1 218 3957
1 219 354
1 220 1893
1 222 8330
1 224 7836
1 225 9453
1 226 6912
1 227 3954
1 229 7229
1 230 476
1 231 2420
1 232 5750
1 234 977
1 236 5163
1 237 1715
1 238 5172
1 241 7733
1 242 8455
1 243 1441
1 245 6291
1 246 2613
1 247 3837
1 252 2042
1 253 994
1 254 1381
1 255 1189
1 256 2436
1 257 1209
1 259 6631
1 261 7811
1 262 6413
1 264 5608
1 265 2838
1 266 6004
1 267 9708
1 270 6592
1 271 4145
1 272 6331
1 273 4881
1 274 8487
1 275 8272
1 276 1496
1 277 3289
1 278 9322
1 279 3238
1 282 8638
1 283 5186
1 284 2981
1 285 1955
1 287 4085
1 288 8141
1 289 3756
1 292 1607
1 293 4461
1 294 9134
1 295 8689
1 296 9213
1 298 3677
1 299 2908
1 300 9193
1 301 4288
1 302 7567
1 304 837
1 305 118
1 307 5077
1 309 1503
1 312 4692
1 313 3288
1 314 2878
1 315 6669
1 317 7107
1 318 1394
1 319 340
1 320 7211
1 322 3764
1 324 5595
1 327 6819
1 330 6043
1 333 3499
1 335 8158
1 336 8223
1 338 4597
1 339 6639
1 340 4923
1 341 1337
1 342 2860
1 343 6580
1 344 9810
1 346 9735
1 347 4964
1 348 8725
1 350 7566
1 352 9145
1 353 4284
1 354 7547
1 355 1901
1 356 4478
1 357 1126
1 358 3941
1 360 1002
1 363 9791
1 364 5942
1 367 3691
1 368 2722
1 369 6936
1 370 9549
1 371 7850
1 372 9412
1 373 3847
1 375 13
1 376 8727
1 377 531
1 378 3533
1 380 5938
1 381 3162
1 382 6094
1 383 2287
1 385 4740
1 387 9753
1 388 6217
1 390 3110
1 391 8153
1 393 3147
1 394 6627
1 395 3192
1 396 8221
1 399 4648
1 400 3813
1 401 6776
1 402 4495
1 403 918
1 404 1289
1 406 725
1 408 2542
1 409 8131
1 410 7480
1 411 6019
1 412 4173
1 413 3460
1 414 7383
1 415 1727
1 418 5312
1 419 8097
1 421 1512
1 422 7477
1 423 625
1 424 6097
1 425 4861
1 426 1933
1 427 1257
1 429 8048
1 431 4425
1 432 8584
1 434 3336
1 437 8381
1 438 2707
1 446 8823
1 447 9567
1 448 9924
1 449 9548
1 450 8530
1 451 8446
1 453 8452
1 454 7753
1 456 1845
1 458 4477
1 459 779
1 460 7153
1 461 7643
1 465 2025
1 466 7805
1 467 2387
1 469 611
1 470 2047
1 471 3932
1 472 3500
1 473 2051
1 475 7848
1 476 6819
1 477 781
1 478 8962
1 479 5978
1 480 8366
1 481 3833
1 482 3731
1 483 1589
1 484 9006
1 485 5103
1 486 8812
1 488 6447
1 489 1612
1 491 893
1 493 7318
1 494 3956
1 496 9913
1 498 1903
1 499 7585
2 3 4270
2 4 9594
2 5 6503
2 6 1856
2 8 9227
2 9 1389
2 10 3757
2 14 6085
2 15 7571
2 16 9526
2 17 2512
2 18 9301
2 20 8885
2 22 9178
2 24 4991
2 25 8534
2 27 8259
2 28 8195
2 29 549
2 30 6238
2 31 6678
2 32 1686
2 33 1368
2 35 2066
2 36 4604
2 38 7073
2 39 2042
2 40 6759
2 41 593
2 42 1372
2 43 7582
2 44 2939
2 47 8702
2 48 6213
2 50 1336
2 51 6703
2 52 9741
2 53 9704
2 54 9743
2 55 2274
2 56 9893
2 57 7335
2 58 3286
2 59 7581
2 62 8916
2 63 6355
2 65 7584
2 66 7197
2 68 7731
2 69 5344
2 70 1343
2 71 8416
2 72 2345
2 73 5514
2 74 6177
2 77 1952
2 78 4741
2 79 6694
2 82 8723
2 83 5314
2 84 1592
2 85 1204
2 86 7366
2 87 9228
2 88 6383
2 89 9388
2 90 9682
2 91 5606
2 92 6863
2 94 7051
2 95 4545
2 96 8704
2 100 6405
2 101 8353
2 102 2202
2 103 3628
2 104 9198
2 105 9049
2 106 7
2 110 4873
2 111 8398
2 112 3020
2 114 5172
2 115 3366
2 117 6257
2 118 9251
2 119 9991
2 121 3035
2 122 5459
2 123 6869
2 124 2192
2 125 2431
2 127 6974
2 128 7219
2 129 3398
2 130 881
2 131 6111
2 133 6169
2 135 7317
2 137 2536
2 138 2456
2 139 6867
2 140 584
2 141 4622
2 142 4957
2 143 6411
2 144 3303
2 145 1775
2 146 5759
2 147 9738
2 148 101
2 149 1433
2 151 4302
2 152 5484
2 153 4847
2 155 2221
2 156 8155
2 157 473
2 159 2568
2 160 1389
2 162 9771
2 163 5345
2 164 2525
2 165 8553
2 167 9170
2 168 3273
2 169 3277
2 171 6939
2 172 261
2 173 6745
2 174 8230
2 175 2521
2 176 6021
2 177 7236
2 178 8682
2 180 9776
2 181 6717
2 184 8625
2 185 8354
2 188 3191
2 189 9329
2 191 1878
2 192 6055
2 193 5208
2 194 8635
2 195 339
2 196 6132
2 197 6430
2 198 3374
2 199 4254
2 200 1094
2 201 6610
2 203 7803
2 204 6204
2 205 8640
2 206 9813
2 207 4450
2 208 776
2 210 338
2 212 6272
2 213 9812
2 214 5540
2 215 6392
2 216 7253
2 217 8039
2 218 6523
2 219 5903
2 221 3880
2 222 7450
2 224 9197
2 225 8312
2 226 9292
2 227 3045
2 228 6137
2 229 6402
2 230 9134
2 231 98
2 232 3696
2 234 7263
2 235 7201
2 236 7464
2 237 5151
2 238 1503
2 239 8087
2 240 783
2 241 2771
2 242 3520
2 244 2430
2 245 5214
2 247 725
2 248 4047
2 250 4256
2 252 4440
2 255 8657
2 257 706
2 258 4930
2 260 8362
2 261 7706
2 263 9163
2 265 9079
2 266 4412
2 267 6816
2 268 1285
2 269 2178
2 271 8542
2 272 4120
2 273 187
2 276 8564
2 277 3939
2 279 2143
2 280 7007
2 283 8025
2 285 9537
2 286 3865
2 287 6629
2 288 5917
