500 33735
1 8 6653
1 13 9232
1 15 6359
1 18 2120
1 19 3882
1 23 5505
1 25 5148
1 27 1450
1 28 1951
1 30 5545
1 31 7609
1 38 4620
1 45 478
1 46 1307
1 47 7254
1 50 7996
1 59 2257
1 61 7388
1 64 4548
1 68 8187
1 69 6949
1 70 786
1 72 1434
1 80 146
1 84 9494
1 86 8370
1 95 3099
1 96 3823
1 97 5768
1 100 7033
1 101 2394
1 105 5872
1 110 7047
1 112 6177
1 115 5967
1 120 977
1 122 3902
1 135 3234
1 142 7122
1 162 859
1 164 9156
1 182 5032
1 189 2428
1 198 2335
1 199 5794
1 202 5868
1 205 4602
1 207 3568
1 208 5657
1 209 6136
1 211 2726
1 212 5319
1 213 7678
1 218 3286
1 220 3094
1 224 3172
1 227 6809
1 229 5438
1 239 3256
1 247 8282
1 248 3140
1 251 7343
1 256 7156
1 263 6153
1 272 1991
1 278 200
1 283 7472
1 284 5028
1 285 7331
1 293 4243
1 304 8742
1 305 6039
1 310 5210
1 321 4185
1 324 4744
1 331 3115
1 336 5876
1 339 2405
1 340 5310
1 344 794
1 349 5963
1 351 5310
1 355 9973
1 358 4241
1 361 8218
1 363 8810
1 364 297
1 366 5343
1 367 8297
1 371 4282
1 378 2202
1 380 5421
1 386 8599
1 388 3095
1 391 9410
1 392 5520
1 395 1736
1 398 5381
1 400 765
1 401 4736
1 403 2513
1 408 5826
1 410 3541
1 411 2417
1 414 4811
1 415 9325
1 419 5627
1 422 888
1 427 3257
1 438 7202
1 439 3909
1 440 9580
1 441 3145
1 445 8014
1 451 8319
1 452 226
1 453 6267
1 457 2881
1 458 1267
1 460 7020
1 462 4076
1 464 2002
1 472 8589
1 477 7380
1 478 5670
1 479 5840
1 480 5411
1 481 3337
1 490 3635
1 491 2920
1 497 1900
1 498 4668
2 3 232
2 8 4847
2 9 2441
2 13 4862
2 14 8492
2 15 3108
2 17 4576
2 18 2263
2 21 9644
2 22 1447
2 24 2835
2 28 8871
2 30 4945
2 35 8875
2 36 7180
2 47 2613
2 48 1063
2 50 6040
2 54 459
2 55 3046
2 56 7948
2 57 9971
2 60 4649
2 61 8225
2 63 3863
2 64 1352
2 67 7829
2 82 3490
2 85 7088
2 86 3866
2 87 3564
2 88 5776
2 91 4743
2 94 6189
2 95 6421
2 96 1070
2 101 1605
2 105 7298
2 109 3746
2 111 8337
2 116 1110
2 127 5556
2 130 8578
2 132 8425
2 137 4610
2 139 3691
2 143 4848
2 145 7180
2 151 5666
2 154 2398
2 155 7224
2 156 8109
2 159 9118
2 167 4755
2 170 8770
2 173 359
2 191 6728
2 192 5523
2 201 8125
2 210 871
2 213 8480
2 217 7828
2 219 8311
2 225 3507
2 231 9995
2 233 2996
2 236 9308
2 239 2493
2 240 4291
2 253 9707
2 254 8298
2 255 3187
2 258 6082
2 259 4862
2 264 1367
2 272 1146
2 276 7401
2 277 8043
2 278 885
2 279 4713
2 280 5134
2 282 1040
2 292 5922
2 293 4414
2 294 4512
2 295 9770
2 300 2130
2 304 4069
2 311 4103
2 315 3437
2 330 3662
2 332 8081
2 334 4150
2 336 7033
2 342 6355
2 345 5813
2 348 2227
2 349 8092
2 353 2307
2 354 1651
2 358 1829
2 363 9919
2 371 4350
2 372 3620
2 382 1452
2 387 5978
2 393 7815
2 394 4324
2 396 3385
2 400 558
2 401 1155
2 405 9529
2 406 1932
2 409 378
2 410 1978
2 412 4468
2 416 5309
2 420 6945
2 421 3340
2 428 5346
2 430 6693
2 433 2134
2 436 6307
2 442 443
2 444 8598
2 447 4711
2 459 15
2 461 7712
2 470 9590
2 474 7086
2 476 8381
2 477 2910
2 479 9369
2 481 1596
2 485 6909
2 490 8597
2 491 274
2 495 9411
2 496 7292
2 497 5021
2 500 6121
3 4 5078
3 8 5937
3 10 7981
3 14 8814
3 16 6129
3 17 6543
3 19 3498
3 20 129
3 25 4838
3 28 5429
3 30 1986
3 32 5155
3 37 7768
3 38 4752
3 39 9939
3 41 112
3 42 8625
3 44 9597
3 48 9082
3 49 6876
3 55 4622
3 56 3434
3 66 918
3 67 8724
3 70 2037
3 74 1443
3 77 3827
3 81 9008
3 86 580
3 89 9635
3 90 9177
3 94 6977
3 96 5386
3 101 4323
3 103 2339
3 104 3261
3 107 3610
3 112 6409
3 114 6397
3 116 7314
3 124 1534
3 133 1125
3 134 3488
3 143 7213
3 147 9296
3 148 2908
3 151 8811
3 153 8909
3 154 6848
3 155 2786
3 159 2175
3 161 5024
3 163 7240
3 165 3183
3 167 8333
3 178 3598
3 182 4009
3 186 9783
3 200 3791
3 202 3298
3 206 7331
3 209 6160
3 210 4175
3 213 8879
3 218 5264
3 220 7590
3 233 6091
3 234 9414
3 236 5459
3 237 2408
3 238 7402
3 240 9709
3 246 5856
3 255 4001
3 258 1407
3 259 8085
3 261 1871
3 263 8403
3 264 7552
3 265 3571
3 270 495
3 274 9659
3 278 7667
3 294 746
3 296 3340
3 299 3505
3 303 4356
3 306 2808
3 308 685
3 309 2391
3 311 8839
3 312 908
3 318 9955
3 319 7034
3 320 4291
3 321 4395
3 330 8224
3 334 9935
3 337 9001
3 339 181
3 342 9408
3 350 4262
3 352 2381
3 356 5128
3 360 3684
3 363 104
3 365 6949
3 367 7707
3 371 2817
3 374 5248
3 376 963
3 379 3996
3 385 1683
3 386 1515
3 388 8623
3 400 3291
3 407 5961
3 410 4573
3 411 9591
3 414 9116
3 415 9175
3 419 2253
3 421 9544
3 429 8246
3 433 3352
3 442 7252
3 447 3297
3 451 9796
3 457 1002
3 460 2911
3 469 586
3 471 509
3 475 5810
3 476 3608
3 479 7306
3 481 6566
3 482 2448
3 483 321
3 486 3759
3 487 5527
3 488 4716
3 494 9070
3 495 6398
3 496 1837
3 497 5384
3 498 5824
4 5 3968
4 16 6753
4 17 8213
4 19 8252
4 20 4797
4 21 740
4 35 7644
4 36 9221
4 38 6794
4 39 7708
4 41 519
4 42 9379
4 47 8715
4 49 2153
4 57 6091
4 58 5047
4 61 1003
4 76 2310
4 79 3694
4 80 8401
4 82 5802
4 85 3737
4 86 4629
4 87 667
4 90 294
4 94 5599
4 95 2291
4 99 7007
4 102 7268
4 110 1907
4 123 1206
4 126 9549
4 128 5263
4 141 4547
4 147 8987
4 154 9916
4 171 7141
4 175 8133
4 176 7029
4 181 6237
4 187 2291
4 189 2584
4 190 3787
4 191 8692
4 196 5833
4 200 7767
