500 33839
1 2 3435
1 5 6799
1 10 934
1 11 4856
1 15 9566
1 18 1534
1 21 352
1 22 5660
1 26 5752
1 28 3834
1 29 6459
1 32 268
1 33 9845
1 34 5298
1 37 1233
1 41 2814
1 44 1385
1 58 2167
1 59 6864
1 62 3720
1 73 8876
1 74 8637
1 79 2650
1 85 2440
1 90 7219
1 93 7114
1 102 4060
1 105 1845
1 114 5214
1 115 2556
1 116 8803
1 122 8135
1 125 9019
1 126 1298
1 127 681
1 129 4437
1 130 9021
1 133 9988
1 134 3812
1 136 1094
1 142 8198
1 145 1988
1 146 2165
1 149 1255
1 152 3034
1 153 2659
1 154 9021
1 156 475
1 160 9127
1 164 3681
1 170 8735
1 180 947
1 181 3860
1 183 8812
1 187 2281
1 194 3326
1 197 6689
1 198 670
1 205 5541
1 206 6426
1 211 9805
1 220 2111
1 222 971
1 223 4732
1 225 8212
1 236 5865
1 238 2144
1 239 2553
1 240 4997
1 249 6422
1 250 923
1 251 4437
1 259 6767
1 261 6530
1 262 1237
1 264 4660
1 265 2249
1 268 2955
1 269 8173
1 270 3546
1 272 3790
1 278 1456
1 280 8359
1 282 6023
1 283 2538
1 289 6895
1 293 8439
1 294 3814
1 300 2653
1 303 4005
1 304 280
1 322 5300
1 323 2757
1 324 2676
1 325 8318
1 327 1968
1 328 7094
1 334 6668
1 337 8000
1 339 272
1 344 8667
1 349 9849
1 351 8246
1 359 3839
1 361 456
1 364 961
1 365 6553
1 374 2024
1 375 230
1 379 6618
1 381 9078
1 382 948
1 383 8947
1 388 2627
1 389 6724
1 396 4559
1 399 5945
1 406 3864
1 407 5316
1 410 4314
1 424 6103
1 425 5185
1 426 3716
1 429 9075
1 434 6603
1 436 8348
1 440 860
1 443 8422
1 454 3191
1 456 7137
1 459 9607
1 462 252
1 464 9331
1 466 1525
1 467 6886
1 469 361
1 473 853
1 478 1520
1 490 6222
1 492 9468
1 498 2510
2 7 4198
2 17 4901
2 18 4661
2 31 8907
2 35 4183
2 59 5130
2 63 1644
2 67 1041
2 73 5313
2 80 2348
2 81 848
2 83 9857
2 84 8513
2 90 1485
2 94 2196
2 96 8790
2 98 9843
2 102 8994
2 106 2059
2 113 3735
2 115 7168
2 121 2328
2 123 6672
2 124 5081
2 128 1858
2 132 6310
2 135 5402
2 136 6749
2 137 8664
2 140 4971
2 141 9700
2 148 8885
2 150 2327
2 154 2151
2 155 527
2 159 9244
2 165 2815
2 175 3796
2 177 3239
2 178 7958
2 180 8920
2 182 8288
2 186 2056
2 187 6111
2 189 8906
2 191 5718
2 192 6010
2 193 421
2 203 5364
2 204 7295
2 211 3306
2 214 6103
2 222 5193
2 224 5808
2 228 4320
2 229 6350
2 234 6980
2 237 8748
2 241 2158
2 243 8028
2 245 4770
2 246 765
2 250 7512
2 256 6050
2 263 4875
2 274 6025
2 277 3364
2 280 2690
2 290 7418
2 294 9793
2 304 7888
2 318 1163
2 319 9685
2 323 3084
2 326 9266
2 327 5632
2 329 200
2 330 6287
2 331 7145
2 334 5702
2 335 3864
2 338 895
2 340 9896
2 357 3103
2 358 2483
2 367 3088
2 370 1831
2 373 1342
2 374 6495
2 394 7862
2 415 2775
2 418 2999
2 419 8713
2 420 4595
2 425 8576
2 436 9923
2 437 852
2 439 6731
2 440 8218
2 441 444
2 447 1499
2 455 1695
2 459 2430
2 460 7189
2 467 7738
2 473 8246
2 475 9914
2 478 7575
2 487 762
2 491 6728
2 496 9371
3 4 4667
3 8 5193
3 9 6568
3 15 6782
3 19 1101
3 20 126
3 25 3873
3 29 4445
3 38 634
3 39 5946
3 40 5186
3 41 1109
3 46 4520
3 47 5310
3 51 1713
3 52 9782
3 55 3302
3 56 6447
3 62 9139
3 64 7208
3 65 4139
3 68 4241
3 69 7318
3 71 7766
3 73 398
3 74 2418
3 75 5430
3 76 9145
3 80 6503
3 102 8242
3 104 7983
3 105 3494
3 108 4472
3 113 8134
3 121 9673
3 124 3924
3 126 8607
3 128 9840
3 133 7808
3 137 6957
3 139 3542
3 143 3661
3 157 7218
3 159 2899
3 161 3694
3 162 3190
3 163 5327
3 164 2131
3 173 431
3 175 4419
3 178 8741
3 187 4855
3 196 7304
3 199 3904
3 205 921
3 209 6972
3 211 5026
3 221 3482
3 227 5669
3 229 1366
3 230 7139
3 231 3196
3 232 4556
3 237 7649
3 241 4396
3 248 9624
3 254 8982
3 258 9250
3 269 2568
3 271 5488
3 278 7717
3 279 2514
3 292 4352
3 295 5276
3 298 3013
3 305 8703
3 306 6220
3 310 4022
3 311 202
3 312 1034
3 313 8395
3 316 9301
3 322 6552
3 324 5341
3 326 2423
3 331 9894
3 333 8775
3 334 3981
3 341 5596
3 345 5054
3 347 321
3 354 2121
3 355 6644
3 361 5918
3 364 6212
3 365 223
3 367 7068
3 373 358
3 375 4030
3 376 7285
3 377 5505
3 378 5328
3 383 2601
3 393 6079
3 395 8646
3 398 3935
3 399 3496
3 404 8312
3 406 2590
3 411 7379
3 414 6169
3 419 8622
3 423 1823
3 424 325
3 427 2985
3 446 6535
3 457 4902
3 459 6162
3 472 1347
3 473 5951
3 475 9659
3 477 4338
3 478 9519
3 485 4963
3 486 5950
3 489 8882
3 494 6223
3 495 4219
3 497 8220
3 498 1917
4 5 6407
4 6 6940
4 14 5065
4 18 1995
4 22 8411
4 26 2540
4 32 7250
4 33 4384
4 34 2174
4 36 8749
4 37 2635
4 38 211
4 39 4119
4 44 3272
4 46 5518
4 48 1928
4 49 8984
4 51 8970
4 53 7288
4 55 2321
4 57 736
4 63 6215
4 64 1990
4 70 7835
4 71 6843
4 72 7911
4 79 2595
4 100 7530
4 103 5994
4 106 7972
4 117 2645
4 121 8063
4 126 7115
4 127 5624
4 128 7782
4 131 2838
4 135 1995
4 138 6740
4 148 1379
4 149 343
4 154 2386
4 156 3876
4 157 5340
4 161 6398
4 166 6222
4 177 3995
4 179 714
4 186 9268
4 188 4096
4 189 9969
4 192 7750
4 195 9072
4 196 2598
4 197 6208
4 200 6156
4 201 6810
4 204 9277
4 205 2029
4 206 2446
4 207 2149
4 210 361
4 211 5705
4 212 6198
4 214 1102
4 219 4750
4 220 4049
4 223 9044
4 224 560
4 226 9400
4 229 6808
4 231 5550
4 232 5887
4 239 1902
4 240 3847
4 242 2919
4 245 2021
4 247 412
4 249 1995
4 250 9533
4 251 3848
4 252 4301
4 261 5997
4 266 3267
4 267 540
4 279 6190
4 280 8989
4 281 9237
4 285 1826
4 288 4141
4 289 4523
4 291 2820
4 293 9485
4 302 5255
4 303 3786
4 307 1102
4 317 133
4 319 561
4 323 6006
4 324 9959
4 329 2562
4 332 3396
4 333 2882
4 334 1110
4 337 8622
4 338 5264
4 352 5173
4 353 9946
4 355 1082
4 356 4445
4 357 9307
4 359 3582
4 364 2287
4 366 1659
4 372 9229
4 375 6973
4 376 6197
4 379 2675
4 380 1035
4 390 7187
4 391 4689
4 394 9348
4 395 7800
4 399 8864
4 405 8543
4 408 3954
4 425 148
4 427 2147
4 429 1004
4 437 767
4 441 7080
4 443 3294
4 450 8386
4 453 5574
4 459 3452
4 461 3210
4 462 9429
4 464 5297
4 469 4552
4 470 4069
4 473 7664
4 481 8759
4 487 2649
4 488 2519
4 490 1245
4 499 3628
5 6 3454
5 9 7957
5 12 9340
5 13 4669
5 19 5503
5 21 5479
5 25 5071
5 27 4643
5 31 5758
5 32 5866
5 37 1793
5 43 5978
5 44 2846
5 47 7970
5 49 674
5 52 6905
5 53 1922
5 54 1154
5 55 6843
5 59 8951
5 67 9427
5 85 5947
5 86 3803
5 87 5601
