500 115915
1 2 6653
1 3 9232
1 4 6359
1 6 2120
1 7 3882
1 8 5505
1 9 5148
1 11 1450
1 12 1951
1 13 5545
1 14 7609
1 15 4620
1 16 478
1 17 1307
1 18 7254
1 19 7996
1 20 2257
1 21 7388
1 22 4548
1 23 8187
1 24 6949
1 25 786
1 26 1434
1 27 146
1 28 9494
1 29 8370
1 30 3099
1 31 3823
1 33 5768
1 34 7033
1 36 2394
1 37 5872
1 38 7047
1 40 6177
1 42 5967
1 43 977
1 44 3902
1 45 3234
1 46 7122
1 47 859
1 48 9156
1 49 5032
1 50 2428
1 51 2335
1 52 5794
1 53 5868
1 54 4602
1 55 3568
1 56 5657
1 57 6136
1 58 2726
1 59 5319
1 61 7678
1 62 3286
1 63 3094
1 64 3172
1 65 6809
1 66 5438
1 67 3256
1 68 8282
1 69 3140
1 70 7343
1 72 7156
1 73 6153
1 74 1991
1 76 200
1 77 7472
1 78 5028
1 79 7331
1 80 4243
1 81 8742
1 82 6039
1 83 5210
1 84 4185
1 86 4744
1 87 3115
1 88 5876
1 89 2405
1 90 5310
1 91 794
1 92 5963
1 93 5310
1 94 9973
1 95 4241
1 96 8218
1 97 8810
1 98 297
1 100 5343
1 101 8297
1 103 4282
1 104 2202
1 105 5421
1 106 8599
1 107 3095
1 108 9410
1 109 5520
1 110 1736
1 111 5381
1 112 765
1 113 4736
1 114 2513
1 115 5826
1 116 3541
1 118 2417
1 119 4811
1 120 9325
1 121 5627
1 122 888
1 123 3257
1 124 7202
1 125 3909
1 127 9580
1 129 3145
1 130 8014
1 131 8319
1 132 226
1 133 6267
1 134 2881
1 135 1267
1 136 7020
1 139 4076
1 140 2002
1 141 8589
1 142 7380
1 143 5670
1 144 5840
1 145 5411
1 146 3337
1 147 3635
1 148 2920
1 149 1900
1 150 4668
1 151 232
1 152 4847
1 153 2441
1 154 4862
1 155 8492
1 156 3108
1 157 4576
1 158 2263
1 160 9644
1 161 1447
1 162 2835
1 163 8871
1 164 4945
1 165 8875
1 166 7180
1 167 2613
1 168 1063
1 169 6040
1 170 459
1 171 3046
1 172 7948
1 173 9971
1 174 4649
1 175 8225
1 176 3863
1 177 1352
1 180 7829
1 181 3490
1 182 7088
1 183 3866
1 185 3564
1 186 5776
1 187 4743
1 188 6189
1 189 6421
1 190 1070
1 191 1605
1 192 7298
1 193 3746
1 194 8337
1 195 1110
1 196 5556
1 197 8578
1 198 8425
1 199 4610
1 200 3691
1 201 4848
1 202 7180
1 203 5666
1 204 2398
1 205 7224
1 206 8109
1 207 9118
1 208 4755
1 209 8770
1 210 359
1 211 6728
1 212 5523
1 213 8125
1 214 871
1 215 8480
1 216 7828
1 217 8311
1 218 3507
1 219 9995
1 220 2996
1 221 9308
1 222 2493
1 223 4291
1 224 9707
1 225 8298
1 226 3187
1 227 6082
1 228 4862
1 229 1367
1 230 1146
1 231 7401
1 232 8043
1 234 885
1 235 4713
1 236 5134
1 237 1040
1 238 5922
1 239 4414
1 240 4512
1 241 9770
1 244 2130
1 245 4069
1 246 4103
1 247 3437
1 248 3662
1 249 8081
1 250 4150
1 251 7033
1 252 6355
1 253 5813
1 254 2227
1 255 8092
1 256 2307
1 257 1651
1 259 1829
1 261 9919
1 262 4350
1 263 3620
1 265 1452
1 266 5978
1 267 7815
1 269 4324
1 270 3385
1 271 558
1 272 1155
1 273 9529
1 274 1932
1 275 378
1 276 1978
1 277 4468
1 278 5309
1 279 6945
1 280 3340
1 282 5346
1 283 6693
1 284 2134
1 285 6307
1 287 443
1 288 8598
1 289 4711
1 290 15
1 291 7712
1 292 9590
1 293 7086
1 294 8381
1 295 2910
1 296 9369
1 297 1596
1 298 6909
1 299 8597
1 300 274
1 301 9411
1 302 7292
1 303 5021
1 304 6121
1 305 5078
1 306 5937
1 307 7981
1 308 8814
1 309 6129
1 310 6543
1 311 3498
1 312 129
1 313 4838
1 314 5429
1 315 1986
1 316 5155
1 317 7768
1 318 4752
1 319 9939
1 320 112
1 321 8625
1 322 9597
1 323 9082
1 324 6876
1 325 4622
1 326 3434
1 327 918
1 328 8724
1 329 2037
1 330 1443
1 331 3827
1 332 9008
1 333 580
1 334 9635
1 335 9177
1 336 6977
1 337 5386
1 338 4323
1 339 2339
1 340 3261
1 341 3610
1 342 6409
1 343 6397
1 344 7314
1 345 1534
1 348 1125
1 349 3488
1 350 7213
1 351 9296
1 352 2908
1 354 8811
1 355 8909
1 356 6848
1 357 2786
1 358 2175
1 359 5024
1 360 7240
1 361 3183
1 362 8333
1 363 3598
1 364 4009
1 365 9783
1 366 3791
1 367 3298
1 368 7331
1 369 6160
1 370 4175
1 371 8879
1 372 5264
1 373 7590
1 374 6091
1 375 9414
1 377 5459
1 378 2408
1 379 7402
1 380 9709
1 381 5856
1 382 4001
1 383 1407
1 384 8085
1 385 1871
1 386 8403
1 387 7552
1 388 3571
1 389 495
1 390 9659
1 391 7667
1 392 746
1 393 3340
1 394 3505
1 395 4356
1 396 2808
1 397 685
1 398 2391
1 399 8839
1 400 908
1 401 9955
1 402 7034
1 403 4291
1 404 4395
1 405 8224
1 406 9935
1 407 9001
1 408 181
1 409 9408
1 410 4262
1 411 2381
1 413 5128
1 414 3684
1 415 104
1 417 6949
1 418 7707
1 419 2817
1 420 5248
1 421 963
1 422 3996
1 423 1683
1 424 1515
1 425 8623
1 426 3291
1 427 5961
1 428 4573
1 429 9591
1 430 9116
1 431 9175
1 432 2253
1 433 9544
1 434 8246
1 435 3352
1 436 7252
1 437 3297
1 438 9796
1 439 1002
1 440 2911
1 441 586
1 442 509
1 443 5810
1 444 3608
1 445 7306
1 446 6566
1 447 2448
1 448 321
1 449 3759
1 450 5527
1 451 4716
1 452 9070
1 453 6398
1 454 1837
1 455 5384
1 456 5824
1 457 3968
1 458 6753
1 459 8213
1 460 8252
1 461 4797
1 462 740
1 463 7644
1 464 9221
1 465 6794
1 466 7708
1 468 519
1 469 9379
1 470 8715
1 472 2153
1 473 6091
1 474 5047
1 475 1003
1 476 2310
1 477 3694
1 478 8401
1 479 5802
1 480 3737
1 481 4629
1 482 667
1 484 294
1 485 5599
1 486 2291
1 487 7007
1 488 7268
1 489 1907
1 490 1206
1 491 9549
1 492 5263
1 494 4547
1 495 8987
1 497 9916
1 498 7141
1 499 8133
1 500 7029
2 3 6237
2 4 2291
2 6 2584
2 7 3787
2 8 8692
2 9 5833
2 10 7767
2 11 6080
2 13 1165
2 14 9995
2 15 7992
2 16 4505
2 17 7937
2 18 5380
2 19 2462
2 20 947
2 21 5557
2 22 7985
2 24 5145
2 25 184
2 26 826
2 27 5435
2 28 8465
2 29 3290
2 30 3776
2 31 4514
2 32 7417
2 33 5657
2 34 8918
2 35 9775
2 36 4968
2 37 2357
2 38 4820
2 39 6800
2 40 7643
