500 116166
1 2 4372
1 3 1805
1 4 2033
1 5 4874
1 6 9229
1 7 5973
1 8 3374
1 9 4076
1 10 9248
1 11 3987
1 13 5016
1 14 2463
1 15 7714
1 16 8779
1 17 8025
1 18 2154
1 19 2147
1 20 7562
1 21 5495
1 22 9998
1 23 6960
1 24 5645
1 25 8501
1 26 2087
1 27 1032
1 28 9716
1 29 8656
1 30 9440
1 31 2390
1 32 9576
1 33 9581
1 34 281
1 35 7615
1 36 9131
1 38 3290
1 39 1990
1 40 4739
1 41 3492
1 43 2342
1 44 7697
1 45 7684
1 46 4567
1 47 7432
1 48 3142
1 49 1790
1 50 225
1 51 9899
1 52 9757
1 53 8459
1 54 7940
1 56 3106
1 57 2970
1 58 8288
1 60 324
1 61 3185
1 62 1944
1 63 8729
1 64 1560
1 65 9249
1 66 6460
1 67 5719
1 68 7862
1 70 9817
1 71 8491
1 72 8029
1 73 3730
1 74 626
1 75 8416
1 76 2447
1 77 8252
1 78 1689
1 79 5146
1 80 2049
1 81 6570
1 82 2383
1 84 3653
1 86 8745
1 87 9747
1 88 7907
1 89 3339
1 90 7686
1 91 5041
1 92 8616
1 93 169
1 94 5740
1 95 8906
1 96 1159
1 98 2364
1 99 6199
1 100 5698
1 101 5730
1 102 9797
1 103 788
1 104 3129
1 105 8384
1 107 7351
1 108 2750
1 109 11
1 110 1544
1 111 7514
1 113 9359
1 114 4534
1 115 1431
1 116 9464
1 117 3412
1 118 444
1 119 2933
1 120 6313
1 121 4813
1 122 2922
1 123 3095
1 124 9891
1 125 7683
1 126 507
1 127 8504
1 128 1463
1 129 2999
1 130 7477
1 132 5034
1 133 4839
1 134 2926
1 135 5509
1 136 8319
1 137 7102
1 138 2735
1 139 2212
1 140 9242
1 141 6543
1 142 5704
1 143 9565
1 144 193
1 145 2890
1 146 801
1 147 5808
1 148 9719
1 149 629
1 150 8704
1 151 6414
1 152 5384
1 153 4397
1 154 702
1 155 3352
1 156 9241
1 157 8085
1 158 3156
1 159 8864
1 160 6704
1 161 7370
1 162 747
1 163 6629
1 164 9422
1 165 6693
1 166 1214
1 167 4621
1 168 3411
1 169 4277
1 170 5852
1 171 2139
1 172 338
1 173 1760
1 174 2050
1 175 2355
1 176 2216
1 177 4016
1 178 174
1 179 8962
1 180 4861
1 181 4414
1 182 9061
1 183 2512
1 184 4467
1 185 5574
1 186 1839
1 188 4398
1 190 5553
1 192 7911
1 193 3833
1 194 8765
1 195 2976
1 196 9590
1 197 4421
1 198 1482
1 199 5627
1 200 6268
1 201 461
1 202 980
1 203 7321
1 204 6094
1 205 8834
1 206 7780
1 207 8792
1 208 6383
1 209 8080
1 210 7505
1 211 9402
1 212 3837
1 213 2340
1 214 3727
1 215 4565
1 216 5974
1 217 5096
1 218 2000
1 220 2509
1 221 9727
1 222 2105
1 223 3158
1 224 3339
1 225 4472
1 226 2971
1 227 272
1 228 4073
1 229 9916
1 230 2238
1 231 5760
1 232 8129
1 233 5278
1 234 3519
1 235 8372
1 236 5076
1 237 2628
1 238 5963
1 239 5075
1 240 4399
1 241 5230
1 242 1455
1 243 4615
1 244 3524
1 245 9089
1 246 2622
1 247 3661
1 248 455
1 249 5812
1 251 3817
1 252 6473
1 253 6113
1 254 9053
1 255 9683
1 256 2587
1 257 7441
1 258 8798
1 259 5552
1 260 2130
1 261 5590
1 262 4955
1 263 4580
1 264 5424
1 265 9375
1 266 8223
1 267 9241
1 268 5721
1 269 3281
1 270 1296
1 271 2948
1 272 8571
1 273 8225
1 274 5389
1 275 5302
1 276 3289
1 277 3717
1 278 4112
1 279 7919
1 280 9682
1 281 7103
1 282 6889
1 283 7843
1 284 6310
1 285 6750
1 286 6835
1 287 5658
1 289 8732
1 290 1932
1 291 6303
1 292 3779
1 293 420
1 294 2737
1 295 2078
1 296 2105
1 297 6529
1 298 1099
1 299 5528
1 300 2428
1 301 8704
1 302 6550
1 303 182
1 304 409
1 305 9383
1 306 4245
1 307 8802
1 308 1018
1 309 579
1 310 1509
1 311 3585
1 312 6958
1 313 8797
1 314 9611
1 315 1877
1 316 3836
1 317 728
1 319 9120
1 320 7022
1 321 5797
1 322 3155
1 323 7801
1 324 2486
1 325 5571
1 326 5529
1 328 4937
1 329 9119
1 330 8880
1 331 3490
1 332 4292
1 333 2957
1 334 5758
1 335 408
1 336 3635
1 337 2531
1 338 5296
1 339 9537
1 340 2713
1 341 7588
1 342 5230
1 343 812
1 345 4350
1 346 7612
1 347 4501
1 348 9482
1 349 2414
1 350 6892
1 351 946
1 352 6754
1 353 3183
1 354 7840
1 355 3320
1 356 9140
1 357 5526
1 358 3536
1 359 757
1 360 2065
1 361 892
1 362 4916
1 363 743
1 364 2485
1 365 2620
1 366 2939
1 367 4205
1 368 254
1 370 4290
1 371 2596
1 372 4495
1 373 5414
1 374 7643
1 375 2609
1 376 1604
1 377 8885
1 378 6233
1 379 5744
1 380 4631
1 381 8003
1 382 2267
1 383 4837
1 384 7356
1 386 2253
1 387 4937
1 388 4353
1 389 1275
1 390 7997
