65 1043
1 2 1208
1 4 2250
1 7 9703
1 8 3077
1 10 699
1 11 690
1 13 7838
1 15 6738
1 17 8518
1 23 6367
1 26 6148
1 27 7052
1 29 237
1 34 2523
1 36 79
1 39 6174
1 40 6736
1 41 7376
1 43 1720
1 45 4004
1 47 2912
1 48 2894
1 57 6113
1 63 1850
2 3 9340
2 4 5773
2 7 5689
2 9 406
2 10 5073
2 11 5951
2 14 813
2 16 9618
2 18 4574
2 23 8040
2 24 5397
2 26 46
2 27 3350
2 28 6205
2 30 589
2 31 4131
2 33 127
2 36 1352
2 37 4080
2 45 5271
2 47 9519
2 48 7788
2 52 1140
2 53 7839
2 55 6525
2 58 126
2 60 6170
2 62 313
2 65 4954
3 4 7406
3 7 9123
3 8 2238
3 10 6603
3 11 4057
3 12 2499
3 13 7128
3 15 8193
3 16 1563
3 18 1117
3 21 1208
3 22 1903
3 24 4051
3 25 305
3 26 4049
3 28 5293
3 29 5127
3 30 7311
3 32 9042
3 34 762
3 35 6770
3 38 3712
3 39 1232
3 40 5581
3 42 1826
3 45 7798
3 46 3992
3 50 6251
3 51 2851
3 52 5177
3 54 2808
3 55 5878
3 56 6110
3 57 9131
3 58 5454
3 60 1661
3 61 2929
3 65 7251
4 7 1387
4 12 5607
4 13 2893
4 14 5752
4 15 3702
4 17 1534
4 19 2141
4 26 7695
4 28 9087
4 29 4990
4 32 7602
4 35 8527
4 36 4759
4 38 8231
4 40 1626
4 41 6513
4 44 1084
4 49 3140
4 52 1702
4 53 1201
4 54 9240
4 56 3951
4 57 4124
4 59 5183
4 60 3306
4 61 2839
4 62 2801
4 63 9377
5 6 8608
5 8 1798
5 9 2559
5 10 3220
5 13 5631
5 14 5284
5 15 3880
5 16 1242
5 19 2842
5 20 6555
5 21 176
5 22 4029
5 25 4606
5 28 5060
5 29 780
5 30 6102
5 32 7442
5 34 6070
5 35 5448
5 38 8805
5 39 4964
5 40 5515
5 43 9418
5 46 7229
5 47 9300
5 48 1623
5 56 5538
5 58 3192
5 59 4266
5 61 9480
5 62 7911
5 63 3702
5 65 9282
6 7 7319
6 9 5002
6 16 3242
6 20 6011
6 23 1734
6 24 7804
6 27 1914
6 28 8369
6 29 8154
6 32 2988
6 33 5558
6 34 2440
6 35 826
6 36 5447
6 37 1005
6 40 4488
6 42 48
6 47 3852
6 50 4988
6 51 6057
6 55 4267
6 57 2933
6 58 9866
6 59 7270
6 61 2112
6 62 2434
6 65 5164
7 9 8562
7 12 5981
7 13 9753
7 14 8807
7 15 8450
7 16 3546
7 17 5087
7 18 5274
7 19 6957
7 21 1326
7 23 6820
7 25 3819
7 29 9374
7 32 2035
7 35 4190
7 36 9321
7 37 1776
7 42 2244
7 43 8442
7 44 279
7 45 7994
7 49 7196
7 51 4242
7 52 5263
7 54 4626
7 55 3423
7 57 4679
7 58 6543
7 61 1271
7 62 285
7 63 1944
7 64 6989
7 65 1445
8 11 8641
8 13 2372
8 14 9859
8 16 2633
8 19 8290
8 21 7423
8 24 3945
8 28 4478
8 33 5391
8 34 7018
8 35 933
8 39 6453
8 42 3931
8 45 175
8 47 6172
8 48 8288
8 53 9094
8 54 4483
8 55 4635
8 56 4186
8 61 2574
8 62 5763
8 63 292
8 65 3631
9 11 1286
9 13 2836
9 14 2074
9 15 3532
9 18 9958
9 20 1228
9 21 6826
9 22 140
9 23 7259
9 26 6706
9 27 8544
9 28 7745
9 33 3936
9 34 1510
9 35 5364
9 38 8276
9 39 4229
9 41 8434
9 45 5687
9 51 425
9 53 3483
9 56 9589
9 59 3952
9 61 9181
9 62 9886
9 64 9724
10 12 7300
10 16 9857
10 19 7728
10 20 375
10 21 8159
10 22 7581
10 25 5603
10 28 2742
10 34 5531
10 38 1430
10 40 5742
10 41 402
10 42 4117
10 43 7164
10 44 8723
10 45 7205
10 46 5127
10 49 6141
10 51 9732
10 52 1602
10 54 482
10 55 9450
10 58 9004
10 59 4174
10 62 2348
10 63 8660
10 64 1557
11 12 4798
11 13 7286
11 14 4816
11 15 7335
11 16 8007
11 17 1383
11 18 8419
11 19 4586
11 20 4854
11 21 864
11 22 5860
11 23 7039
11 24 4539
11 25 3676
11 26 5616
11 28 2529
11 29 3927
11 30 7804
11 31 3331
11 33 9129
11 34 6108
11 35 1030
11 36 250
11 38 365
11 39 9093
11 40 8020
11 42 9794
11 44 6974
11 46 4620
11 47 9538
11 48 6503
11 51 9876
11 52 6172
11 56 4456
11 57 6034
11 58 7445
11 59 9659
11 60 857
11 61 8421
11 64 6947
12 13 8229
12 17 1630
12 18 3008
12 21 9592
12 22 4076
12 24 2491
12 25 5137
12 26 5724
12 29 1044
12 35 3154
12 36 4664
12 37 8229
12 39 8540
12 40 6534
12 41 4238
12 45 5752
12 46 5286
12 47 3549
12 49 113
12 50 8267
12 53 302
12 54 9829
12 59 7390
12 62 1460
12 63 5184
12 64 9677
12 65 5041
13 15 7089
13 17 1792
13 18 2151
13 20 9504
13 21 2027
13 22 5657
13 25 1823
13 26 2877
13 28 2119
13 30 9564
13 35 3133
13 36 9104
13 37 3092
13 39 7533
13 40 7989
13 42 4986
13 44 3406
13 45 8944
13 46 5201
13 52 9662
13 54 5018
13 55 5787
13 59 5800
13 61 9432
13 63 8771
13 64 3199
13 65 6133
14 15 5938
14 18 2085
14 21 4700
14 22 4544
14 24 3121
14 25 6861
14 26 9827
14 27 5907
14 28 7601
14 36 7518
14 40 1603
14 42 1337
14 45 239
14 47 7029
14 48 7206
14 50 7409
14 53 9934
14 55 8606
14 56 7290
14 57 5846
14 60 4797
14 61 7633
14 62 5887
14 63 513
14 64 4193
