65 1018
1 2 5726
1 3 3514
1 4 2556
1 5 547
1 6 4430
1 7 8170
1 11 1551
1 13 985
1 14 1458
1 15 5244
1 16 732
1 21 9149
1 22 4119
1 27 2708
1 31 5352
1 32 451
1 33 7228
1 37 2686
1 43 4217
1 45 8556
1 46 1323
1 47 9081
1 49 6351
1 50 5934
1 52 2576
1 54 5469
1 55 52
1 57 455
1 58 633
1 59 2290
1 61 9343
1 62 5
1 64 5043
2 4 6022
2 5 7463
2 6 5560
2 9 6129
2 10 7178
2 11 5506
2 12 2361
2 13 6912
2 19 7018
2 20 2266
2 23 7576
2 27 4486
2 28 5953
2 29 7764
2 30 5039
2 31 8520
2 33 5286
2 34 1240
2 35 8573
2 36 2976
2 38 2256
2 39 9575
2 40 8245
2 42 5369
2 43 5332
2 44 827
2 45 3823
2 46 5050
2 48 6733
2 49 749
2 50 827
2 51 1557
2 53 2353
2 56 8468
2 58 6613
2 59 892
2 60 5163
2 61 3689
2 62 5700
2 63 1621
3 4 7839
3 5 8734
3 6 3665
3 7 3661
3 8 7081
3 9 1620
3 11 3590
3 12 5495
3 16 9552
3 21 4281
3 22 3667
3 23 1630
3 27 8991
3 35 7843
3 38 3325
3 42 8881
3 44 1811
3 47 3618
3 48 3206
3 53 1519
3 54 3549
3 56 6592
3 58 2285
3 64 6597
4 5 7034
4 8 3375
4 10 7414
4 11 5062
4 13 8451
4 16 6790
4 17 8525
4 20 380
4 23 6136
4 25 7836
4 27 1052
4 28 1798
4 29 7648
4 31 7163
4 32 6228
4 36 2177
4 39 9309
4 41 9279
4 42 5675
4 44 7172
4 46 42
4 48 4968
4 49 2073
4 50 2112
4 51 6513
4 55 5257
4 56 4100
4 58 758
4 60 7600
4 61 4877
4 62 997
4 64 444
5 10 1484
5 12 6229
5 14 593
5 18 5775
5 19 5269
5 21 8912
5 23 3074
5 24 5139
5 25 2356
5 27 3772
5 29 7134
5 31 8632
5 33 6898
5 34 9424
5 36 8468
5 38 4048
5 39 6511
5 40 365
5 41 8284
5 47 1794
5 49 8630
5 54 8338
5 60 3164
5 62 9745
6 7 7
6 8 1906
6 9 1769
6 13 3081
6 14 9724
6 16 274
6 17 6305
6 18 2438
6 19 7623
6 23 6461
6 26 7671
6 27 4166
6 32 5580
6 33 4768
6 34 1454
6 35 8976
6 39 7379
6 40 7434
6 41 6874
6 43 1450
6 48 7724
6 50 9570
6 51 7784
6 52 6897
6 53 1733
6 54 7961
6 55 5282
6 57 7606
7 12 7729
7 14 5121
7 15 8951
7 16 3016
7 18 285
7 19 2205
7 22 2460
7 23 2539
7 24 4291
7 25 7886
7 27 5821
7 29 9801
7 30 9262
7 33 3673
7 35 115
7 37 5569
7 43 81
7 47 6196
7 50 6705
7 54 1113
7 56 634
7 59 5543
7 62 9153
8 15 3303
8 16 8722
8 18 7287
8 21 1431
8 22 2426
8 23 2789
8 27 5092
8 31 3090
8 35 5784
