35 290
1 2 3950
1 3 9832
1 4 5451
1 5 9818
1 6 321
1 7 375
1 11 6272
1 13 7160
1 14 3791
1 15 9590
1 16 2266
1 21 700
1 22 2196
1 27 2998
1 31 9915
1 32 4679
1 33 3826
2 4 7130
2 10 5151
2 12 8863
2 13 6094
2 14 2787
2 16 5662
2 17 8919
2 19 9380
2 21 5651
2 22 4228
2 24 9779
2 25 5490
2 26 8809
2 28 527
2 29 8915
2 31 2493
2 34 5994
2 35 9349
3 4 3227
3 7 8099
3 8 7720
3 9 1957
3 10 1212
3 11 9760
3 17 3213
3 18 2605
3 21 2348
3 25 9030
3 26 2292
3 27 9780
3 28 843
3 29 8826
3 31 5673
3 32 1320
3 33 771
3 34 9906
4 5 2445
4 6 8910
4 7 2884
4 9 4312
4 10 939
4 11 4837
4 12 7790
4 13 4601
4 15 3427
4 16 7742
4 17 4629
4 18 8677
4 20 1024
4 23 2302
4 25 4717
4 26 6832
4 27 738
4 28 44
4 29 5679
4 30 8674
4 33 9887
4 34 5904
4 35 1181
5 6 3281
5 7 7101
5 8 1312
5 10 6955
5 11 532
5 15 4646
5 20 3258
5 21 3211
5 22 2818
5 26 3309
5 34 1323
6 8 1527
6 12 174
6 14 60
6 17 4775
6 18 8517
6 23 8482
6 24 8603
6 26 6948
6 28 1062
6 34 1516
7 8 8574
7 11 5547
7 13 2762
7 14 3278
7 16 8367
7 19 9000
7 20 1014
7 23 1019
7 26 1057
7 28 2281
7 30 7148
7 31 2220
7 32 1705
7 34 8473
7 35 5314
8 12 8416
8 15 5561
8 17 4540
8 18 2179
8 20 9622
8 22 9591
8 24 1937
8 25 9504
8 26 1154
8 27 9860
8 31 85
8 32 2574
8 34 708
9 10 4462
9 11 8934
9 12 6962
9 14 4985
9 20 9714
9 22 5887
9 24 2501
9 28 8598
9 29 5940
9 31 8789
9 33 7488
9 34 4057
9 35 7413
10 12 2795
10 14 7905
10 16 9506
10 18 8917
10 19 425
10 21 9513
10 23 9142
10 24 9342
10 25 3177
10 26 4285
10 32 9619
10 34 9399
11 15 9803
11 21 7401
11 23 5452
11 27 2654
11 28 4982
11 29 2630
11 33 5182
11 34 4918
12 13 5179
12 14 3426
12 15 8740
12 16 7930
12 20 4786
12 23 4409
12 24 6038
12 29 2717
12 30 5165
12 31 1593
12 32 3818
13 14 5383
13 15 3182
13 16 2892
13 18 7230
13 23 1571
13 25 5082
13 26 540
13 27 8538
13 28 93
13 29 762
13 30 43
13 32 9107
14 24 2925
14 26 3652
14 27 4023
14 28 6110
14 30 6447
14 31 6332
14 34 3962
14 35 7233
15 16 7084
15 17 4762
15 19 8320
15 21 1459
15 22 5632
15 25 716
15 27 1575
15 29 3027
15 35 908
16 20 6659
16 23 78
16 27 6430
16 29 2686
16 32 7114
16 35 726
17 27 9138
17 28 3648
17 30 6127
17 33 5623
17 34 8330
17 35 5726
18 22 2174
18 26 10
18 30 5676
18 32 5958
18 33 1584
18 34 6203
18 35 9385
19 23 3514
19 24 8027
19 26 5766
19 27 9400
19 31 7091
19 35 9057
20 21 1496
20 22 6430
20 25 2584
20 27 1417
20 30 7355
20 32 6351
20 34 8602
20 35 3453
21 22 448
21 24 1510
21 26 4686
21 28 1646
21 29 2068
21 30 2081
21 34 7481
21 35 7174
22 23 5726
22 24 6670
22 26 5206
22 27 6576
22 29 5064
22 31 6487
22 35 1687
23 25 5583
23 27 6154
23 29 8344
23 30 1260
23 31 7989
23 32 7129
23 33 6031
24 25 3726
24 27 9435
24 28 2680
24 33 7009
25 28 4664
25 29 2028
25 30 5493
25 31 8758
25 34 583
26 29 8521
26 30 3901
26 31 3024
26 32 7844
26 34 3792
27 28 8487
27 29 5812
27 32 6914
27 33 7204
27 35 6847
28 29 8711
28 30 2031
28 34 8103
28 35 193
29 30 7062
29 32 5860
29 33 7694
29 34 4596
29 35 3230
30 31 2312
30 32 5458
30 33 5897
30 34 2504
31 33 4344
31 34 8868
31 35 9244
32 35 7934
34 35 9827
