35 289
1 2 2351
1 4 7537
1 7 8747
1 8 3200
1 10 2607
1 11 3429
1 13 365
1 15 2798
1 17 9577
1 23 6615
1 26 8252
1 27 2758
1 29 451
1 34 2282
2 3 1804
2 6 9973
2 7 2757
2 8 7254
2 10 8033
2 12 3028
2 14 979
2 15 368
2 24 6605
2 30 7341
2 33 5208
2 34 6681
3 5 539
3 7 838
3 8 3920
3 9 6608
3 12 642
3 14 6499
3 16 8082
3 21 437
3 22 3587
3 24 3958
3 25 1545
3 26 6375
3 28 7776
3 29 3124
3 31 2700
3 34 5456
3 35 1903
4 12 5675
4 14 2031
4 15 9739
4 19 851
4 20 4765
4 22 4508
4 25 7626
4 27 4925
4 29 8005
4 32 4096
4 33 9194
5 6 4356
5 7 494
5 9 5521
5 10 5649
5 11 5195
5 12 1536
5 14 930
5 15 7134
5 17 1465
5 20 9704
5 21 60
5 23 1717
5 24 497
5 25 1484
5 27 313
5 28 2791
5 29 8242
5 31 600
5 33 7895
5 34 884
6 8 3099
6 9 8352
6 10 5428
6 12 3289
6 15 7814
6 16 5571
6 20 7842
6 21 5760
6 22 561
6 24 6264
6 25 4993
6 26 9944
6 27 6462
6 28 1439
6 30 4808
6 31 3017
6 35 6768
7 10 1879
7 15 8315
7 16 6388
7 17 8967
7 18 5476
7 20 8791
7 22 6600
7 29 2862
7 31 6322
7 32 9066
7 35 5886
8 11 3014
8 12 5945
8 14 6795
8 16 7184
8 17 3759
8 20 7283
8 25 7875
8 28 5656
8 29 4415
8 30 2782
8 32 8308
8 33 9924
8 35 6338
9 10 7981
9 11 701
9 12 2522
9 13 2813
9 16 377
9 18 7651
9 19 1508
9 20 1591
9 23 5245
9 24 3886
9 25 9842
9 26 925
9 29 790
9 30 7372
9 31 7643
9 32 5468
9 35 6064
10 13 28
10 14 1181
10 15 3193
10 17 6543
10 19 1721
10 20 5546
10 23 9321
10 24 5101
10 25 1805
10 28 7379
10 31 1326
10 32 3448
10 33 3944
11 17 800
11 19 2502
11 20 2345
11 22 9594
11 23 191
11 24 1837
11 26 3768
11 27 4711
11 29 3421
12 13 3606
12 17 9216
12 20 8448
12 21 6876
12 24 8273
12 25 9902
12 26 5226
12 29 8770
12 30 3083
12 31 7660
12 32 2910
12 33 1297
12 34 677
13 15 1844
13 17 9801
13 22 394
13 25 1662
13 26 3265
13 30 4179
13 32 1406
13 33 1787
13 34 7623
14 15 6540
14 16 3650
14 19 1784
14 21 7956
14 24 5670
14 25 6601
14 26 9882
14 27 7301
14 28 1818
14 29 4782
14 30 9739
14 31 7270
14 33 6217
14 35 3375
15 17 1916
15 21 8834
15 24 124
15 27 7606
15 28 4904
15 29 1266
15 34 5597
15 35 5672
16 17 3145
16 18 7939
16 22 1172
16 24 9056
16 25 5975
16 27 6929
16 28 1098
16 30 9927
16 31 8499
16 34 3509
16 35 4095
17 18 5744
17 19 1024
17 20 5492
17 23 3869
17 25 7059
17 26 7193
17 28 1380
17 31 4112
17 33 3570
18 19 5296
18 23 2708
18 28 3391
18 29 3584
18 30 7596
18 34 8778
19 21 6861
19 24 6026
19 26 3132
19 27 6706
19 32 7933
19 33 6668
19 34 7691
19 35 9627
20 25 573
20 26 4785
20 27 297
20 29 3025
20 31 1571
20 33 464
20 34 2469
20 35 4822
21 24 8250
21 26 8511
21 27 1006
21 28 7735
21 29 665
21 32 3192
21 33 3398
21 34 4522
22 26 8057
22 27 7085
22 28 617
22 31 5650
22 32 7671
22 34 3224
23 26 4708
23 32 2343
23 34 1694
24 26 7276
24 29 4905
24 31 6736
24 32 7272
24 34 1271
25 27 3369
25 31 2511
25 34 7985
25 35 4659
26 27 6145
26 28 6105
26 31 2644
26 34 7067
27 32 5111
28 29 7589
28 31 7768
28 32 8618
28 33 8882
28 34 3648
28 35 5894
29 30 4726
29 31 4673
29 34 482
30 31 7589
30 32 6120
30 34 5887
30 35 4873
31 34 3975
31 35 8513
32 35 165
33 34 235
33 35 2155
