35 287
1 2 4253
1 5 5401
1 6 3643
1 7 4240
1 10 9994
1 11 4002
1 13 501
1 15 6597
1 16 5187
1 18 7075
1 21 4071
1 22 4409
1 25 3112
1 26 1189
1 27 2714
1 28 9489
1 29 7268
1 30 9527
1 31 2428
1 32 9933
1 33 4293
1 34 7527
1 35 8628
2 3 2663
2 4 2272
2 8 2263
2 11 7221
2 12 5917
2 16 5076
2 19 6566
2 25 3941
2 26 1898
2 28 3379
2 29 5006
2 33 1118
2 34 1744
3 6 3730
3 7 6505
3 8 5266
3 9 8067
3 13 1638
3 14 3060
3 20 737
3 24 907
3 25 9790
3 28 382
4 5 3549
4 6 569
4 9 8102
4 11 8660
4 12 7247
4 13 5611
4 17 4499
4 18 1935
4 19 2830
4 20 1561
4 26 3639
4 29 6549
4 30 3822
4 31 8111
4 33 7370
4 34 6192
5 6 2763
5 7 3797
5 8 3863
5 10 4648
5 11 7579
5 13 8963
5 14 9502
5 15 6384
5 16 3472
5 17 7401
5 18 4226
5 19 5409
5 20 8132
5 23 9726
5 26 1818
5 27 3504
5 28 1292
5 30 758
5 34 253
6 9 86
6 11 7871
6 13 5236
6 15 6278
6 16 9507
6 19 4706
6 21 3210
6 24 6553
6 25 2623
6 26 2495
6 28 500
6 32 249
7 9 6346
7 10 2379
7 11 8890
7 13 936
7 14 9253
7 15 6218
7 17 4165
7 18 2130
7 19 1303
7 22 7584
7 23 4971
7 24 237
7 27 582
7 28 8798
7 32 997
7 35 8601
8 10 2113
8 12 702
8 13 4483
8 15 1925
8 19 7087
8 20 1492
8 21 3115
8 26 453
8 28 8187
8 29 2136
8 30 4576
8 34 3145
9 11 7333
9 13 6385
9 14 5404
9 15 4391
9 19 4258
9 20 3983
9 23 4022
9 25 987
9 26 9633
9 28 9675
9 29 2872
9 31 5729
9 32 7021
9 33 9919
9 34 9180
10 11 8556
10 13 997
10 16 5788
10 17 8961
10 18 6761
10 19 8817
10 21 3267
10 22 8789
10 24 6949
10 26 1149
10 27 4377
10 28 1185
10 32 4122
10 33 2910
11 15 1583
11 17 2475
11 18 962
11 19 3332
11 20 7015
11 22 736
11 26 866
11 27 1495
11 28 8403
11 29 7687
11 32 8211
11 33 6067
12 14 1627
12 15 5124
12 16 658
12 17 2075
12 19 8708
12 20 544
12 22 7264
12 24 2101
12 26 6475
12 29 7309
12 31 404
12 35 8594
13 14 4424
13 17 1481
13 19 4097
13 21 5332
13 22 1406
13 29 4946
13 30 561
13 31 6296
13 34 953
13 35 4277
14 20 5132
14 21 2131
14 22 4265
14 23 6229
14 24 1920
14 26 4977
14 28 1542
14 29 6961
14 30 4021
14 31 8237
14 32 9129
14 34 3366
14 35 5409
15 17 5549
15 18 8345
15 22 6408
15 25 9571
15 26 7884
15 27 1716
15 28 2126
15 29 7351
15 33 8582
15 35 9153
16 17 9526
16 20 8521
16 23 8776
16 26 496
16 34 4774
16 35 2573
17 18 3277
17 21 6068
17 24 6378
17 26 8538
17 28 5313
17 32 1596
17 35 6710
18 23 5659
18 26 2071
18 28 9420
18 29 1063
18 30 714
18 31 4924
18 34 8744
19 20 5139
19 21 6842
19 22 4888
19 23 5224
19 25 5778
19 26 4468
19 27 5330
19 28 8522
19 32 8210
19 33 142
19 35 8621
20 22 1997
20 28 2438
20 32 5196
20 33 5335
20 34 5367
21 22 9390
21 28 1128
21 31 7403
21 33 4582
21 35 7860
22 23 7441
22 24 5967
22 25 6235
22 26 1281
22 29 9486
22 31 920
22 32 2205
22 33 799
22 34 8581
23 28 8064
23 30 9431
23 33 4128
23 34 4021
24 26 9401
24 27 5549
24 28 5925
24 29 6065
24 30 6596
25 26 5037
25 31 7612
26 31 9802
26 32 5578
27 28 8719
27 30 8316
27 31 2750
27 32 477
27 35 2431
28 29 4099
28 31 3624
28 35 9221
29 32 2186
29 33 1848
29 35 3025
30 31 6736
30 34 821
31 33 1626
32 34 8941
33 34 4354
34 35 1753
