750 140259
1 2 9834
1 4 3770
1 7 3817
1 8 2844
1 10 3717
1 11 1324
1 13 5638
1 15 1104
1 17 6020
1 23 86
1 26 3122
1 27 2362
1 29 9639
1 34 3327
1 36 8377
1 39 6292
1 40 7617
1 41 4280
1 43 885
1 45 9322
1 47 635
1 48 6268
1 57 3206
1 63 4034
1 66 4166
1 67 1240
1 70 6933
1 72 7324
1 73 733
1 74 1054
1 77 3687
1 79 8954
1 81 6848
1 86 5612
1 87 3747
1 89 5655
1 90 1990
1 91 75
1 93 8567
1 94 9525
1 96 874
1 99 5264
1 100 1037
1 108 8983
1 110 4072
1 111 8768
1 115 2930
1 116 9236
1 118 7163
1 121 4853
1 123 7239
1 125 1872
1 128 4117
1 129 3429
1 132 8035
1 133 6101
1 135 1358
1 136 9441
1 137 5850
1 138 6494
1 140 9342
1 141 5420
1 143 6252
1 146 1655
1 147 6783
1 149 7659
1 150 8319
1 151 4883
1 153 3502
1 154 3042
1 155 78
1 157 971
1 159 2179
1 160 3353
1 163 2632
1 164 9333
1 165 4063
1 167 5077
1 170 9362
1 171 5458
1 175 4749
1 176 9532
1 177 4206
1 179 6588
1 180 4728
1 181 2012
1 182 7460
1 183 6512
1 185 1596
1 186 5429
1 190 2201
1 193 9765
1 198 9017
1 199 9330
1 200 836
1 201 4854
1 203 5793
1 205 9082
1 212 1955
1 214 6844
1 215 8064
1 218 6152
1 221 9204
1 222 6995
1 224 5629
1 226 2845
1 227 6900
1 230 1429
1 235 5872
1 238 9748
1 239 5226
1 240 5477
1 242 4040
1 243 27
1 245 8711
1 246 5518
1 247 3107
1 248 4944
1 249 4509
1 252 5082
1 254 1571
1 255 873
1 256 6540
1 259 5517
1 260 9701
1 261 886
1 262 3058
1 265 6495
1 266 4370
1 267 3433
1 268 393
1 271 6481
1 274 6395
1 275 6778
1 276 8860
1 278 2983
1 280 1907
1 281 7007
1 284 6536
1 285 8345
1 286 2124
1 289 2980
1 292 685
1 293 6146
1 294 7707
1 302 7485
1 304 4772
1 305 9109
1 307 9916
1 308 5242
1 309 3251
1 311 4311
1 312 4475
1 314 8052
1 321 7644
1 325 9973
1 328 3471
1 329 5532
1 332 7496
1 333 2486
1 334 7295
1 337 1827
1 338 3760
1 339 9106
1 340 5098
1 341 7150
1 342 5505
1 345 8658
1 347 6426
1 352 1127
1 355 1090
1 356 876
1 360 9867
1 362 3311
1 363 440
1 364 1228
1 366 5098
1 367 4639
1 370 6609
1 372 8292
1 375 5720
1 376 8153
1 377 3649
1 378 9097
1 379 612
1 380 7048
1 381 8721
1 382 5593
1 384 3419
1 386 3607
1 388 9919
1 392 7175
1 395 2392
1 398 9400
1 399 8641
1 400 8417
1 405 803
1 406 4144
1 407 2576
1 408 5396
1 412 198
1 414 9369
1 415 2752
1 417 1532
1 418 8987
1 420 9021
1 421 1236
1 424 8939
