500 18660
1 3 5816
1 6 1504
1 15 4403
1 27 8893
1 33 4312
1 49 5686
1 50 1649
1 67 5929
1 68 2791
1 76 2087
1 82 8804
1 93 4781
1 97 9069
1 98 6735
1 103 8014
1 107 9773
1 108 8604
1 111 8091
1 112 74
1 116 3407
1 124 7598
1 130 3644
1 136 6824
1 137 7287
1 147 9808
1 163 6230
1 167 9736
1 169 1904
1 172 9264
1 179 436
1 181 1656
1 183 1812
1 196 1196
1 197 9244
1 202 8627
1 206 7702
1 209 4869
1 217 4846
1 218 3538
1 225 7782
1 235 6500
1 241 1566
1 247 1300
1 265 3556
1 269 2701
1 270 6661
1 271 6658
1 279 790
1 286 6654
1 287 310
1 300 2344
1 323 3619
1 332 9069
1 338 4311
1 344 3902
1 356 6333
1 357 3593
1 359 5419
1 360 7922
1 378 8258
1 388 4709
1 390 4956
1 410 3968
1 417 3249
1 436 6257
1 443 1307
1 447 4890
1 451 2886
1 455 5342
1 457 3905
1 459 8181
1 467 2437
1 478 3431
1 490 1599
1 494 4064
1 496 3218
1 499 6088
2 7 4097
2 14 6658
2 20 3415
2 24 9592
2 28 1058
2 41 8591
2 46 1976
2 48 3804
2 56 954
2 71 3432
2 77 4383
2 81 5237
2 86 8601
2 87 4120
2 91 9680
2 103 5185
2 106 2723
2 107 4092
2 127 5474
2 131 6771
2 134 4432
2 137 9816
2 143 3215
2 154 1607
2 158 3208
2 160 1863
2 171 1839
2 172 6121
2 176 2457
2 183 9922
2 185 3396
2 186 6499
2 192 3164
2 194 1472
2 235 3607
2 237 6706
2 238 5876
2 240 9833
2 251 7601
2 253 9315
2 254 657
2 255 8639
2 264 2363
2 273 7402
2 276 4323
2 278 3056
2 288 1659
2 302 8030
2 314 3495
2 316 2119
2 322 9362
2 346 7536
2 350 1626
2 358 3378
2 359 4333
2 365 1455
2 368 3769
2 372 7956
2 381 6621
2 383 5920
2 393 562
2 404 8573
2 405 9816
2 416 6478
2 435 7188
2 437 5824
2 439 4612
2 449 3127
2 463 5881
2 468 3510
2 481 8837
2 489 9918
3 12 5041
3 14 2973
3 18 8341
3 23 9851
3 24 3329
3 32 6418
3 41 955
3 43 5149
3 47 707
3 50 9110
3 55 1885
3 60 8428
3 61 7899
3 75 970
3 79 8073
3 83 3770
3 85 7279
3 89 6318
3 139 8669
3 144 4764
3 148 8599
3 161 6137
3 165 4172
3 177 5373
3 178 8701
3 190 8567
3 198 8108
3 201 5629
3 202 7536
3 203 8689
3 205 8180
3 213 3755
3 220 8298
3 221 6649
3 229 8430
3 234 8286
3 261 8009
3 265 5551
3 267 6187
3 284 2600
3 291 37
3 311 882
3 326 3980
3 332 7474
3 346 9191
3 349 2440
3 357 2973
3 363 7757
3 382 4341
3 386 660
3 393 4402
3 398 296
3 403 254
3 404 4031
3 405 8792
3 407 9071
3 411 1956
3 427 1295
