55 730
1 4 60
1 5 22
1 9 9850
1 13 9651
1 14 1648
1 15 6688
1 20 6984
1 21 6897
1 22 7514
1 23 9232
1 24 4606
1 25 6840
1 26 84
1 30 4167
1 31 460
1 32 285
1 33 2658
1 37 9978
1 44 5722
1 47 3542
1 50 3538
1 52 1511
2 3 9026
2 6 5800
2 10 4825
2 11 5554
2 12 812
2 14 1820
2 16 5625
2 18 4903
2 25 2960
2 26 2374
2 30 4200
2 34 4307
2 36 8032
2 38 8396
2 39 9018
2 41 8796
2 44 4325
2 45 4818
2 47 9276
2 49 5335
2 50 8499
2 51 9634
2 53 9102
2 55 7625
3 5 7083
3 6 6343
3 8 1373
3 9 6474
3 11 1311
3 12 8558
3 14 2455
3 15 1745
3 16 5257
3 19 6450
3 20 7925
3 21 9507
3 22 1324
3 29 6771
3 30 6582
3 32 7404
3 33 4381
3 34 7915
3 36 324
3 38 8967
3 40 8151
3 42 8728
3 44 5901
3 45 6899
3 47 3305
3 48 9932
3 49 1361
3 50 147
3 51 2827
4 6 4290
4 7 430
4 8 4783
4 13 545
4 14 6948
4 16 5115
4 17 6506
4 18 4060
4 19 7060
4 21 8295
4 22 4400
4 23 9924
4 24 6153
4 25 6432
4 27 4434
4 28 9
4 30 4339
4 34 2984
4 37 4716
4 38 113
4 40 3260
4 41 360
4 43 3262
4 47 3015
4 49 5342
4 50 4549
4 52 9340
4 53 3122
5 6 5517
5 7 6373
5 8 9613
5 9 2071
5 10 358
5 12 802
5 13 1677
5 14 4072
5 16 6747
5 18 1941
5 20 6220
5 21 5081
5 23 2267
5 24 4500
5 25 3294
5 26 6654
5 31 518
5 35 6901
5 36 6767
5 37 5582
5 39 1154
5 41 3448
5 46 7419
5 47 2350
5 48 8719
5 49 7565
5 50 6568
5 55 7849
6 7 4417
6 9 3709
6 10 6996
6 11 7549
6 12 3885
6 16 8179
6 17 4473
6 18 3420
6 21 7774
6 23 6171
6 27 460
6 30 4341
6 32 8677
6 34 4100
6 38 4888
6 39 5165
6 40 3565
6 43 9396
6 45 6840
6 46 823
6 50 1364
6 52 1540
7 9 3034
7 11 2805
7 15 5608
7 16 4698
7 21 8722
7 27 3683
7 30 3206
7 33 1237
7 35 1684
7 37 8205
7 38 4169
7 40 8673
7 41 7423
7 43 5532
7 44 8295
7 45 2397
7 49 3098
7 51 3757
7 52 1940
7 54 4943
7 55 8599
8 10 7967
8 13 7859
8 17 7429
8 18 8398
8 19 5558
8 20 4612
8 21 2453
8 22 7477
8 25 7293
8 27 468
8 28 6913
8 30 8681
8 32 6530
8 35 2998
8 37 3797
8 41 9775
8 43 5270
8 45 8522
8 50 6797
8 51 4661
8 52 7278
8 53 2179
8 54 4519
9 10 5985
9 12 6867
9 13 524
9 14 2621
9 15 6074
9 16 8567
9 17 9217
9 18 3555
9 19 9559
9 22 9495
9 25 7083
9 26 5562
9 27 8871
9 28 3575
9 30 4445
9 31 2286
9 33 5065
9 36 9503
9 38 9864
9 50 3867
9 53 9457
9 54 1228
9 55 245
10 12 8745
10 13 7949
10 15 122
10 17 8910
10 18 3281
10 19 192
10 20 1118
10 24 9062
10 26 5630
10 28 2783
10 29 6479
10 31 2946
10 32 9813
10 34 9709
10 35 4917
10 36 6785
10 37 5304
10 38 2546
10 39 9542
10 40 149
10 41 8576
10 42 9568
10 44 7623
10 45 327
10 47 6236
10 48 2738
10 50 2986
10 52 4036
10 55 1941
11 14 7451
11 16 3460
11 17 5609
11 19 3656
11 27 1282
11 28 4998
11 30 842
11 31 1569
11 33 4387
11 37 7111
11 38 1579
11 40 1537
11 41 3292
11 42 6237
11 43 3198
11 44 6900
11 46 9290
11 49 4030
11 51 7882
11 52 3560
11 54 1188
12 13 2252
12 14 9166
12 20 1330
12 21 6000
12 22 3178
12 23 3540
12 24 5846
12 25 7802
12 26 5870
12 27 4591
12 28 2961
12 35 7321
12 36 8259
12 39 4530
12 40 8912
12 41 9651
12 42 1470
12 43 442
12 44 8609
12 48 8933
12 49 2413
12 52 5385
13 14 9113
13 16 3995
13 17 3854
13 23 3628
13 24 3979
13 29 6709
13 30 7109
13 31 4725
13 34 2263
13 38 5079
13 39 62
13 40 7158
13 43 8198
13 46 7521
13 47 2302
13 49 5060
13 51 5440
13 53 8497
13 55 9559
14 15 1708
14 17 2437
14 20 8684
14 24 6636
14 25 9731
14 26 6105
14 27 596
14 28 6683
14 29 8068
14 30 6332
14 31 1490
14 32 1417
14 34 8164
14 35 7624
14 38 7776
14 43 767
14 44 2836
14 46 4084
14 47 5758
14 49 6448
14 50 5283
14 51 5257
14 52 9789
14 54 4112
14 55 9726
15 16 9094
15 18 7509
15 20 9615
15 21 6799
15 23 6900
15 24 2155
15 28 8680
15 31 2427
15 32 3128
15 35 3486
15 41 3457
15 42 1705
15 43 747
15 45 799
15 47 6872
15 48 1218
15 50 6572
15 51 8931
15 52 7558
15 53 2820
15 54 5136
16 18 6181
16 21 2119
16 23 70
16 25 390
16 32 6620
16 33 6766
16 34 9859
16 35 2436
16 36 3055
16 37 9191
16 42 4902
16 44 2312
16 46 1684
16 47 1837
16 48 3071
16 50 3425
16 52 3508
16 53 3201
17 18 1899
17 20 5617
17 27 652
17 28 3922
17 30 5507
17 35 689
17 38 8265
17 39 8726
17 41 2442
17 42 5471
17 47 640
17 49 8583
17 50 4670
17 53 3973
17 55 2145
18 20 8998
18 21 3892
18 22 3933
18 23 7174
18 24 811
18 26 8745
18 28 8313
18 31 6630
18 33 4967
18 34 7996
18 35 8529
18 36 532
18 40 2992
18 41 9373
18 45 3912
18 47 1331
18 48 5749
18 49 510
18 54 7854
18 55 9733
