55 706
1 2 9401
1 5 1368
1 6 1228
1 7 2792
1 10 4380
1 11 6780
1 13 1365
1 15 2069
1 16 4628
1 18 9025
1 21 4306
1 22 3848
1 25 3451
1 26 1620
1 27 4541
1 28 7872
1 29 772
1 30 8392
1 31 4937
1 32 3341
1 33 8908
1 34 1231
1 35 9023
1 36 5169
1 37 5566
1 41 4851
1 44 8457
1 45 2184
1 49 578
1 52 7246
2 5 5963
2 6 611
2 8 471
2 9 5169
2 13 6841
2 14 2684
2 18 9126
2 19 666
2 20 9640
2 21 8616
2 25 6957
2 26 3021
2 32 3235
2 36 3815
2 37 1881
2 40 9625
2 48 2131
2 49 9613
2 52 8295
2 54 2007
2 55 4368
3 4 7510
3 8 3217
3 9 906
3 10 5920
3 11 7474
3 17 5488
3 20 5812
3 21 3601
3 22 154
3 24 229
3 25 8008
3 27 529
3 28 2694
3 29 4151
3 31 9044
3 32 654
3 34 151
3 35 3770
3 36 1387
3 37 8591
3 38 2840
3 39 576
3 40 8654
3 41 3281
3 44 3432
3 47 7258
3 48 4732
3 49 3982
3 51 8037
3 55 8289
4 8 6085
4 10 5324
4 12 6423
4 14 1204
4 15 3199
4 18 9738
4 20 2974
4 23 3073
4 24 4866
4 25 9524
4 27 6984
4 31 7767
4 36 5956
4 37 380
4 38 7985
4 40 339
4 41 1717
4 42 9470
4 44 7086
4 45 9539
4 46 5630
4 49 5553
4 50 1214
4 51 6885
4 54 3200
4 55 8426
5 9 8100
5 12 9961
5 14 9235
5 16 9018
5 17 8210
5 19 7826
5 23 9830
5 24 9433
5 25 7375
5 30 9892
5 32 7720
5 33 2710
5 34 4396
5 38 8593
5 41 4941
5 43 9232
5 44 6496
5 45 9952
5 49 8843
5 50 4246
5 53 4185
5 55 5084
6 7 241
6 9 9906
6 10 752
6 12 7497
6 13 7497
6 14 5826
6 15 3804
6 17 8323
6 19 7278
6 22 3427
6 23 7799
6 24 5499
6 25 2373
6 27 6290
6 28 7166
6 30 889
6 32 1823
6 33 5838
6 34 135
6 38 4192
6 39 8866
6 45 886
6 47 5021
6 48 6206
6 49 246
6 50 5317
6 52 5541
7 8 5060
7 9 9654
7 10 815
7 11 3418
7 14 1340
7 15 5385
7 19 1965
7 20 1086
7 21 2104
7 22 4822
7 24 6712
7 25 9953
7 27 5584
7 29 3811
7 31 446
7 34 2999
7 36 8261
7 40 9406
7 41 5994
7 44 4957
7 46 4813
7 48 6194
7 49 6889
8 9 8625
8 10 7561
8 11 1216
8 14 3261
8 15 6680
8 21 3795
8 22 9960
8 23 692
8 24 3945
8 25 3680
8 27 3990
8 29 6467
8 30 6216
8 31 3444
8 32 2491
8 33 4903
8 35 5900
8 36 24
8 38 5035
8 39 7279
8 43 8158
8 46 2800
8 47 2399
8 48 511
8 49 6075
8 50 7160
8 54 9076
9 10 5602
9 11 8409
9 14 8024
9 17 5204
9 20 9893
9 28 1828
9 29 9562
9 30 4789
9 33 8980
9 36 4524
9 38 7038
9 40 186
9 44 5091
9 47 1417
9 52 8060
9 55 1884
10 12 8211
10 13 3614
10 14 9923
10 15 4337
10 18 7157
10 20 6107
10 21 3778
10 22 889
10 23 1680
10 25 9780
10 26 8442
10 27 8425
10 28 8378
10 32 2672
10 33 2126
10 35 4786
10 37 792
10 43 1120
10 47 3576
10 48 52
10 49 1013
10 51 6930
11 13 345
11 16 1085
11 18 902
11 20 147
11 21 572
11 22 8814
11 23 5557
11 24 5452
11 27 308
11 29 145
11 30 9160
11 31 3463
11 32 7684
11 38 3279
11 40 4363
11 43 4840
11 44 9531
11 47 9023
11 48 8545
11 49 4119
11 50 3826
11 51 2993
12 14 3453
12 19 6414
12 28 980
12 29 3910
12 33 9099
12 35 7416
12 36 580
12 37 5430
12 40 5353
12 41 6665
12 43 1962
12 47 263
12 50 9217
12 51 3032
12 53 8284
12 54 1535
13 15 3029
13 18 3578
13 22 3685
13 24 2893
13 26 4984
13 29 1603
13 30 964
13 34 5143
13 37 2397
13 38 1030
13 41 7261
13 43 2459
13 45 3784
13 49 707
13 51 4690
13 52 5642
13 54 956
14 15 9660
14 18 1463
14 19 7251
14 20 3281
14 21 3733
14 22 3033
14 23 1953
14 24 942
14 27 3316
14 28 886
14 33 1900
14 35 1433
14 37 3602
14 38 4688
14 39 4131
14 40 8638
14 41 6928
14 42 4074
14 44 529
14 46 4125
14 48 3192
14 52 5338
14 55 5734
15 16 5853
15 19 7443
15 22 6267
15 24 6333
15 25 1465
15 27 6982
15 28 4006
15 29 8018
15 30 5632
15 33 2927
15 34 9912
15 36 1866
15 37 3928
15 38 1185
15 39 7154
15 40 4538
15 46 8721
15 50 4978
15 51 5490
15 54 6072
16 19 6706
16 20 7477
16 21 5970
16 22 5766
16 24 5176
16 30 6489
16 32 7723
16 36 8377
16 37 281
16 39 6067
16 40 2087
16 42 4955
16 44 2753
16 45 4952
