55 779
1 8 5751
1 9 5525
1 13 4178
1 14 6731
1 15 2771
1 18 4424
1 19 5018
1 20 1072
1 23 6412
1 25 2875
1 27 3950
1 28 8046
1 30 172
1 31 4993
1 34 7698
1 38 3806
1 43 905
1 44 9129
1 45 3577
1 46 6281
1 47 9392
1 48 1590
1 50 4628
1 52 7938
1 53 598
1 55 4260
2 3 59
2 4 7498
2 6 2415
2 8 1969
2 11 1321
2 13 4052
2 15 5239
2 16 6032
2 17 3951
2 19 7979
2 23 109
2 24 32
2 27 9706
2 31 5280
2 33 8550
2 34 6434
2 37 5788
2 40 5197
2 41 4388
2 42 3532
2 43 9568
2 44 4838
2 47 7423
2 48 2451
2 51 147
2 52 9698
2 55 9577
3 4 3256
3 5 3737
3 7 91
3 8 9244
3 10 4949
3 15 1461
3 16 3743
3 17 3883
3 19 3364
3 20 6274
3 24 9574
3 25 3568
3 27 4616
3 28 2272
3 29 3383
3 30 2774
3 31 1948
3 35 9928
3 36 9700
3 37 9769
3 38 7982
3 41 3635
3 47 7196
3 49 5014
3 50 4162
3 53 1296
4 6 9778
4 8 3060
4 10 9664
4 14 7631
4 18 8934
4 26 1560
4 29 5679
4 33 9300
4 37 7785
4 42 8553
4 43 236
4 44 4950
4 46 226
4 49 9172
4 50 2707
4 51 9920
4 52 2616
4 53 5116
4 54 6209
4 55 4573
5 6 7708
5 7 9848
5 8 9923
5 9 5525
5 12 2192
5 14 3179
5 15 7310
5 16 8979
5 17 9180
5 18 3191
5 20 1675
5 21 341
5 23 8170
5 25 2961
5 29 4828
5 32 8951
5 33 510
5 39 3252
5 41 4423
5 42 2645
5 45 4542
5 48 6557
5 49 4433
5 50 1301
5 51 5762
5 53 5107
6 8 1847
6 10 3985
6 11 342
6 12 9891
6 14 3749
6 15 4606
6 16 6206
6 17 7244
6 19 4220
6 20 1103
6 23 7868
6 25 6471
6 28 7949
6 29 2449
6 30 6653
6 32 7820
6 34 8805
6 38 1013
6 40 6520
6 42 9802
6 43 727
6 45 3298
6 46 8276
6 49 4231
6 50 5422
6 51 8242
6 55 2872
7 9 6027
7 13 7068
7 15 2665
7 16 6280
7 18 3778
7 19 9274
7 21 1000
7 24 4638
7 25 3716
7 28 6833
7 29 8063
7 31 7857
7 32 8582
7 33 2885
7 36 7671
7 37 7884
7 41 8039
7 46 7259
7 48 9281
7 52 3910
7 53 3873
7 55 5305
8 10 3611
8 11 2405
8 13 1384
8 14 2012
8 15 7308
8 16 7672
8 17 8843
8 21 188
8 22 2403
8 23 225
8 25 7972
8 27 2299
8 28 1833
8 30 768
8 36 1058
8 38 6986
8 41 7228
8 42 3010
8 43 1957
8 45 337
8 48 5467
8 50 7141
8 51 8712
8 53 8517
8 55 5567
9 10 3671
9 12 2684
9 14 8087
9 15 8394
9 18 8086
9 19 9205
9 23 5296
9 25 805
9 26 9626
9 27 5223
9 29 147
9 30 8186
9 31 695
9 35 3335
9 41 3119
9 42 8986
9 43 4152
9 44 4545
9 45 4893
9 47 3772
9 49 3955
9 50 7265
9 53 1091
9 54 9313
9 55 8131
10 11 7813
10 12 3823
10 13 5385
10 14 6789
10 16 4245
10 17 3542
10 18 5961
10 19 7148
10 20 2
10 21 5155
10 22 1958
10 23 2438
10 25 3889
10 29 5155
10 31 4701
10 33 3849
10 36 5805
10 37 4093
10 38 4806
10 39 1709
10 40 9157
10 41 7844
10 43 4146
10 44 1926
10 45 8709
10 46 8582
10 49 4407
10 50 713
10 54 2360
11 12 1724
11 13 1657
11 15 7198
11 16 4926
11 20 2382
11 21 8894
11 22 3627
11 24 5198
11 26 5342
11 27 3018
11 28 715
11 29 7065
11 30 6951
11 31 6276
11 32 51
11 33 1874
11 34 4252
11 35 8611
11 37 6412
11 39 1437
11 41 1577
11 42 105
11 43 5145
11 48 5029
11 49 9182
11 51 7631
11 53 2273
12 14 2449
12 15 5954
12 17 9082
12 18 4992
12 19 4556
12 20 1355
12 23 7160
12 24 6992
12 25 8530
12 26 121
12 27 7430
12 28 7864
12 30 5087
12 31 7788
12 33 1619
12 34 5041
12 35 8529
12 36 1222
12 37 4003
12 38 6927
12 39 1799
12 46 1706
12 52 9554
12 54 3900
12 55 8317
13 14 6383
13 15 8580
13 16 3147
13 18 7762
13 19 8542
13 22 8537
13 23 6009
13 24 3308
13 25 2416
13 29 483
13 30 393
13 31 1982
13 32 6641
13 33 6773
13 37 168
13 39 7674
13 41 5526
13 44 9191
13 45 3827
13 47 5139
13 48 8075
13 49 4239
13 55 3434
14 16 3716
14 17 7996
14 19 7913
14 21 4148
14 23 1125
14 24 4363
14 25 1397
14 26 9473
14 28 8980
14 30 4774
14 31 7086
14 32 754
14 37 7670
14 38 877
14 40 2839
14 41 828
14 42 3812
14 43 6976
14 46 8479
14 48 9724
14 53 2464
14 54 3424
15 17 5757
15 18 3842
15 19 1044
15 20 8550
15 21 7031
15 22 2972
15 23 3652
15 25 7300
15 33 8060
15 37 9395
15 38 2197
15 39 7286
15 40 2670
15 44 5946
15 46 7909
15 48 1883
16 18 7677
16 21 4871
16 24 1180
16 25 7570
16 26 5290
16 27 5900
16 32 9950
16 33 3999
16 37 1202
16 39 8446
16 40 4581
16 41 6082
16 44 5025
16 47 8505
16 48 640
16 53 5696
16 54 6087
17 19 5654
17 20 2805
17 23 3687
17 24 6243
17 25 8457
17 28 6733
17 29 6109
17 34 9895
17 35 4376
17 38 6898
17 42 6752
17 45 3605
17 46 9777
17 47 2958
17 48 508
17 49 5601
17 50 731
17 52 1559
18 25 3216
18 26 7005
18 27 8610
18 28 7800
18 29 1864
18 30 7013
18 33 3185
18 34 6060
18 36 3596
18 37 6475
18 39 1847
18 41 9237
18 44 602
18 47 6196
18 48 5156
18 49 3724
18 50 5712
18 53 2571
18 54 6759
18 55 5448
19 23 4569
19 24 5093
19 27 8068
19 28 5365
19 29 2793
19 31 3780
19 32 762
19 33 7523
19 34 5376
19 37 3621
19 39 1428
19 40 8146
19 42 5878
19 44 4881
19 45 1467
19 46 4955
19 47 2424
19 48 9951
19 50 5383
19 51 8244
19 53 7992
19 54 2720
19 55 7754
20 21 3237
20 25 6446
20 26 7187
20 28 4446
20 33 9657
20 34 427
20 36 9800
20 40 3170
20 44 1735
20 46 6829
20 49 2571
20 50 8416
20 51 346
20 52 9407
20 53 5387
20 55 4175
21 22 427
21 23 370
21 24 9168
21 25 5864
21 28 7145
21 29 1873
21 33 8612
21 34 3593
21 37 3010
21 38 9516
21 39 5221
21 40 4710
21 42 3336
21 44 9995
21 48 6474
21 49 2638
21 51 2271
21 52 9916
21 53 7929
22 23 4707
22 25 6513
22 28 7444
22 29 5279
22 31 4346
22 33 5153
22 37 5414
22 39 567
22 40 4666
22 41 6495
22 42 7722
22 43 9970
22 44 9207
22 47 3876
22 53 4295
22 54 1244
23 24 1789
23 25 1368
23 28 9538
23 30 1707
23 33 9810
23 34 6677
23 35 1749
23 37 5894
23 38 2198
23 39 8134
23 40 6909
23 41 601
23 42 7720
23 44 9856
23 45 6090
23 48 5270
23 51 9425
23 53 4215
23 54 2009
24 25 8626
24 27 8969
24 28 3196
24 29 9643
24 32 9440
24 33 1879
24 35 8133
24 37 2144
24 39 1095
24 43 5727
24 45 4609
24 46 2111
24 48 9741
24 49 3838
24 50 844
24 54 6343
25 27 1793
25 29 2158
25 30 7337
25 31 1277
25 35 3533
25 36 7214
25 37 1239
25 38 4479
25 40 36
25 41 1637
25 42 9673
25 43 8508
25 44 3435
