45 492
1 4 1772
1 5 3120
1 9 2546
1 13 3643
1 14 473
1 15 5296
1 20 1950
1 21 4469
1 22 1698
1 23 6112
1 24 1174
1 25 8268
1 26 2223
1 30 5757
1 31 2151
1 32 6942
1 33 3212
1 37 5083
1 44 9063
2 4 334
2 7 287
2 9 5579
2 13 2452
2 16 1207
2 20 8917
2 21 784
2 22 2243
2 24 8082
2 26 6836
2 28 5867
2 35 7875
2 36 4833
2 40 4868
2 44 1044
3 4 2466
3 6 1883
3 7 114
3 9 1475
3 12 2339
3 13 5772
3 15 2553
3 17 4926
3 18 9281
3 19 8778
3 21 2115
3 23 1464
3 25 3747
3 26 9366
3 28 3765
3 29 5486
3 31 1478
3 32 3060
3 34 7161
3 35 3441
3 36 6735
3 39 614
3 40 5475
3 41 7032
3 42 8150
4 8 9180
4 9 5650
4 11 3028
4 12 8635
4 13 1927
4 15 704
4 17 2053
4 19 6193
4 21 2374
4 23 6899
4 24 3656
4 26 4396
4 27 8852
4 28 2031
4 29 1411
4 30 8429
4 36 9346
4 37 2905
4 38 3257
4 43 1185
4 44 8801
5 6 5140
5 7 2119
5 8 8235
5 9 3888
5 11 3896
5 12 7461
5 13 6654
5 14 7471
5 15 1748
5 17 5139
5 18 3803
5 20 783
5 24 5643
5 27 1753
5 28 6450
5 30 299
5 31 9229
5 33 1919
5 37 4245
5 39 5787
5 40 9088
5 42 3942
5 43 5535
6 7 6932
6 8 3714
6 9 713
6 10 2291
6 11 2742
6 13 2143
6 14 2811
6 15 6421
6 17 2475
6 19 1710
6 21 4923
6 22 6984
6 24 7595
6 25 122
6 26 1811
6 27 6917
6 32 25
6 36 1573
6 37 539
6 38 3111
6 40 7109
6 42 30
7 9 3158
7 10 6229
7 11 5140
7 12 2534
7 13 2858
7 18 4398
7 19 4363
7 21 4210
7 22 9332
7 23 3815
7 24 8479
7 28 5070
7 29 5063
7 30 9225
7 33 6822
7 35 8167
7 39 7923
7 42 6330
7 44 4827
8 9 6448
8 13 2838
8 14 6889
8 15 4827
8 18 9447
8 20 7550
8 21 8637
8 25 6960
8 27 9417
8 32 5274
8 34 8835
8 38 1180
8 39 9230
8 44 130
9 14 4186
9 17 6759
9 20 9537
9 22 7538
9 24 1472
9 25 8220
9 27 8865
9 28 7705
9 30 8583
9 31 4562
9 32 2583
9 36 3581
9 38 6063
9 39 1739
9 41 3637
9 42 3458
9 44 7101
10 12 2065
10 16 8366
10 17 3131
10 18 8317
10 19 6389
10 20 2664
10 21 1153
10 24 5046
10 26 7467
10 27 2317
10 29 8445
10 31 1515
10 34 6122
10 36 3048
10 40 3606
10 42 9059
10 44 698
11 15 7144
11 16 9208
11 17 514
11 18 6415
11 19 8953
11 21 4958
11 23 3816
11 24 2646
11 25 6530
11 26 3630
11 27 3286
11 28 9406
11 29 3751
11 30 8224
11 33 4179
11 36 9033
11 37 4558
11 38 9922
11 39 4290
11 41 2593
11 42 419
11 44 6559
12 14 8390
12 16 838
12 28 916
12 31 8039
12 32 3195
12 33 9082
12 35 5307
12 36 4794
12 38 760
12 40 7659
12 41 5496
12 42 3019
12 43 7322
13 15 781
13 17 3404
13 19 6020
13 20 4222
13 22 7282
13 23 4330
13 25 8233
13 26 4099
13 27 780
13 28 5258
13 29 185
13 30 6847
13 31 3706
13 32 3006
13 33 6275
13 35 7878
13 36 2207
13 38 6914
13 39 4860
13 41 1212
13 43 2846
14 15 894
14 18 6869
14 20 1087
14 21 8711
14 23 9524
14 31 2508
14 32 349
14 34 498
14 35 5999
14 37 3506
14 41 9274
14 42 8826
14 44 7802
14 45 7057
15 16 9662
15 17 5404
15 18 1690
15 20 120
15 23 1262
15 25 3366
15 26 380
15 28 8682
15 30 8636
15 31 500
15 37 2539
15 38 469
15 39 4839
15 40 4183
15 41 1965
15 42 297
15 43 9601
15 44 325
15 45 5734
16 23 4511
16 24 1742
16 27 6343
16 28 3070
16 29 6744
16 30 147
16 31 3874
16 32 3568
16 36 2672
16 37 7142
16 40 8909
16 44 540
17 18 9419
17 19 4533
17 25 1674
17 26 3926
17 31 9595
17 32 3977
17 33 773
17 36 3540
17 40 3874
17 41 2883
17 42 10
17 45 2796
18 21 2021
18 22 9553
18 24 3279
18 26 3962
18 28 4613
18 30 5410
18 31 1368
18 33 3364
18 36 2160
18 40 9340
18 41 4085
18 42 1730
18 43 5895
18 44 8060
18 45 3061
19 20 3442
19 21 3498
19 22 6340
19 24 4649
19 25 50
19 28 1385
19 33 3748
19 34 9263
19 36 5013
19 37 6088
19 39 4785
19 40 8876
19 41 5119
19 42 696
19 44 5088
19 45 1467
20 21 7780
20 23 8209
20 25 2296
20 26 9966
20 28 9282
20 29 5809
20 33 4704
20 36 6919
20 37 9753
20 40 6973
21 22 1626
21 23 8779
21 24 3057
21 26 9907
21 28 3816
21 29 2167
21 31 1057
21 32 7561
21 33 1330
21 34 9947
21 35 2346
21 38 7862
21 41 485
21 43 2481
21 45 6155
22 29 3117
22 30 7856
22 31 6144
22 32 8565
22 33 2216
22 34 7095
22 39 3291
22 41 1710
22 43 5537
22 44 5588
22 45 5056
23 25 7162
23 27 2255
23 28 4052
23 31 9651
23 33 4241
23 40 7717
23 41 5334
23 43 27
24 27 744
24 30 124
24 31 1887
24 33 3393
24 34 4813
24 39 927
24 41 7246
24 42 8231
24 45 3649
25 27 3381
25 29 3972
25 30 1261
25 31 532
25 32 442
25 33 1839
25 35 6337
25 37 1832
25 40 6813
25 42 9230
25 43 9726
25 44 6948
25 45 8428
26 30 400
26 31 437
26 35 2834
26 37 2034
