45 505
1 2 6291
1 4 3285
1 7 9738
1 8 4843
1 10 2941
1 11 4928
1 13 2752
1 15 5193
1 17 4357
1 23 3316
1 26 2137
1 27 870
1 29 9890
1 34 933
1 36 6706
1 39 2915
1 40 1878
1 41 9395
1 43 229
1 45 2588
2 4 2008
2 5 6610
2 14 9322
2 20 6131
2 23 8606
2 24 4508
2 27 1516
2 29 7593
2 30 8854
2 31 9518
2 34 7229
2 36 5339
2 38 2398
2 43 9675
2 44 9837
3 4 3581
3 5 5295
3 6 7475
3 8 8297
3 9 9236
3 11 6120
3 14 5213
3 15 9684
3 23 5873
3 25 9848
3 26 5637
3 30 5593
3 31 4699
3 33 4876
3 36 4420
3 38 2988
3 40 2019
3 43 9865
3 44 8206
4 6 3626
4 7 5588
4 9 4074
4 10 4627
4 11 7123
4 12 4373
4 14 7421
4 15 2128
4 17 7830
4 20 5481
4 21 8707
4 23 2882
4 24 8659
4 25 8539
4 27 7235
4 28 845
4 29 1136
4 31 6840
4 33 6972
4 34 9009
4 37 4772
4 38 973
4 39 3873
4 41 6254
4 44 6292
4 45 3461
5 9 1226
5 10 6007
5 11 8422
5 13 3517
5 14 907
5 15 8990
5 16 8095
5 17 1928
5 19 7064
5 20 6383
5 24 9182
5 27 5924
5 32 195
5 33 4926
5 34 6096
5 35 8280
5 37 6080
5 39 6538
6 7 7197
6 9 6104
6 10 1708
6 13 9576
6 16 8112
6 17 2396
6 19 5299
6 21 3604
6 22 1
6 25 6078
6 30 1054
6 33 4
6 34 2286
6 35 1337
6 37 3427
6 38 5254
6 40 7130
6 41 4637
6 42 3226
6 43 484
6 44 466
7 9 8828
7 11 5142
7 12 8755
7 13 7282
7 16 5964
7 17 3491
7 18 7232
7 19 5558
7 22 9572
7 23 1979
7 24 8348
7 25 6198
7 28 3685
7 31 7789
7 32 2277
7 33 5025
7 35 4699
7 37 9056
7 38 3112
7 41 1923
7 42 2846
7 43 9812
8 9 1390
8 12 7058
8 13 460
8 14 5756
8 22 6272
8 24 123
8 25 8032
8 27 3010
8 28 7745
8 29 4493
8 31 2294
8 32 6370
8 34 3337
8 41 8384
8 45 7084
9 12 9603
9 13 4882
9 16 7147
9 17 4702
9 18 1590
9 21 1369
9 22 1055
9 23 7237
9 24 5262
9 25 1082
9 26 156
9 29 5315
9 31 7864
9 36 6916
9 39 1543
9 40 5433
9 44 6861
10 11 9550
10 12 3703
10 13 5288
10 15 3309
10 16 6421
10 19 1450
10 21 851
10 24 8488
10 25 436
10 26 8339
10 27 8581
10 28 3923
10 29 9403
10 30 1398
10 31 2949
10 33 3805
10 35 7681
10 37 8832
10 41 6489
10 44 4664
11 13 5634
11 14 7471
11 15 8657
11 20 3713
