45 469
1 2 4384
1 5 925
1 6 8857
1 7 7214
1 10 4913
1 11 1651
1 13 3745
1 15 8324
1 16 4499
1 18 4430
1 21 4037
1 22 6745
1 25 2431
1 26 2134
1 27 4200
1 28 3200
1 29 6681
1 30 9189
1 31 9806
1 32 958
1 33 8730
1 34 9978
1 35 8346
1 36 2439
1 37 6780
1 41 4427
1 44 4585
1 45 7867
2 6 5011
2 9 4376
2 15 8050
2 16 3513
2 18 8172
2 19 6025
2 23 9815
2 24 7710
2 28 3960
2 29 5545
2 30 2887
2 31 9925
2 35 2969
2 36 9512
2 42 7392
3 4 8762
3 5 2449
3 8 953
3 16 8257
3 17 5342
3 20 8659
3 22 2213
3 23 3493
3 24 5167
3 28 8090
3 29 7871
3 30 5408
3 31 1940
3 37 2096
3 40 2296
3 41 4202
3 42 3687
3 44 1443
3 45 8829
4 6 820
4 7 9226
4 8 2820
4 10 1903
4 11 3707
4 13 9229
4 14 3268
4 15 8242
4 16 9300
4 17 5045
4 18 6919
4 19 5369
4 20 70
4 23 329
4 26 5003
4 27 3609
4 28 1386
4 30 3679
4 34 4591
4 38 5589
4 40 4409
4 42 9850
4 44 8494
4 45 6215
5 8 379
5 10 1994
5 13 5405
5 14 5686
5 15 2285
5 17 1858
5 21 4110
5 26 2348
5 27 9405
5 28 673
5 30 5686
5 31 1268
5 32 1505
5 34 1691
5 35 4915
5 36 5195
5 39 4079
5 40 4413
5 41 8678
5 44 816
5 45 5928
6 10 511
6 13 1284
6 15 2278
6 17 6543
6 18 6096
6 20 3966
6 24 1538
6 25 5388
6 26 4484
6 31 131
6 33 8442
6 34 5273
6 35 1839
6 39 5774
6 42 2063
6 44 9932
6 45 4442
7 8 6639
7 12 1493
7 13 9448
7 16 8647
7 18 7792
7 19 9248
7 21 6861
7 22 8778
7 24 6452
7 25 4934
7 26 3595
7 27 4959
7 29 8997
7 31 2182
7 34 884
7 35 9832
7 36 8332
7 37 1801
7 39 2870
7 40 3942
7 42 3523
7 44 7121
7 45 4498
8 9 8945
8 13 328
8 14 4103
8 20 8829
8 22 4439
8 23 8686
8 24 4289
8 25 7754
8 27 2066
8 31 6608
8 32 1700
8 33 6120
8 34 1132
8 37 8917
8 38 5950
8 42 8926
8 43 9102
8 44 8313
8 45 9517
9 11 499
9 12 5049
9 14 7299
9 16 2167
9 18 2553
9 21 1219
9 23 9491
9 27 2326
9 28 3544
9 31 7932
9 33 5497
9 35 5982
9 36 4790
9 43 2618
9 44 2550
9 45 6255
10 13 7205
10 14 6647
10 20 1932
10 21 9847
10 22 2379
10 23 4420
10 24 4839
10 26 9891
10 28 135
10 29 8803
10 30 159
10 31 2173
10 32 6218
10 34 9207
10 35 1658
10 37 7529
10 38 498
10 42 7078
10 45 9807
11 12 6919
11 13 4524
11 14 6065
11 15 6692
11 19 6655
11 21 9926
11 22 7570
11 25 873
11 28 1626
11 31 7713
11 39 613
11 40 10
11 41 690
11 44 1821
12 14 9624
12 16 2287
12 18 8691
12 22 8325
12 25 5838
12 30 9029
12 33 4439
12 35 9310
12 36 5840
12 37 7765
12 38 4017
12 41 3930
12 43 1730
12 44 9214
12 45 5861
13 14 2600
13 16 1908
13 17 665
13 18 5140
13 19 6921
13 23 5674
13 24 4154
13 26 913
13 28 7125
13 34 6799
13 38 6166
13 39 5878
13 40 4816
13 42 5591
14 17 7226
14 20 3901
14 22 9989
14 24 8504
14 25 2366
14 26 919
14 27 5596
14 28 1860
14 31 8406
14 33 2822
14 34 8898
14 35 7987
14 36 5587
14 42 1991
14 44 9549
15 17 355
15 18 7869
15 21 3428
15 22 6279
15 23 2863
15 24 6509
15 25 3733
15 31 1634
15 36 4070
15 45 5499
16 17 5392
16 21 4017
16 23 7559
16 24 7720
16 25 6055
16 28 8072
16 29 3175
16 31 7078
16 35 7219
16 38 6535
16 39 8881
16 41 1973
16 42 9363
16 45 8000
17 20 4366
17 24 2052
17 26 2456
17 28 196
17 31 6163
17 32 6794
17 36 1786
17 39 430
17 40 1223
17 43 2998
17 45 7517
18 20 6178
18 24 8226
18 26 4727
18 27 2548
18 29 2528
18 31 8596
18 34 1733
18 35 4172
18 36 308
18 37 7610
18 38 6498
18 39 3742
18 40 8811
18 43 6403
18 44 88
19 23 8915
19 25 4088
19 27 6930
19 28 2604
19 29 2934
19 30 5612
19 31 3919
19 32 1247
19 34 8788
19 36 9140
19 38 2637
19 42 2878
19 45 6156
20 21 9591
20 24 354
20 27 8407
20 29 3554
20 30 7003
20 32 3862
20 33 663
20 34 8449
20 35 3117
20 38 8259
20 39 8795
20 41 1266
20 42 4062
20 43 6524
20 44 7618
20 45 1952
21 27 9290
21 31 793
21 32 6341
21 35 1470
21 39 9175
21 40 1550
21 41 7847
21 42 737
21 44 8495
22 27 3919
22 29 200
22 33 342
22 34 5112
22 36 7642
22 37 4556
22 39 6809
22 41 2732
22 42 9748
22 43 2183
23 24 9203
23 26 5216
23 28 8761
23 29 7352
23 30 8219
23 32 6843
23 33 9074
23 37 2747
23 38 6480
23 39 6375
23 41 3289
23 42 8117
24 25 4562
24 27 5899
24 35 2482
24 36 4251
24 37 9288
24 39 4580
24 40 2870
24 42 1371
24 45 5907
25 26 5507
25 27 2339
25 28 4235
25 32 4179
25 34 4134
25 35 5724
25 36 6296
25 38 4574
26 27 9265
26 34 7664
26 37 221
26 38 2442
26 41 2135
26 42 4141
27 28 3702
27 29 3220
27 31 1155
27 32 9493
27 34 8808
27 35 3251
27 36 8897
27 39 7033
27 40 3930
27 43 9464
27 45 2281
28 29 9076
28 32 7545
28 37 6412
28 45 3209
29 30 1353
29 34 1265
29 35 2509
29 39 943
29 41 496
29 42 6642
29 43 6269
29 45 6837
30 31 2253
30 32 9684
30 43 9780
30 45 2117
31 32 8823
31 37 8952
31 42 1216
31 43 3953
32 37 6254
32 38 2285
32 40 4681
32 42 3317
32 43 6508
32 44 5847
32 45 2922
33 34 3689
33 35 4880
33 36 2357
33 37 5698
33 38 8063
33 41 8772
33 43 4781
34 36 1452
34 38 8427
34 40 4898
34 43 3422
34 44 7594
35 36 359
35 37 4757
35 38 9710
35 39 1689
35 41 6106
35 44 7268
36 40 4177
36 43 955
36 45 854
37 39 5171
37 40 2620
37 41 2169
37 42 1693
38 40 1844
38 41 7132
38 43 9610
39 40 4029
39 42 3406
39 43 8262
39 45 8319
40 42 6502
40 45 1992
41 42 3477
41 45 6289
42 44 8478
42 45 2195
43 44 9476
