500 100836
1 2 3435
1 4 6799
1 5 934
1 6 4856
1 7 9566
1 8 1534
1 9 352
1 10 5660
1 11 5752
1 13 3834
1 14 6459
1 15 268
1 16 9845
1 17 5298
1 18 1233
1 21 2814
1 22 1385
1 23 2167
1 25 6864
1 26 3720
1 27 8876
1 28 8637
1 29 2650
1 30 2440
1 31 7219
1 32 7114
1 33 4060
1 34 1845
1 35 5214
1 36 2556
1 37 8803
1 39 8135
1 40 9019
1 41 1298
1 44 681
1 45 4437
1 46 9021
1 47 9988
1 49 3812
1 51 1094
1 52 8198
1 53 1988
1 56 2165
1 57 1255
1 58 3034
1 59 2659
1 60 9021
1 61 475
1 62 9127
1 63 3681
1 64 8735
1 65 947
1 66 3860
1 67 8812
1 68 2281
1 69 3326
1 70 6689
1 71 670
1 72 5541
1 73 6426
1 74 9805
1 75 2111
1 77 971
1 78 4732
1 79 8212
1 80 5865
1 82 2144
1 83 2553
1 85 4997
1 86 6422
1 88 923
1 89 4437
1 90 6767
1 91 6530
1 93 1237
1 94 4660
1 97 2249
1 98 2955
1 99 8173
1 100 3546
1 101 3790
1 102 1456
1 104 8359
1 105 6023
1 106 2538
1 107 6895
1 108 8439
1 109 3814
1 110 2653
1 111 4005
1 112 280
1 113 5300
1 114 2757
1 115 2676
1 116 8318
1 117 1968
1 119 7094
1 120 6668
1 122 8000
1 124 272
1 125 8667
1 126 9849
1 127 8246
1 128 3839
1 129 456
1 130 961
1 131 6553
1 132 2024
1 133 230
1 134 6618
1 135 9078
1 136 948
1 137 8947
1 138 2627
1 139 6724
1 140 4559
1 141 5945
1 142 3864
1 143 5316
1 144 4314
1 145 6103
1 146 5185
1 148 3716
1 149 9075
1 150 6603
1 152 8348
1 153 860
1 154 8422
1 155 3191
1 156 7137
1 157 9607
1 158 252
1 159 9331
1 160 1525
1 162 6886
1 163 361
1 164 853
1 165 1520
1 166 6222
1 167 9468
1 168 2510
1 169 4198
1 170 4901
1 171 4661
1 174 8907
1 176 4183
1 178 5130
1 179 1644
1 180 1041
1 181 5313
1 183 2348
1 186 848
1 187 9857
1 190 8513
1 191 1485
1 192 2196
1 193 8790
1 194 9843
1 195 8994
1 196 2059
1 197 3735
1 198 7168
1 199 2328
1 200 6672
1 201 5081
1 202 1858
1 205 6310
1 206 5402
1 207 6749
1 209 8664
1 210 4971
1 211 9700
1 212 8885
1 215 2327
1 217 2151
1 218 527
1 220 9244
1 221 2815
1 222 3796
1 223 3239
1 225 7958
1 226 8920
1 227 8288
1 229 2056
1 230 6111
1 231 8906
1 233 5718
1 236 6010
1 237 421
1 238 5364
1 239 7295
1 240 3306
1 242 6103
1 244 5193
1 245 5808
1 246 4320
1 247 6350
1 248 6980
1 249 8748
1 250 2158
1 251 8028
1 253 4770
1 255 765
1 256 7512
1 257 6050
1 259 4875
1 260 6025
1 261 3364
1 262 2690
1 264 7418
1 265 9793
1 267 7888
1 268 1163
1 269 9685
1 270 3084
1 271 9266
1 272 5632
1 274 200
1 277 6287
1 278 7145
1 279 5702
1 280 3864
1 281 895
1 282 9896
1 283 3103
1 285 2483
1 286 3088
1 287 1831
1 288 1342
1 289 6495
1 293 7862
1 294 2775
1 295 2999
1 297 8713
1 298 4595
1 299 8576
1 300 9923
1 301 852
1 302 6731
1 303 8218
1 304 444
1 305 1499
1 307 1695
1 308 2430
1 309 7189
1 311 7738
1 312 8246
1 313 9914
1 314 7575
1 317 762
1 318 6728
1 319 9371
1 320 4667
1 321 5193
1 322 6568
1 323 6782
1 324 1101
1 325 126
1 326 3873
1 327 4445
1 328 634
1 329 5946
1 330 5186
1 331 1109
1 332 4520
1 334 5310
1 335 1713
1 336 9782
1 337 3302
1 339 6447
1 340 9139
1 343 7208
1 344 4139
1 345 4241
1 347 7318
1 349 7766
1 351 398
1 352 2418
1 354 5430
1 357 9145
1 358 6503
1 359 8242
1 360 7983
1 361 3494
1 362 4472
1 363 8134
1 364 9673
1 365 3924
1 367 8607
1 368 9840
1 369 7808
1 371 6957
1 372 3542
1 373 3661
1 374 7218
1 375 2899
1 376 3694
1 377 3190
1 378 5327
1 379 2131
1 380 431
1 381 4419
1 382 8741
1 383 4855
1 385 7304
1 386 3904
1 387 921
1 388 6972
1 389 5026
1 390 3482
1 391 5669
1 392 1366
1 393 7139
1 394 3196
1 395 4556
1 396 7649
1 397 4396
1 398 9624
1 399 8982
1 400 9250
1 401 2568
1 404 5488
1 405 7717
1 406 2514
1 407 4352
1 408 5276
1 410 3013
1 411 8703
1 413 6220
1 414 4022
1 416 202
1 417 1034
1 418 8395
1 419 9301
1 423 6552
1 424 5341
1 425 2423
1 426 9894
1 427 8775
1 428 3981
1 429 5596
1 430 5054
1 431 321
1 432 2121
1 433 6644
1 434 5918
1 435 6212
1 436 223
1 438 7068
1 439 358
1 440 4030
1 443 7285
1 444 5505
1 446 5328
1 447 2601
1 448 6079
1 451 8646
1 452 3935
1 453 3496
1 454 8312
1 455 2590
1 456 7379
1 459 6169
1 460 8622
1 461 1823
1 462 325
1 463 2985
1 464 6535
1 465 4902
1 466 6162
1 467 1347
1 468 5951
1 469 9659
1 470 4338
1 471 9519
1 473 4963
1 474 5950
1 475 8882
1 476 6223
1 477 4219
1 478 8220
1 479 1917
1 480 6407
1 481 6940
1 483 5065
1 484 1995
1 486 8411
1 487 2540
1 488 7250
1 489 4384
1 490 2174
1 491 8749
1 492 2635
1 493 211
1 494 4119
1 496 3272
1 498 5518
1 499 1928
1 500 8984
2 3 8970
2 4 7288
2 5 2321
2 6 736
2 7 6215
2 8 1990
2 9 7835
2 10 6843
2 11 7911
2 12 2595
2 13 7530
2 14 5994
2 15 7972
2 16 2645
2 17 8063
2 18 7115
2 19 5624
2 20 7782
2 23 2838
2 25 1995
2 27 6740
2 28 1379
2 30 343
2 31 2386
2 32 3876
2 33 5340
2 34 6398
2 35 6222
2 36 3995
2 37 714
2 38 9268
2 40 4096
2 41 9969
2 43 7750
2 44 9072
2 45 2598
2 46 6208
2 47 6156
2 48 6810
2 49 9277
2 50 2029
2 51 2446
2 53 2149
2 55 361
2 57 5705
2 58 6198
2 59 1102
2 60 4750
2 62 4049
2 63 9044
2 65 560
2 66 9400
2 67 6808
2 68 5550
2 69 5887
2 70 1902
2 71 3847
2 72 2919
2 73 2021
2 74 412
2 76 1995
2 77 9533
2 78 3848
2 79 4301
2 80 5997
2 81 3267
2 83 540
2 84 6190
2 86 8989
2 87 9237
2 88 1826
2 89 4141
2 90 4523
2 91 2820
2 92 9485
2 94 5255
2 95 3786
2 96 1102
2 97 133
2 98 561
2 99 6006
2 101 9959
2 102 2562
2 104 3396
2 106 2882
2 108 1110
2 109 8622
2 110 5264
2 111 5173
2 112 9946
2 113 1082
2 114 4445
2 115 9307
2 117 3582
2 119 2287
2 120 1659
2 121 9229
2 122 6973
2 123 6197
2 124 2675
2 125 1035
2 126 7187
2 127 4689
2 128 9348
2 129 7800
2 130 8864
2 131 8543
2 132 3954
2 133 148
2 134 2147
2 135 1004
2 136 767
2 137 7080
2 138 3294
2 140 8386
2 141 5574
2 142 3452
2 145 3210
2 146 9429
2 148 5297
2 149 4552
2 150 4069
2 151 7664
2 152 8759
2 153 2649
2 154 2519
2 155 1245
2 157 3628
2 158 3454
2 159 7957
2 160 9340
2 161 4669
2 162 5503
2 165 5479
2 166 5071
2 168 4643
2 169 5758
2 170 5866
2 172 1793
2 174 5978
2 175 2846
2 177 7970
2 178 674
2 179 6905
2 180 1922
2 181 1154
2 182 6843
2 183 8951
2 186 9427
2 187 5947
2 189 3803
2 190 5601
2 191 2380
2 192 4485
2 193 805
2 194 5431
2 195 6153
2 196 1381
2 198 5992
2 199 9495
2 200 3128
2 202 3124
2 203 3115
2 204 3702
2 206 9717
2 207 7125
2 208 9594
2 209 781
2 210 1662
2 211 3281
2 212 4590
2 213 2482
2 214 4606
2 216 211
2 217 9449
2 218 9544
2 219 4938
2 220 5350
2 221 4675
2 222 9205
2 224 1424
2 228 5924
2 229 1521
2 231 362
2 232 7393
2 234 4375
2 235 46
2 236 8406
2 237 9189
2 238 9876
2 239 1036
2 241 1317
2 242 2844
2 243 5029
2 244 30
2 245 6069
2 246 9212
2 247 2260
2 248 6398
2 249 8910
2 250 4482
2 251 4525
2 252 781
2 254 3451
2 255 8814
2 256 6198
2 257 4802
2 258 641
2 259 8825
2 260 6257
2 262 5032
2 263 1547
2 264 9382
2 265 8645
2 267 5131
2 269 3301
2 270 7900
2 273 9455
2 274 214
2 275 7473
2 276 8094
2 277 567
2 278 1382
2 279 1095
2 280 5601
2 282 2249
2 283 2565
2 284 2007
2 285 9686
2 286 24
2 287 3536
2 288 9961
2 289 4988
2 290 5418
2 292 8556
2 293 117
2 294 9062
2 296 2507
2 303 4894
2 304 1161
2 305 8173
2 306 5048
2 308 8808
2 309 2997
2 310 5314
2 311 2654
2 313 3689
2 314 5965
2 315 358
2 317 9670
2 318 4640
2 319 9229
2 320 5990
2 321 6852
2 323 3426
2 324 7660
2 325 7435
2 326 2885
2 327 6219
2 328 2078
2 329 3123
2 330 7838
2 331 9398
2 332 9962
2 333 3693
2 334 5265
2 335 4734
2 337 1811
2 338 7665
2 340 5287
2 341 4694
2 343 967
2 344 1301
2 346 5633
2 349 1101
2 350 9571
2 351 8076
2 353 2321
2 354 8663
2 357 4713
2 358 8649
2 359 6013
2 360 4292
2 361 9311
2 362 500
