85 1782
1 2 3884
1 3 1043
1 4 5935
1 5 2440
1 6 7112
1 7 8134
1 11 6872
1 13 7503
1 14 4100
1 15 2341
1 16 8579
1 21 1889
1 22 4494
1 27 7033
1 31 8907
1 32 4889
1 33 5967
1 37 4816
1 43 1073
1 45 7635
1 46 9994
1 47 9638
1 49 6684
1 50 5807
1 52 5999
1 54 9634
1 55 1559
1 57 5991
1 58 5515
1 59 3247
1 61 9373
1 62 8987
1 64 7386
1 67 506
1 68 6842
1 69 5562
1 72 4462
1 73 2612
1 74 6507
1 75 6899
1 76 3491
1 82 132
1 83 3542
2 3 5005
2 7 5493
2 8 3255
2 9 355
2 10 4554
2 11 6527
2 13 107
2 14 8653
2 15 9502
2 16 4304
2 18 5230
2 19 6692
2 20 6214
2 22 692
2 23 7798
2 24 7705
2 25 3207
2 26 2589
2 28 9943
2 29 4630
2 30 1707
2 31 2126
2 33 3492
2 36 492
2 38 8031
2 39 1481
2 40 8006
2 41 6042
2 42 9142
2 43 2390
2 46 7263
2 47 5211
2 48 4561
2 49 1343
2 50 1490
2 51 9252
2 53 711
2 54 1929
2 58 9047
2 63 9726
2 64 2755
2 65 8002
2 69 9630
2 77 9744
2 80 8010
2 84 9479
3 4 9331
3 7 6893
3 8 7542
3 13 4404
3 14 3027
3 16 5170
3 18 8188
3 24 8292
3 26 9087
3 29 7914
3 31 8780
3 32 4914
3 34 5694
3 37 1841
3 38 1953
3 41 9174
3 44 3155
3 46 3162
3 48 5298
3 49 1170
3 50 3278
3 52 5971
3 53 915
3 57 3130
3 60 1195
3 62 9052
3 63 815
3 65 4311
3 67 3663
3 69 3090
3 70 7804
3 71 7417
3 72 9664
3 76 6276
3 77 2126
3 79 5013
3 81 1152
3 82 3902
3 83 6275
3 85 5505
4 10 1610
4 12 4088
4 14 8543
4 18 2264
4 19 8020
4 21 9632
4 23 1383
4 24 3907
4 25 5528
4 27 7985
4 29 5885
4 31 8253
4 33 3487
4 34 2016
4 36 8699
4 38 5623
4 39 8623
4 40 3454
4 41 6671
4 47 9678
4 49 7340
4 54 8875
4 60 6363
4 62 3077
4 66 8682
4 67 828
4 68 6337
4 72 5676
4 73 9756
4 75 9156
4 76 5718
4 77 9890
4 78 8622
4 82 6558
4 85 6445
5 6 7860
5 11 4936
5 12 4340
5 13 5823
5 14 8131
5 18 2598
5 19 7240
5 20 1221
5 22 2845
5 27 5918
5 29 8079
5 30 5198
5 31 4411
5 32 4045
5 33 9720
5 34 4954
5 36 5797
5 49 5829
5 51 4619
5 52 1597
5 53 3320
5 55 2788
5 56 9720
5 59 9950
5 60 8231
5 61 9303
5 62 5909
5 64 5233
5 66 5632
5 67 6921
5 70 6356
5 72 3498
5 74 8044
5 80 7834
5 84 7775
6 8 7952
6 12 3225
6 14 5081
6 17 2985
6 20 3495
6 30 6211
6 31 7017
6 33 6317
6 36 8977
6 37 2624
6 38 1353
6 42 8999
6 46 9618
6 50 409
6 52 1812
6 53 7202
6 54 6470
6 55 1816
6 59 1680
6 60 441
6 62 5780
6 63 7376
6 67 6956
6 71 4885
6 72 4946
6 73 1736
6 76 2328
6 78 9728
6 81 6987
6 83 5178
6 85 338
7 8 2292
7 9 178
7 11 157
7 13 9497
7 15 8740
7 16 7972
7 17 3268
7 21 4615
7 22 9245
7 23 4537
7 24 6055
7 26 4535
7 27 5375
7 29 8513
7 31 2263
7 35 9481
7 37 2910
7 39 4725
7 41 6348
7 42 9327
7 43 5101
7 44 5938
7 45 9165
7 48 7794
7 50 3894
7 51 9218
7 56 1818
7 61 9862
7 62 3595
7 63 6638
7 64 8209
7 67 5407
7 71 8757
7 72 3684
7 73 7154
7 74 6471
7 76 8274
7 78 6881
7 79 2737
7 82 8443
7 83 1608
7 85 5842
8 9 6826
8 10 2137
8 14 9490
8 15 2025
8 16 6649
8 18 4333
8 19 4304
8 20 8685
8 21 1173
8 22 7848
8 23 4127
8 24 6837
8 25 3554
8 28 607
8 29 1482
8 30 3552
8 33 1037
8 36 9501
8 41 8502
8 42 6310
8 44 9682
8 45 6583
8 46 9467
8 47 5291
8 48 2467
8 49 9510
8 51 8935
8 52 145
8 57 5105
8 58 8543
8 61 6446
8 63 3315
8 64 1881
8 65 7284
8 69 5511
8 72 9733
8 75 8729
8 80 2424
8 81 8632
8 82 9457
8 84 9392
8 85 9882
9 10 7936
9 14 1872
9 15 2947
9 16 5456
9 20 9005
9 21 4100
9 22 8406
9 23 3726
9 25 879
9 29 5646
9 33 6860
9 34 2852
9 35 355
9 37 738
9 38 9571
9 45 7890
9 46 735
9 47 2332
9 48 1813
9 50 1917
9 51 8033
9 52 2010
9 54 5196
9 56 7171
9 58 7043
9 61 2450
9 62 3769
9 63 8397
9 67 9681
9 69 808
9 70 6246
9 75 1648
9 80 2025
9 81 4262
9 82 1557
9 83 3467
9 84 8318
9 85 6299
10 11 7675
10 12 528
10 13 4457
10 14 8836
10 16 760
10 19 7585
10 21 8063
10 22 6424
10 24 7578
10 25 8676
10 27 1849
10 30 7038
10 31 7720
10 33 8429
10 34 7162
10 35 5619
10 37 283
10 38 1675
10 40 322
10 41 4794
10 42 720
10 44 2416
10 48 1045
10 49 6574
10 51 320
10 52 5061
10 55 4320
10 57 5842
10 59 5122
10 60 2719
10 61 4782
10 62 7014
10 63 7716
10 64 2585
10 65 446
10 66 6216
10 70 1562
10 73 7854
10 75 7849
10 81 8088
11 13 3838
11 14 5774
11 15 1316
11 19 6999
11 20 3373
11 21 5398
11 23 4362
11 24 3201
11 25 6923
11 27 9143
11 29 8984
11 32 6296
11 34 4513
11 35 9980
11 36 5801
11 37 1160
11 47 3112
11 54 2078
11 56 8909
11 58 5833
11 59 8074
11 62 5153
11 63 728
11 66 5304
11 70 9673
11 71 8242
11 72 5090
11 73 6369
11 76 4881
11 78 1173
11 80 5018
11 81 647
11 82 9558
11 84 5567
11 85 2360
12 13 6087
12 14 4091
12 19 6732
12 21 982
12 22 8412
12 23 3081
12 25 5933
12 28 2603
12 29 9900
12 30 1563
12 31 601
12 32 1181
12 33 7812
12 41 4617
12 44 4596
12 45 2821
12 46 1896
