85 1809
1 8 3613
1 9 7077
1 13 9030
1 14 8935
1 15 8606
1 18 9925
1 19 7180
1 20 7169
1 23 6693
1 25 5131
1 27 8009
1 28 569
1 30 2093
1 31 2765
1 34 2641
1 38 3443
1 43 698
1 44 3826
1 45 7106
1 46 951
1 47 1
1 48 5138
1 50 1329
1 52 5113
1 53 574
1 55 1841
1 56 4568
1 57 1361
1 59 8538
1 61 1820
1 64 8092
1 66 2304
1 68 4440
1 69 7052
1 70 9010
1 72 7909
1 76 6922
1 77 7412
1 80 297
1 84 7311
2 3 8421
2 4 746
2 7 2868
2 10 2275
2 11 2035
2 12 4423
2 13 9800
2 14 7207
2 17 8137
2 18 2597
2 21 1356
2 22 7661
2 25 5864
2 26 1503
2 27 4520
2 29 3719
2 30 4091
2 32 1364
2 37 9172
2 38 1898
2 39 5354
2 41 242
2 42 1375
2 46 9415
2 47 2820
2 49 8404
2 50 1435
2 51 6875
2 52 7839
2 53 8653
2 57 1988
2 58 1195
2 59 9959
2 60 1260
2 63 1858
2 69 3059
2 71 7451
2 72 4245
2 75 9133
2 79 3142
2 81 1253
2 83 9789
3 5 1015
3 9 4459
3 17 884
3 20 2067
3 24 5147
3 28 2772
3 33 5196
3 34 9267
3 35 5468
3 37 6013
3 40 8611
3 41 9704
3 42 7511
3 43 8865
3 44 8887
3 45 4372
3 46 8219
3 47 8242
3 48 190
3 49 3458
3 50 6860
3 53 7573
3 55 6325
3 56 7381
3 57 5612
3 58 5828
3 59 5320
3 61 2459
3 62 4155
3 64 7325
3 66 14
3 70 5177
3 73 3022
3 74 6025
3 80 8279
3 82 4198
3 83 1085
4 5 8728
4 8 4086
4 9 7455
4 10 3328
4 11 8417
4 13 5855
4 17 7905
4 19 4242
4 20 3698
4 21 209
4 23 4131
4 24 9986
4 25 77
4 26 8218
4 28 5040
4 29 6756
4 32 5646
4 34 2776
4 37 3935
4 38 5813
4 39 3473
4 41 9275
4 43 5860
4 47 6217
4 49 9692
4 51 4513
4 52 8133
4 54 1083
4 55 1512
4 58 4460
4 59 2254
4 60 1703
4 64 7891
4 66 1801
4 70 1333
4 72 1251
4 73 8487
4 75 3187
4 76 7204
4 78 7664
4 81 3892
4 82 1202
4 85 2143
5 6 2633
5 8 5142
5 9 8450
5 10 2679
5 13 5319
5 14 6540
5 18 8389
5 23 3619
5 25 4925
5 29 8985
5 30 2267
5 32 5328
5 34 5015
5 35 7514
5 37 3143
5 38 2615
5 39 8050
5 40 7221
5 41 7592
5 45 5417
5 46 9155
5 47 1625
5 49 2373
5 51 5211
5 52 5192
5 54 9790
5 60 4205
5 62 5455
5 65 5134
5 66 9123
5 67 3347
5 69 1240
5 72 9447
5 74 5054
5 75 7828
5 77 7184
5 79 1725
5 80 7118
5 82 4379
5 84 9430
5 85 5344
6 9 1256
6 10 2738
6 14 5335
6 16 5246
6 17 2341
6 18 874
6 20 8538
6 21 481
6 22 2757
6 26 6384
6 32 5722
6 33 6729
6 34 8183
6 35 5375
6 36 6991
6 38 2613
6 40 1200
6 41 7276
6 44 5558
6 45 874
6 46 344
6 47 8
6 48 1444
6 49 6660
6 50 2552
6 52 7387
6 53 4364
6 54 3005
6 55 3929
6 56 5933
6 57 5564
6 58 3136
6 59 2517
6 61 8772
6 65 3713
6 67 4392
6 69 5573
6 72 9738
6 73 8424
6 74 7003
6 75 8419
6 76 4750
6 77 84
6 79 9215
6 80 5276
6 81 8033
6 82 5765
6 85 8532
7 8 1261
7 12 3457
7 14 7352
7 15 8243
7 17 9726
7 18 2649
7 22 470
7 23 5781
7 24 3357
7 26 7204
7 28 8635
7 29 1854
7 30 1369
7 31 3280
7 32 8862
7 33 1528
7 34 1451
7 35 8527
7 36 7617
7 37 2295
7 39 9342
7 41 6553
7 43 5629
7 44 3548
7 45 6968
7 50 5629
7 51 2463
7 53 2784
7 55 8977
7 59 9549
7 60 1405
7 62 5214
7 63 3896
7 64 3165
7 65 9136
7 68 7156
7 69 4014
7 70 8201
7 71 6508
7 72 1447
7 73 4800
7 75 8539
7 76 1499
7 78 244
7 79 2014
7 80 7295
7 81 5090
7 82 3687
7 83 8866
7 84 7274
8 14 6133
8 20 9481
8 22 8143
8 23 3615
8 24 5478
8 25 5388
8 26 5306
8 28 957
8 29 2645
8 32 9699
8 33 8924
8 34 8134
8 35 6150
8 39 2696
8 40 6927
8 41 1202
8 42 3100
8 43 6964
8 47 1799
8 49 1158
8 51 4158
8 54 3509
8 55 1054
8 57 6874
8 58 9783
8 59 8072
8 65 8857
8 67 6350
8 68 6954
8 70 8064
8 72 3205
8 74 1130
8 75 9353
8 76 3108
8 77 3451
8 79 9067
8 81 9136
8 82 4630
8 83 5207
9 12 456
9 13 7361
9 15 4307
9 16 3781
9 17 8295
9 18 110
9 21 6787
9 23 7089
9 28 3609
9 29 96
9 32 5905
9 33 2792
9 34 1432
9 35 7896
9 36 7004
9 37 9683
9 38 4703
9 40 223
9 48 9973
9 52 9034
9 53 3921
9 54 2189
9 55 2067
9 59 2959
9 61 5582
9 63 4376
9 72 2286
9 75 7971
9 78 9091
9 79 2030
9 80 1520
9 81 5624
10 11 5444
10 12 9309
10 16 4012
10 18 8191
10 19 8740
10 20 9506
10 23 4687
10 26 7560
10 27 7582
10 32 426
10 33 3085
10 36 1831
10 37 5020
10 40 4876
10 41 1428
10 42 5845
10 45 1083
10 46 989
10 51 2649
10 52 4556
10 55 5255
10 59 9863
10 62 8169
10 63 8015
10 64 9788
10 65 6720
10 66 4652
10 67 7380
10 69 7090
10 79 6071
10 80 414
10 81 9347
10 82 1736
10 83 5806
10 84 4441
11 13 3320
11 14 2400
11 16 4854
11 17 8394
11 19 1496
11 21 1836
11 24 9681
11 27 2249
11 28 8198
11 29 2063
11 30 540
11 33 4523
11 34 4094
11 35 7768
11 39 4752
11 40 9965
11 43 3065
11 44 3193
11 45 1754
11 47 6880
11 48 7393
11 49 7420
11 50 3849
11 53 9929
11 55 6222
11 56 2738
11 58 9651
11 60 9661
11 61 2179
11 62 4705
11 63 6068
11 64 9937
11 66 6886
11 67 2874
11 69 7474
11 70 4680
11 71 5090
11 72 5122
11 76 7358
11 77 8030
11 79 6179
11 84 3399
11 85 9278
12 14 4768
12 18 9511
12 22 8950
12 24 7056
12 27 1938
12 28 9843
12 29 1160
12 30 7696
12 31 18
12 33 438
