85 1758
1 2 5839
1 5 2705
1 6 2968
1 7 1666
1 10 5805
1 11 3027
1 13 8082
1 15 1299
1 16 7473
1 18 7068
1 21 3583
1 22 1039
1 25 1110
1 26 4124
1 27 5379
1 28 6424
1 29 6036
1 30 9529
1 31 5348
1 32 7051
1 33 8465
1 34 9809
1 35 1159
1 36 3117
1 37 6745
1 41 5696
1 44 8631
1 45 8147
1 49 5679
1 52 1956
1 58 7331
1 59 5396
1 61 143
1 62 3691
1 66 4983
1 67 6732
1 71 2293
1 72 3138
1 73 4557
1 74 8340
1 78 758
1 79 2660
1 85 9504
2 6 5080
2 7 934
2 10 1823
2 18 4354
2 19 9657
2 22 1830
2 24 2945
2 25 9146
2 26 7409
2 30 9337
2 31 4061
2 32 7677
2 33 7061
2 39 895
2 42 2309
2 43 8075
2 44 5896
2 46 8242
2 47 4781
2 49 6151
2 50 1459
2 51 9273
2 53 7162
2 54 2128
2 56 8338
2 57 3821
2 58 7013
2 59 7976
2 60 1027
2 61 9679
2 62 5927
2 63 8718
2 66 8531
2 69 3033
2 70 1016
2 71 3343
2 73 3106
2 77 305
2 81 5687
2 83 3894
2 85 3913
3 5 8633
3 6 8626
3 9 6730
3 11 9148
3 14 6800
3 15 2707
3 16 3846
3 18 13
3 22 3599
3 27 8363
3 28 8728
3 29 930
3 31 2546
3 32 8991
3 33 1479
3 35 405
3 36 2332
3 37 8923
3 40 4366
3 41 3762
3 42 5912
3 45 5449
3 46 2258
3 50 1537
3 53 4192
3 55 6761
3 57 5827
3 58 9730
3 60 696
3 64 8987
3 65 1019
3 66 7509
3 71 620
3 73 5153
3 74 5102
3 75 4919
3 79 6385
3 82 5027
3 84 6307
3 85 7905
4 5 4828
4 9 1965
4 10 9586
4 13 186
4 15 1733
4 16 6947
4 18 1206
4 19 3418
4 21 2017
4 22 155
4 23 4025
4 24 7688
4 26 1162
4 28 3485
4 31 5585
4 32 3520
4 33 4851
4 34 4682
4 36 7621
4 37 7621
4 39 9148
4 41 9391
4 42 8347
4 43 3448
4 47 7584
4 48 6169
4 54 1369
4 56 506
4 57 1209
4 58 4930
4 59 7363
4 61 3357
4 65 4838
4 66 6789
4 67 3031
4 68 9941
4 71 6467
4 72 6145
4 76 7587
4 77 3627
4 78 4042
4 79 8089
4 81 231
4 82 4795
4 84 4397
5 6 7769
5 8 8086
5 11 5768
5 13 1794
5 17 9719
5 18 1965
5 21 3508
5 23 7316
5 25 6358
5 26 3523
5 33 6900
5 34 1011
5 35 2884
5 38 6333
5 39 6965
5 45 6121
5 46 8612
5 47 2322
5 48 1114
5 49 8385
5 51 2618
5 53 737
5 54 9539
5 55 3476
5 56 8238
5 57 8906
5 59 7624
5 60 5080
5 62 4931
5 63 7791
5 67 2208
5 70 345
5 71 7393
