500 26321
1 2 3435
1 10 6799
1 11 934
1 15 4856
1 21 9566
1 22 1534
1 28 352
1 37 5660
1 41 5752
1 44 3834
1 58 6459
1 62 268
1 73 9845
1 74 5298
1 79 1233
1 93 2814
1 102 1385
1 105 2167
1 114 6864
1 116 3720
1 125 8876
1 126 8637
1 127 2650
1 130 2440
1 133 7219
1 134 7114
1 136 4060
1 142 1845
1 145 5214
1 146 2556
1 149 8803
1 152 8135
1 153 9019
1 154 1298
1 156 681
1 170 4437
1 181 9021
1 183 9988
1 187 3812
1 194 1094
1 197 8198
1 198 1988
1 205 2165
1 206 1255
1 222 3034
1 223 2659
1 236 9021
1 238 475
1 239 9127
1 240 3681
1 250 8735
1 259 947
1 261 3860
1 262 8812
1 264 2281
1 268 3326
1 269 6689
1 272 670
1 280 5541
1 282 6426
1 283 9805
1 289 2111
1 293 971
1 304 4732
1 323 8212
1 325 5865
1 327 2144
1 328 2553
1 334 4997
1 337 6422
1 339 923
1 344 4437
1 349 6767
1 351 6530
1 359 1237
1 361 4660
1 365 2249
1 375 2955
1 379 8173
1 381 3546
1 382 3790
1 389 1456
1 406 8359
1 407 6023
1 410 2538
1 424 6895
1 429 8439
1 434 3814
1 436 2653
1 443 4005
1 454 280
1 456 5300
1 459 2757
1 462 2676
1 466 8318
1 467 1968
1 469 7094
1 473 6668
1 490 8000
1 492 272
1 498 8667
2 7 9849
2 17 8246
2 18 3839
2 31 456
2 35 961
2 63 6553
2 67 2024
2 73 230
2 80 6618
2 81 9078
2 84 948
2 90 8947
2 98 2627
2 106 6724
2 113 4559
2 115 5945
2 123 3864
2 124 5316
2 132 4314
2 135 6103
2 136 5185
2 137 3716
2 141 9075
2 148 6603
2 150 8348
2 154 860
2 165 8422
2 175 3191
2 177 7137
2 178 9607
2 180 252
2 182 9331
2 186 1525
2 187 6886
2 189 361
2 191 853
2 192 1520
2 193 6222
2 204 9468
2 211 2510
2 214 4198
2 224 4901
2 228 4661
2 229 8907
2 234 4183
2 237 5130
2 241 1644
2 243 1041
2 245 5313
2 246 2348
2 250 848
2 263 9857
2 274 8513
2 277 1485
2 280 2196
2 290 8790
2 294 9843
2 304 8994
2 318 2059
2 319 3735
2 323 7168
2 326 2328
2 327 6672
2 330 5081
2 334 1858
2 335 6310
2 338 5402
2 340 6749
2 358 8664
2 367 4971
2 370 9700
2 373 8885
2 374 2327
2 394 2151
2 415 527
2 418 9244
2 419 2815
2 436 3796
2 437 3239
2 440 7958
2 447 8920
2 455 8288
2 459 2056
2 467 6111
2 473 8906
2 475 5718
2 478 6010
2 491 421
3 8 5364
3 9 7295
3 15 3306
3 25 6103
3 29 5193
3 38 5808
3 39 4320
3 41 6350
3 47 6980
3 51 8748
3 52 2158
3 55 8028
3 62 4770
3 64 765
3 68 7512
3 69 6050
3 71 4875
3 74 6025
3 75 3364
3 76 2690
3 102 7418
3 104 9793
3 113 7888
3 121 1163
3 124 9685
3 126 3084
3 133 9266
3 137 5632
3 143 200
3 157 6287
3 159 7145
3 161 5702
3 162 3864
3 163 895
3 164 9896
3 178 3103
3 187 2483
3 196 3088
3 199 1831
3 205 1342
3 209 6495
3 211 7862
3 221 2775
3 227 2999
3 229 8713
3 230 4595
3 231 8576
3 232 9923
3 237 852
3 241 6731
3 248 8218
3 258 444
3 271 1499
3 279 1695
3 292 2430
3 295 7189
3 298 7738
3 305 8246
3 310 9914
3 311 7575
3 313 762
3 316 6728
3 322 9371
3 324 4667
3 326 5193
3 331 6568
3 333 6782
3 345 1101
3 347 126
3 355 3873
3 361 4445
3 365 634
3 367 5946
3 373 5186
3 376 1109
3 377 4520
3 378 5310
3 393 1713
3 395 9782
3 398 3302
3 404 6447
3 406 9139
3 411 7208
3 414 4139
3 419 4241
3 423 7318
3 424 7766
3 427 398
3 446 2418
3 457 5430
3 459 9145
3 472 6503
3 473 8242
3 477 7983
3 478 3494
3 485 4472
3 486 8134
3 494 9673
3 495 3924
3 498 8607
4 14 9840
4 18 7808
4 22 6957
4 26 3542
4 32 3661
4 33 7218
4 34 2899
4 36 3694
4 38 3190
4 39 5327
4 46 2131
4 48 431
4 51 4419
4 53 8741
4 55 4855
4 57 7304
4 63 3904
4 64 921
4 70 6972
4 71 5026
4 72 3482
4 79 5669
4 103 1366
4 117 7139
4 121 3196
4 126 4556
4 127 7649
4 128 4396
4 131 9624
4 138 8982
4 148 9250
4 149 2568
4 157 5488
4 161 7717
4 166 2514
4 177 4352
4 179 5276
4 189 3013
4 192 8703
4 195 6220
4 196 4022
4 197 202
4 200 1034
4 201 8395
4 204 9301
4 205 6552
4 207 5341
4 219 2423
4 220 9894
4 224 8775
4 226 3981
4 229 5596
4 231 5054
4 232 321
4 239 2121
4 240 6644
4 242 5918
4 250 6212
4 252 223
4 266 7068
4 267 358
4 279 4030
4 280 7285
4 281 5505
4 285 5328
4 288 2601
4 289 6079
4 293 8646
4 302 3935
4 303 3496
4 307 8312
4 317 2590
4 319 7379
4 329 6169
4 332 8622
4 333 1823
4 334 325
4 337 2985
4 352 6535
4 353 4902
4 355 6162
4 356 1347
4 357 5951
4 359 9659
4 364 4338
4 366 9519
4 372 4963
4 375 5950
4 376 8882
4 379 6223
4 380 4219
4 390 8220
4 391 1917
4 394 6407
4 395 6940
4 405 5065
4 429 1995
4 437 8411
4 441 2540
4 443 7250
4 450 4384
4 453 2174
4 459 8749
4 461 2635
4 464 211
4 469 4119
4 473 3272
4 481 5518
4 487 1928
4 488 8984
4 490 8970
4 499 7288
5 6 2321
5 9 736
5 12 6215
5 13 1990
5 19 7835
5 21 6843
5 25 7911
5 31 2595
5 32 7530
5 37 5994
5 43 7972
5 44 2645
5 52 8063
5 53 7115
5 54 5624
5 55 7782
5 59 2838
5 67 1995
5 87 6740
5 107 1379
5 115 343
5 122 2386
5 124 3876
5 129 5340
5 136 6398
5 137 6222
5 139 3995
5 141 714
5 143 9268
5 144 4096
5 149 9969
5 151 7750
5 156 9072
5 159 2598
5 161 6208
5 164 6156
5 169 6810
5 171 9277
5 173 2029
5 175 2446
5 179 2149
5 181 361
5 187 5705
5 194 6198
5 195 1102
5 197 4750
5 202 4049
5 205 9044
5 215 560
5 225 9400
5 226 6808
5 227 5550
5 230 5887
5 231 1902
5 237 3847
5 249 2919
5 253 2021
5 254 412
5 256 1995
5 258 9533
5 267 3848
5 279 4301
5 283 5997
5 294 3267
5 295 540
5 304 6190
5 312 8989
5 317 9237
5 319 1826
5 324 4141
5 335 4523
5 336 2820
5 337 9485
5 338 5255
5 342 3786
5 343 1102
5 345 133
5 350 561
5 356 6006
5 362 9959
5 364 2562
5 384 3396
5 388 2882
5 397 1110
5 401 8622
5 408 5264
5 411 5173
5 422 9946
5 423 1082
5 427 4445
5 432 9307
5 434 3582
5 439 2287
5 449 1659
5 451 9229
5 457 6973
5 460 6197
5 463 2675
5 466 1035
5 467 7187
5 468 4689
5 475 9348
5 488 7800
5 492 8864
5 494 8543
5 496 3954
5 497 148
6 11 2147
6 21 1004
6 22 767
6 27 7080
6 31 3294
6 39 8386
6 40 5574
6 43 3452
6 44 3210
6 49 9429
6 50 5297
6 55 4552
6 57 4069
6 62 7664
6 63 8759
6 64 2649
6 65 2519
6 67 1245
6 69 3628
6 70 3454
6 78 7957
6 82 9340
6 83 4669
6 84 5503
6 93 5479
6 95 5071
6 99 4643
6 100 5758
6 104 5866
6 106 1793
6 109 5978
6 110 2846
6 112 7970
6 115 674
6 118 6905
6 121 1922
6 129 1154
6 144 6843
6 148 8951
6 151 9427
6 165 5947
6 166 3803
6 175 5601
6 176 2380
6 181 4485
6 193 805
6 194 5431
6 195 6153
6 200 1381
6 207 5992
6 213 9495
6 214 3128
6 217 3124
6 232 3115
6 235 3702
6 241 9717
6 255 7125
6 259 9594
6 263 781
6 265 1662
6 266 3281
6 268 4590
6 269 2482
6 273 4606
6 274 211
6 277 9449
6 279 9544
6 284 4938
6 293 5350
6 294 4675
6 297 9205
6 302 1424
6 305 5924
6 306 1521
6 315 362
6 319 7393
6 320 4375
6 322 46
6 330 8406
6 336 9189
6 337 9876
6 338 1036
6 348 1317
6 354 2844
6 370 5029
6 379 30
6 386 6069
6 392 9212
6 403 2260
6 404 6398
6 419 8910
6 424 4482
6 425 4525
6 428 781
6 432 3451
6 433 8814
6 435 6198
6 436 4802
6 438 641
6 441 8825
6 447 6257
6 451 5032
6 461 1547
6 462 9382
6 464 8645
6 465 5131
6 467 3301
6 474 7900
6 484 9455
6 492 214
6 498 7473
7 9 8094
7 10 567
7 13 1382
7 14 1095
7 21 5601
7 23 2249
7 28 2565
7 33 2007
7 39 9686
7 44 24
7 45 3536
7 51 9961
7 56 4988
7 69 5418
7 76 8556
7 79 117
7 86 9062
7 87 2507
7 101 4894
7 107 1161
7 119 8173
7 125 5048
7 127 8808
7 134 2997
7 137 5314
7 138 2654
7 144 3689
7 145 5965
7 147 358
7 152 9670
7 155 4640
7 156 9229
7 168 5990
7 170 6852
7 179 3426
7 186 7660
7 192 7435
7 193 2885
7 195 6219
7 196 2078
7 198 3123
7 200 7838
7 202 9398
7 203 9962
7 205 3693
7 213 5265
7 214 4734
7 219 1811
7 223 7665
7 224 5287
7 229 4694
7 236 967
7 244 1301
7 246 5633
7 248 1101
7 268 9571
7 270 8076
7 271 2321
7 274 8663
7 276 4713
7 278 8649
7 288 6013
7 292 4292
7 298 9311
7 300 500
7 302 2206
7 308 7297
7 316 9515
7 320 8986
7 323 9920
7 326 182
7 329 2740
7 334 215
7 335 7510
7 341 4501
7 342 3636
7 344 5010
7 347 6123
7 356 9148
7 358 6330
7 366 7785
7 375 1886
7 383 8904
7 384 6932
7 387 9645
7 391 7618
7 397 1725
7 398 770
7 403 214
7 407 2383
7 412 2837
7 422 7319
7 426 4043
7 428 6714
7 430 746
7 432 348
7 433 9095
7 438 8541
7 442 8362
7 446 2627
7 447 7200
7 459 6458
7 464 4701
7 466 4392
7 469 9951
7 473 6067
7 478 8430
7 481 346
