500 93526
1 4 1641
1 5 230
1 7 7494
1 8 1479
1 9 1884
1 10 9030
1 11 6298
1 12 7747
1 13 8022
1 14 3960
1 15 7396
1 16 4795
1 19 1947
1 20 5681
1 21 8614
1 22 1633
1 23 8331
1 24 9334
1 25 3430
1 26 4093
1 28 3639
1 29 3997
1 30 8209
1 31 6997
1 32 6067
1 33 6743
1 34 4290
1 36 8957
1 37 6140
1 40 5915
1 44 2631
1 47 7335
1 49 6803
1 50 8266
1 51 640
1 52 4955
1 54 7948
1 56 6940
1 59 810
1 60 5013
1 62 8300
1 63 4598
1 64 1449
1 65 9612
1 66 105
1 67 5077
1 69 5012
1 71 2401
1 73 3305
1 74 7290
1 75 4694
1 76 7983
1 77 1777
1 78 1739
1 79 3217
1 80 2842
1 82 7397
1 83 3343
1 85 447
1 87 5353
1 88 4289
1 89 7422
1 90 6057
1 91 574
1 92 1559
1 94 9981
1 95 1921
1 97 6881
1 98 3434
1 100 5991
1 101 1904
1 102 2293
1 103 6363
1 104 697
1 105 2406
1 106 5510
1 108 4784
1 109 1879
1 110 1592
1 111 9665
1 113 5060
1 114 8665
1 115 2823
1 116 5629
1 117 8809
1 119 4951
1 120 7931
1 121 5044
1 122 2582
1 123 4774
1 124 7145
1 125 2899
1 126 1369
1 127 993
1 129 1339
1 133 657
1 134 5564
1 135 862
1 136 3926
1 137 5928
1 138 8675
1 139 8372
1 141 5888
1 142 6403
1 143 7658
1 144 9602
1 145 379
1 147 6934
1 148 1203
1 149 7127
1 150 211
1 151 6026
1 152 4465
1 153 869
1 154 8538
1 155 8189
1 156 7833
1 157 2239
1 158 9531
1 162 3136
1 163 7656
1 164 1865
1 165 645
1 166 7794
1 168 1084
1 169 705
1 170 5639
1 171 9627
1 172 2451
1 173 2817
1 174 8153
1 175 2170
1 176 6533
1 177 7501
1 178 8988
1 179 7395
1 180 6471
1 181 3390
1 182 7001
1 183 7333
1 184 1079
1 185 8376
1 186 1369
1 189 7471
1 190 5558
1 191 3908
1 192 5482
1 193 4153
1 194 8418
1 195 1541
1 196 5336
1 197 7909
1 199 433
1 200 1093
1 202 5986
1 203 3224
1 205 1543
1 206 3957
1 207 354
1 208 1893
1 209 8330
1 211 7836
1 212 9453
1 213 6912
1 214 3954
1 215 7229
1 216 476
1 217 2420
1 218 5750
1 219 977
1 220 5163
1 222 1715
1 224 5172
1 225 7733
1 226 8455
1 227 1441
1 229 6291
1 230 2613
1 231 3837
1 232 2042
1 234 994
1 236 1381
1 237 1189
1 238 2436
1 240 1209
1 241 6631
1 242 7811
1 243 6413
1 245 5608
1 246 2838
1 247 6004
1 252 9708
1 253 6592
1 254 4145
1 255 6331
1 256 4881
1 257 8487
1 259 8272
1 261 1496
1 262 3289
1 264 9322
1 265 3238
1 266 8638
1 267 5186
1 270 2981
1 271 1955
1 272 4085
1 273 8141
1 274 3756
1 275 1607
1 276 4461
1 277 9134
1 278 8689
1 279 9213
1 282 3677
1 283 2908
1 284 9193
1 285 4288
1 287 7567
1 288 837
1 289 118
1 292 5077
1 293 1503
1 294 4692
1 295 3288
1 296 2878
1 298 6669
1 299 7107
1 300 1394
1 301 340
1 302 7211
1 304 3764
1 305 5595
1 307 6819
1 308 6043
1 309 3499
1 312 8158
1 313 8223
1 314 4597
1 315 6639
1 317 4923
1 318 1337
1 319 2860
1 320 6580
1 322 9810
1 324 9735
1 326 4964
1 327 8725
1 330 7566
1 333 9145
1 334 4284
1 335 7547
1 336 1901
1 338 4478
1 339 1126
1 340 3941
1 341 1002
1 342 9791
1 343 5942
1 344 3691
1 346 2722
1 347 6936
1 348 9549
1 350 7850
1 352 9412
1 353 3847
1 354 13
1 355 8727
1 356 531
1 357 3533
1 358 5938
1 360 3162
1 363 6094
1 364 2287
1 367 4740
1 368 9753
1 369 6217
1 370 3110
1 371 8153
1 372 3147
1 373 6627
1 375 3192
1 376 8221
1 377 4648
1 378 3813
1 380 6776
1 381 4495
1 382 918
1 383 1289
1 385 725
1 387 2542
1 388 8131
1 390 7480
1 391 6019
1 393 4173
1 394 3460
1 395 7383
1 396 1727
1 399 5312
1 400 8097
1 401 1512
1 402 7477
1 403 625
1 404 6097
1 406 4861
1 408 1933
1 409 1257
1 410 8048
1 411 4425
1 412 8584
1 413 3336
1 414 8381
1 415 2707
1 418 8823
1 419 9567
1 421 9924
1 422 9548
1 423 8530
1 424 8446
1 425 8452
1 426 7753
1 427 1845
1 429 4477
1 431 779
1 432 7153
1 434 7643
1 437 2025
1 438 7805
1 440 2387
1 446 611
1 447 2047
1 448 3932
1 449 3500
1 450 2051
1 451 7848
1 453 6819
1 454 781
1 456 8962
1 458 5978
1 459 8366
1 460 3833
1 461 3731
1 465 1589
1 466 9006
1 467 5103
1 469 8812
1 470 6447
1 471 1612
1 472 893
1 473 7318
1 475 3956
1 476 9913
1 477 1903
1 478 7585
1 479 4270
1 480 9594
1 481 6503
1 482 1856
1 483 9227
1 484 1389
1 485 3757
1 486 6085
1 488 7571
1 489 9526
1 491 2512
1 493 9301
1 494 8885
1 496 9178
1 498 4991
1 499 8534
2 3 8259
2 4 8195
2 5 549
2 6 6238
2 8 6678
2 9 1686
2 10 1368
2 14 2066
2 15 4604
2 16 7073
2 17 2042
2 18 6759
2 20 593
2 22 1372
2 24 7582
2 25 2939
2 27 8702
2 28 6213
2 29 1336
2 30 6703
2 31 9741
2 32 9704
2 33 9743
2 35 2274
2 36 9893
2 38 7335
2 39 3286
2 40 7581
2 41 8916
2 42 6355
2 43 7584
2 44 7197
2 47 7731
2 48 5344
2 50 1343
2 51 8416
2 52 2345
2 53 5514
2 54 6177
2 55 1952
2 56 4741
2 57 6694
2 58 8723
2 59 5314
2 62 1592
2 63 1204
2 65 7366
2 66 9228
2 68 6383
2 69 9388
2 70 9682
2 71 5606
2 72 6863
2 73 7051
2 74 4545
2 77 8704
2 78 6405
2 79 8353
2 82 2202
2 83 3628
2 84 9198
2 85 9049
2 86 7
2 87 4873
2 88 8398
2 89 3020
2 90 5172
2 91 3366
2 92 6257
2 93 9251
2 94 9991
2 95 3035
2 96 5459
2 100 6869
2 101 2192
2 102 2431
2 103 6974
2 104 7219
2 105 3398
2 106 881
2 110 6111
2 111 6169
2 112 7317
2 114 2536
2 115 2456
2 117 6867
2 118 584
2 119 4622
2 120 4957
2 121 6411
2 122 3303
2 123 1775
2 124 5759
2 125 9738
2 127 101
2 128 1433
2 129 4302
2 130 5484
2 131 4847
2 133 2221
2 135 8155
2 137 473
2 138 2568
2 139 1389
2 140 9771
2 141 5345
2 142 2525
2 143 8553
2 144 9170
2 145 3273
2 146 3277
2 147 6939
2 148 261
2 149 6745
2 151 8230
2 152 2521
2 153 6021
2 155 7236
2 156 8682
2 157 9776
2 159 6717
2 160 8625
2 162 8354
2 163 3191
2 164 9329
2 165 1878
2 166 6055
2 167 5208
2 168 8635
2 169 339
2 171 6132
2 172 6430
2 173 3374
2 174 4254
2 175 1094
2 176 6610
2 177 7803
2 178 6204
2 180 8640
2 181 9813
2 184 4450
2 185 776
2 188 338
2 189 6272
2 191 9812
2 192 5540
2 193 6392
2 194 7253
2 195 8039
2 196 6523
2 197 5903
2 198 3880
2 199 7450
2 200 9197
2 201 8312
2 203 9292
2 204 3045
2 205 6137
2 206 6402
2 207 9134
2 208 98
2 210 3696
2 212 7263
2 213 7201
2 214 7464
2 215 5151
2 216 1503
2 217 8087
2 218 783
2 219 2771
2 221 3520
2 222 2430
2 223 5214
2 224 725
2 225 4047
2 226 4256
2 227 4440
2 228 8657
2 229 706
2 230 4930
2 231 8362
2 232 7706
2 234 9163
2 235 9079
2 236 4412
2 237 6816
2 238 1285
2 239 2178
2 240 8542
2 241 4120
2 242 187
2 244 8564
2 245 3939
2 247 2143
2 248 7007
2 250 8025
2 252 9537
2 255 3865
2 257 6629
2 258 5917
