500 97300
1 4 1641
1 5 230
1 7 7494
1 8 1479
1 9 1884
1 10 9030
1 11 6298
1 12 7747
1 13 8022
1 14 3960
1 15 7396
1 16 4795
1 19 1947
1 20 5681
1 21 8614
1 22 1633
1 23 8331
1 24 9334
1 25 3430
1 26 4093
1 28 3639
1 29 3997
1 30 8209
1 31 6997
1 32 6067
1 33 6743
1 34 4290
1 36 8957
1 37 6140
1 40 5915
1 42 2631
1 44 7335
1 47 6803
1 48 8266
1 49 640
1 50 4955
1 51 7948
1 52 6940
1 54 810
1 56 5013
1 59 8300
1 60 4598
1 62 1449
1 63 9612
1 64 105
1 65 5077
1 66 5012
1 67 2401
1 69 3305
1 71 7290
1 73 4694
1 74 7983
1 75 1777
1 76 1739
1 77 3217
1 78 2842
1 79 7397
1 80 3343
1 82 447
1 83 5353
1 85 4289
1 87 7422
1 88 6057
1 89 574
1 90 1559
1 91 9981
1 92 1921
1 94 6881
1 95 3434
1 97 5991
1 98 1904
1 100 2293
1 101 6363
1 102 697
1 103 2406
1 104 5510
1 105 4784
1 106 1879
1 108 1592
1 109 9665
1 110 5060
1 111 8665
1 113 2823
1 114 5629
1 115 8809
1 116 4951
1 117 7931
1 119 5044
1 120 2582
1 121 4774
1 122 7145
1 123 2899
1 124 1369
1 125 993
1 126 1339
1 127 657
1 128 5564
1 129 862
1 131 3926
1 133 5928
1 134 8675
1 135 8372
1 136 5888
1 137 6403
1 138 7658
1 139 9602
1 141 379
1 142 6934
1 143 1203
1 144 7127
1 145 211
1 147 6026
1 148 4465
1 149 869
1 150 8538
1 151 8189
1 152 7833
1 153 2239
1 154 9531
1 155 3136
1 156 7656
1 157 1865
1 158 645
1 162 7794
1 163 1084
1 164 705
1 165 5639
1 166 9627
1 168 2451
1 169 2817
1 170 8153
1 171 2170
1 172 6533
1 173 7501
1 174 8988
1 175 7395
1 176 6471
1 177 3390
1 178 7001
1 179 7333
1 180 1079
1 181 8376
1 182 1369
1 183 7471
1 184 5558
1 185 3908
1 186 5482
1 189 4153
1 190 8418
1 191 1541
1 192 5336
1 193 7909
1 194 433
1 195 1093
1 196 5986
1 197 3224
1 199 1543
1 200 3957
1 202 354
1 203 1893
1 205 8330
1 206 7836
1 207 9453
1 208 6912
1 209 3954
1 211 7229
1 212 476
1 213 2420
1 214 5750
1 215 977
1 216 5163
1 217 1715
1 218 5172
1 219 7733
1 220 8455
1 222 1441
1 223 6291
1 224 2613
1 225 3837
1 226 2042
1 227 994
1 228 1381
1 229 1189
1 230 2436
1 231 1209
1 232 6631
1 234 7811
1 236 6413
1 237 5608
1 238 2838
1 239 6004
1 240 9708
1 241 6592
1 242 4145
1 243 6331
1 245 4881
1 246 8487
1 247 8272
1 252 1496
1 253 3289
1 254 9322
1 255 3238
1 256 8638
1 257 5186
1 259 2981
1 261 1955
1 262 4085
1 264 8141
1 265 3756
1 266 1607
1 267 4461
1 270 9134
1 271 8689
1 272 9213
1 273 3677
1 274 2908
1 275 9193
1 276 4288
1 277 7567
1 278 837
1 279 118
1 281 5077
1 282 1503
1 283 4692
1 284 3288
1 285 2878
1 287 6669
1 288 7107
1 289 1394
1 292 340
1 293 7211
1 294 3764
1 295 5595
1 296 6819
1 298 6043
1 299 3499
1 300 8158
1 301 8223
1 302 4597
1 304 6639
1 305 4923
1 307 1337
1 308 2860
1 309 6580
1 310 9810
1 312 9735
1 313 4964
1 314 8725
1 315 7566
1 317 9145
1 318 4284
1 319 7547
1 320 1901
1 322 4478
1 324 1126
1 326 3941
1 327 1002
1 330 9791
1 332 5942
1 333 3691
1 334 2722
1 335 6936
1 336 9549
1 338 7850
1 339 9412
1 340 3847
1 341 13
1 342 8727
1 343 531
1 344 3533
1 346 5938
1 347 3162
1 348 6094
1 350 2287
1 351 4740
1 352 9753
1 353 6217
1 354 3110
1 355 8153
1 356 3147
1 357 6627
1 358 3192
1 359 8221
1 360 4648
1 361 3813
1 363 6776
1 364 4495
1 367 918
1 368 1289
1 369 725
1 370 2542
1 371 8131
1 372 7480
1 373 6019
1 375 4173
1 376 3460
1 377 7383
1 378 1727
1 380 5312
1 381 8097
1 382 1512
1 383 7477
1 385 625
1 387 6097
1 388 4861
1 390 1933
1 391 1257
1 393 8048
1 394 4425
1 395 8584
1 396 3336
1 399 8381
1 400 2707
1 401 8823
1 402 9567
1 403 9924
1 404 9548
1 406 8530
1 408 8446
1 409 8452
1 410 7753
1 411 1845
1 412 4477
1 413 779
1 414 7153
1 415 7643
1 418 2025
1 419 7805
1 421 2387
1 422 611
1 423 2047
1 424 3932
1 425 3500
1 426 2051
1 427 7848
1 429 6819
1 431 781
1 432 8962
1 434 5978
1 437 8366
1 438 3833
1 440 3731
1 441 1589
1 444 9006
1 446 5103
1 447 8812
1 448 6447
1 449 1612
1 450 893
1 451 7318
1 453 3956
1 454 9913
1 456 1903
1 458 7585
1 459 4270
1 460 9594
1 461 6503
1 464 1856
1 465 9227
1 466 1389
1 467 3757
1 469 6085
1 470 7571
1 471 9526
1 472 2512
1 473 9301
1 475 8885
1 476 9178
1 477 4991
1 478 8534
1 479 8259
1 480 8195
1 481 549
1 482 6238
1 483 6678
1 484 1686
1 485 1368
1 486 2066
1 487 4604
1 488 7073
1 489 2042
1 491 6759
1 492 593
1 493 1372
1 494 7582
1 496 2939
1 497 8702
1 498 6213
1 499 1336
2 3 6703
2 4 9741
2 5 9704
2 6 9743
2 8 2274
2 9 9893
2 10 7335
2 14 3286
2 15 7581
2 16 8916
2 17 6355
2 18 7584
2 20 7197
2 22 7731
2 24 5344
2 25 1343
2 27 8416
2 28 2345
2 29 5514
2 30 6177
2 31 1952
2 32 4741
2 33 6694
2 35 8723
2 36 5314
2 38 1592
2 39 1204
2 40 7366
2 41 9228
2 42 6383
2 43 9388
2 44 9682
2 47 5606
2 48 6863
2 50 7051
2 51 4545
2 52 8704
2 53 6405
2 54 8353
2 55 2202
2 56 3628
2 57 9198
2 58 9049
2 59 7
2 62 4873
2 63 8398
2 65 3020
2 66 5172
2 68 3366
2 69 6257
2 70 9251
2 71 9991
2 72 3035
2 73 5459
2 74 6869
2 77 2192
2 78 2431
2 79 6974
2 80 7219
2 82 3398
2 83 881
2 84 6111
2 85 6169
2 86 7317
2 87 2536
2 88 2456
2 89 6867
2 90 584
2 91 4622
2 92 4957
2 93 6411
2 94 3303
2 95 1775
2 96 5759
2 97 9738
2 100 101
2 101 1433
2 102 4302
2 103 5484
2 104 4847
2 105 2221
2 106 8155
2 110 473
2 111 2568
2 112 1389
2 114 9771
2 115 5345
2 117 2525
2 118 8553
2 119 9170
2 120 3273
2 121 3277
2 122 6939
2 123 261
2 124 6745
2 125 8230
2 127 2521
2 128 6021
2 129 7236
2 130 8682
2 131 9776
2 133 6717
2 134 8625
2 135 8354
2 137 3191
2 138 9329
2 139 1878
2 140 6055
2 141 5208
2 142 8635
2 143 339
2 144 6132
2 145 6430
2 146 3374
2 147 4254
2 148 1094
2 149 6610
2 151 7803
2 152 6204
2 153 8640
2 155 9813
2 156 4450
2 157 776
2 159 338
2 160 6272
2 162 9812
2 163 5540
2 164 6392
2 165 7253
2 166 8039
2 167 6523
2 168 5903
2 169 3880
2 171 7450
2 172 9197
2 173 8312
2 174 9292
2 175 3045
2 176 6137
2 177 6402
2 178 9134
2 180 98
2 181 3696
2 184 7263
2 185 7201
2 188 7464
2 189 5151
2 191 1503
2 192 8087
2 193 783
2 194 2771
2 195 3520
2 196 2430
2 197 5214
2 198 725
2 199 4047
2 200 4256
2 201 4440
2 203 8657
2 204 706
2 205 4930
2 206 8362
2 207 7706
2 208 9163
2 210 9079
2 212 4412
2 213 6816
2 214 1285
2 215 2178
2 216 8542
2 217 4120
2 218 187
2 219 8564
2 221 3939
2 222 2143
2 223 7007
2 224 8025
2 225 9537
2 226 3865
2 227 6629
2 228 5917
