500 37422
1 2 3435
1 5 6799
1 10 934
1 11 4856
1 15 9566
1 18 1534
1 21 352
1 22 5660
1 26 5752
1 28 3834
1 29 6459
1 32 268
1 33 9845
1 34 5298
1 36 1233
1 37 2814
1 41 1385
1 44 2167
1 58 6864
1 59 3720
1 62 8876
1 73 8637
1 74 2650
1 79 2440
1 85 7219
1 90 7114
1 93 4060
1 102 1845
1 105 5214
1 114 2556
1 115 8803
1 116 8135
1 122 9019
1 125 1298
1 126 681
1 127 4437
1 129 9021
1 130 9988
1 133 3812
1 134 1094
1 136 8198
1 137 1988
1 142 2165
1 145 1255
1 146 3034
1 149 2659
1 152 9021
1 153 475
1 154 9127
1 156 3681
1 160 8735
1 164 947
1 170 3860
1 171 8812
1 180 2281
1 181 3326
1 183 6689
1 187 670
1 194 5541
1 197 6426
1 198 9805
1 200 2111
1 205 971
1 206 4732
1 211 8212
1 220 5865
1 222 2144
1 223 2553
1 225 4997
1 231 6422
1 236 923
1 238 4437
1 239 6767
1 240 6530
1 249 1237
1 250 4660
1 251 2249
1 256 2955
1 259 8173
1 261 3546
1 262 3790
1 264 1456
1 265 8359
1 268 6023
1 269 2538
1 270 6895
1 272 8439
1 277 3814
1 278 2653
1 280 4005
1 282 280
1 283 5300
1 285 2757
1 289 2676
1 293 8318
1 294 1968
1 300 7094
1 303 6668
1 304 8000
1 305 272
1 322 8667
1 323 9849
1 324 8246
1 325 3839
1 327 456
1 328 961
1 330 6553
1 334 2024
1 337 230
1 339 6618
1 344 9078
1 347 948
1 349 8947
1 351 2627
1 359 6724
1 361 4559
1 364 5945
1 365 3864
1 374 5316
1 375 4314
1 379 6103
1 381 5185
1 382 3716
1 383 9075
1 388 6603
1 389 8348
1 396 860
1 399 8422
1 404 3191
1 406 7137
1 407 9607
1 410 252
1 424 9331
1 425 1525
1 426 6886
1 429 361
1 434 853
1 436 1520
1 440 6222
1 443 9468
1 454 2510
1 456 4198
1 459 4901
1 462 4661
1 463 8907
1 464 4183
1 466 5130
1 467 1644
1 469 1041
1 473 5313
1 474 2348
1 476 848
1 478 9857
1 489 8513
1 490 1485
1 492 2196
1 498 8790
2 7 9843
2 17 8994
2 18 2059
2 19 3735
2 31 7168
2 35 2328
2 59 6672
2 63 5081
2 67 1858
2 73 6310
2 80 5402
2 81 6749
2 83 8664
2 84 4971
2 90 9700
2 94 8885
2 96 2327
2 98 2151
2 102 527
2 106 9244
2 113 2815
2 115 3796
2 121 3239
2 123 7958
2 124 8920
2 128 8288
2 132 2056
2 135 6111
2 136 8906
2 137 5718
2 140 6010
2 141 421
2 148 5364
2 150 7295
2 154 3306
2 155 6103
2 159 5193
2 165 5808
2 175 4320
2 177 6350
2 178 6980
2 180 8748
2 182 2158
2 186 8028
2 187 4770
2 189 765
2 190 7512
2 191 6050
2 192 4875
2 193 6025
2 203 3364
2 204 2690
2 211 7418
2 214 9793
2 222 7888
2 224 1163
2 228 9685
2 229 3084
2 234 9266
2 237 5632
2 241 200
2 243 6287
2 245 7145
2 246 5702
2 250 3864
2 256 895
2 263 9896
2 273 3103
2 274 2483
2 277 3088
2 280 1831
2 284 1342
2 290 6495
2 294 7862
2 304 2775
2 318 2999
2 319 8713
2 323 4595
2 326 8576
2 327 9923
2 329 852
2 330 6731
2 331 8218
2 334 444
2 335 1499
2 338 1695
2 340 2430
2 344 7189
2 357 7738
2 358 8246
2 367 9914
2 370 7575
2 371 762
2 373 6728
2 374 9371
2 394 4667
2 415 5193
2 418 6568
2 419 6782
2 420 1101
2 423 126
2 425 3873
2 436 4445
2 437 634
2 439 5946
2 440 5186
2 441 1109
2 447 4520
2 455 5310
2 459 1713
2 460 9782
2 461 3302
2 467 6447
2 470 9139
2 473 7208
2 475 4139
2 478 4241
2 483 7318
2 487 7766
2 491 398
2 496 2418
3 4 5430
3 5 9145
3 8 6503
3 9 8242
3 15 7983
3 17 3494
3 19 4472
3 20 8134
3 25 9673
3 29 3924
3 38 8607
3 39 9840
3 40 7808
3 41 6957
3 46 3542
3 47 3661
3 51 7218
3 52 2899
3 55 3694
3 56 3190
3 62 5327
3 64 2131
3 65 431
3 68 4419
3 69 8741
3 71 4855
3 73 7304
3 74 3904
3 75 921
3 76 6972
3 80 5026
3 82 3482
3 102 5669
3 104 1366
3 105 7139
3 108 3196
3 109 4556
3 113 7649
3 121 4396
3 124 9624
3 126 8982
3 128 9250
3 133 2568
3 137 5488
3 139 7717
3 143 2514
3 157 4352
3 159 5276
3 161 3013
3 162 8703
3 163 6220
3 164 4022
3 167 202
3 173 1034
3 175 8395
3 178 9301
3 187 6552
3 190 5341
3 196 2423
3 199 9894
3 205 8775
3 209 3981
3 211 5596
3 221 5054
3 227 321
3 229 2121
3 230 6644
3 231 5918
3 232 6212
3 236 223
3 237 7068
3 241 358
3 248 4030
3 254 7285
3 258 5505
3 269 5328
3 271 2601
3 278 6079
3 279 8646
3 282 3935
3 292 3496
3 295 8312
3 298 2590
3 305 7379
3 306 6169
3 308 8622
3 310 1823
3 311 325
3 312 2985
3 313 6535
3 316 4902
3 322 6162
3 324 1347
3 326 5951
3 331 9659
3 333 4338
3 334 9519
3 336 4963
3 341 5950
3 345 8882
3 347 6223
3 349 4219
3 354 8220
3 355 1917
3 361 6407
3 364 6940
3 365 5065
3 367 1995
3 373 8411
3 375 2540
3 376 7250
3 377 4384
3 378 2174
3 383 8749
3 392 2635
3 393 211
3 395 4119
3 398 3272
3 399 5518
3 404 1928
3 406 8984
3 411 8970
3 414 7288
3 419 2321
3 423 736
3 424 6215
3 426 1990
3 427 7835
3 446 6843
3 449 7911
3 457 2595
3 459 7530
3 472 5994
3 473 7972
3 475 2645
3 477 8063
3 478 7115
3 485 5624
3 486 7782
3 489 2838
3 494 1995
3 495 6740
3 497 1379
3 498 343
3 499 2386
4 5 3876
4 6 5340
4 7 6398
4 14 6222
4 18 3995
4 22 714
4 26 9268
4 32 4096
4 33 9969
4 34 7750
4 36 9072
4 37 2598
4 38 6208
4 39 6156
4 44 6810
4 46 9277
4 48 2029
4 49 2446
4 51 2149
4 53 361
4 55 5705
4 57 6198
4 58 1102
4 63 4750
4 64 4049
4 66 9044
4 70 560
4 71 9400
4 72 6808
4 79 5550
4 100 5887
4 103 1902
4 106 3847
4 117 2919
4 121 2021
4 126 412
4 127 1995
4 128 9533
4 131 3848
4 135 4301
4 138 5997
4 143 3267
4 148 540
4 149 6190
4 154 8989
4 156 9237
4 157 1826
4 161 4141
4 166 4523
4 174 2820
4 176 9485
4 177 5255
4 179 3786
4 186 1102
4 188 133
4 189 561
4 192 6006
4 195 9959
4 196 2562
4 197 3396
4 200 2882
4 201 1110
4 204 8622
4 205 5264
4 206 5173
4 207 9946
4 208 1082
4 210 4445
4 211 9307
4 212 3582
4 214 2287
4 219 1659
4 220 9229
4 223 6973
4 224 6197
4 226 2675
4 229 1035
4 231 7187
4 232 4689
4 233 9348
4 239 7800
4 240 8864
4 242 8543
4 245 3954
4 246 148
4 247 2147
4 249 1004
4 250 767
4 251 7080
4 252 3294
4 261 8386
4 266 5574
4 267 3452
4 279 3210
4 280 9429
4 281 5297
4 285 4552
4 288 4069
4 289 7664
4 291 8759
4 293 2649
4 302 2519
4 303 1245
4 307 3628
4 317 3454
4 319 7957
4 320 9340
4 323 4669
4 324 5503
4 329 5479
4 332 5071
4 333 4643
4 334 5758
4 337 5866
4 338 1793
4 352 5978
4 353 2846
4 355 7970
4 356 674
4 357 6905
4 359 1922
4 364 1154
4 366 6843
4 372 8951
4 375 9427
4 376 5947
4 379 3803
4 380 5601
