500 37561
1 2 5816
1 3 1504
1 5 4403
1 6 8893
1 11 4312
1 13 5686
1 14 1649
1 15 5929
1 16 2791
1 21 2087
1 27 8804
1 31 4781
1 33 9069
1 46 6735
1 49 8014
1 50 9773
1 52 8604
1 57 8091
1 59 74
1 61 3407
1 67 7598
1 68 3644
1 69 6824
1 72 7287
1 74 9808
1 76 6230
1 82 9736
1 83 1904
1 90 9264
1 91 436
1 93 1656
1 97 1812
1 98 1196
1 99 9244
1 102 8627
1 103 7702
1 106 4869
1 107 4846
1 108 3538
1 109 7782
1 111 6500
1 112 1566
1 114 1300
1 116 3556
1 122 2701
1 124 6661
1 126 6658
1 130 790
1 131 6654
1 132 310
1 133 2344
1 134 3619
1 136 9069
1 137 4311
1 147 3902
1 148 6333
1 160 3593
1 163 5419
1 167 7922
1 169 8258
1 172 4709
1 173 4956
1 178 3968
1 179 3249
1 181 6257
1 183 1307
1 189 4890
1 196 2886
1 197 5342
1 202 3905
1 206 8181
1 209 2437
1 214 3431
1 217 1599
1 218 4064
1 225 3218
1 227 6088
1 232 4097
1 234 6658
1 235 3415
1 241 9592
1 247 1058
1 248 8591
1 265 1976
1 269 3804
1 270 954
1 271 3432
1 273 4383
1 279 5237
1 282 8601
1 286 4120
1 287 9680
1 293 5185
1 300 2723
1 313 4092
1 321 5474
1 323 6771
1 324 4432
1 331 9816
1 332 3215
1 338 1607
1 339 3208
1 340 1863
1 344 1839
1 345 6121
1 346 2457
1 348 9922
1 353 3396
1 355 6499
1 356 3164
1 357 1472
1 359 3607
1 360 6706
1 362 5876
1 375 9833
1 378 7601
1 379 9315
1 381 657
1 388 8639
1 390 2363
1 392 7402
1 393 4323
1 396 3056
1 400 1659
1 410 8030
1 417 3495
1 419 2119
1 436 9362
1 441 7536
1 442 1626
1 443 3378
1 447 4333
1 451 1455
1 455 3769
1 457 7956
1 459 6621
1 464 5920
1 467 562
1 472 8573
1 477 9816
1 478 6478
1 481 7188
1 488 5824
1 490 4612
1 491 3127
1 492 5881
1 494 3510
1 496 8837
1 498 9918
1 499 5041
1 500 2973
2 7 8341
2 11 9851
2 12 3329
2 14 6418
2 16 955
2 20 5149
2 22 707
2 24 9110
2 26 1885
2 27 8428
2 28 7899
2 35 970
2 36 8073
2 41 3770
2 46 7279
2 47 6318
2 48 8669
2 56 4764
2 57 8599
2 58 6137
2 59 4172
2 61 5373
2 67 8701
2 70 8567
2 71 8108
2 72 5629
2 77 7536
2 81 8689
2 86 8180
2 87 3755
2 91 8298
2 92 6649
2 98 8430
2 103 8286
2 106 8009
2 107 5551
2 108 6187
2 109 2600
2 113 37
2 119 882
2 125 3980
2 127 7474
2 131 9191
2 134 2440
2 137 2973
2 142 7757
2 143 4341
2 146 660
2 148 4402
2 152 296
2 154 254
2 158 4031
2 160 8792
2 163 9071
2 167 1956
2 171 1295
2 172 9895
2 173 1535
2 176 850
2 183 3067
2 185 9652
2 186 2449
2 190 4556
2 192 386
2 194 9636
2 196 3918
2 205 4957
2 207 7040
2 213 5266
2 224 650
2 226 7920
2 234 7338
2 235 9634
2 237 7549
2 238 9549
2 240 7364
2 243 2979
2 244 4625
2 247 6521
2 250 9012
2 251 4281
2 253 3910
2 254 9594
2 255 7853
2 264 5494
2 273 3525
2 275 9780
2 276 1500
2 277 9954
2 278 3779
2 288 3529
2 300 2561
2 302 6913
2 306 6514
2 307 734
2 314 8773
2 316 1231
2 321 351
2 322 5737
2 324 4558
2 341 4515
2 343 5833
2 345 1074
2 346 7200
2 350 1935
2 353 2711
2 357 2280
2 358 6805
2 359 222
2 363 7473
2 365 4660
2 367 9721
2 368 5531
2 369 6507
2 371 5688
2 372 6415
2 381 1284
2 382 9080
2 383 5244
2 389 185
2 390 9755
2 393 1660
2 404 6533
2 405 3401
2 406 2045
2 413 3867
2 415 7726
2 416 3328
2 420 9657
2 423 9275
2 432 5373
2 435 8994
2 437 7437
2 439 167
2 441 1909
2 444 5329
2 447 6790
2 449 832
2 452 7258
2 457 3373
2 460 927
2 463 6914
2 464 2469
2 468 8895
2 469 7594
2 480 2985
2 481 6048
2 489 626
2 494 3212
2 496 9541
2 498 6200
3 5 6329
3 9 1209
3 12 3717
3 14 1839
3 16 4450
3 18 2226
3 20 160
3 23 1853
3 24 5194
3 32 323
3 41 7697
3 43 8804
3 47 614
3 50 1165
3 52 9593
3 55 5428
3 60 426
3 61 1224
3 70 6830
3 74 2271
3 75 6046
3 77 1225
3 79 116
3 82 6974
3 83 317
3 85 3331
3 87 9881
3 89 684
3 95 6326
3 98 5580
3 100 755
3 107 9948
3 120 5022
3 136 1023
3 138 4122
3 139 6068
3 141 855
3 142 420
3 144 9296
3 148 1273
3 151 30
3 161 3005
3 165 5042
3 167 9421
3 173 8560
3 177 6006
3 178 9882
3 179 1336
3 181 5155
3 183 7737
3 190 5575
3 192 5158
3 196 5338
3 197 9168
3 198 9408
3 201 3374
3 202 3434
3 203 6558
3 205 6927
3 208 8317
3 213 7183
3 220 3989
3 221 7370
3 229 5976
3 234 9668
3 245 2190
3 249 3368
3 251 3303
3 256 5792
3 257 2384
3 260 3359
3 261 850
3 265 2719
3 267 2778
3 269 6406
3 270 670
3 272 6376
3 274 1891
3 275 3659
3 277 1340
3 278 8974
3 284 5073
3 287 8333
3 291 5494
3 297 4224
3 299 1118
3 300 2903
3 303 8063
3 309 467
3 311 8962
3 312 7345
3 326 6188
3 328 748
3 329 4184
3 332 7490
3 337 8859
3 340 3228
3 346 4260
3 348 837
3 349 2636
3 351 7594
3 352 7620
3 355 4050
3 357 1248
3 358 3347
3 363 1640
3 364 4192
3 368 8132
3 382 7749
3 386 3549
3 388 2027
3 391 7214
3 392 9056
3 393 3076
3 396 9037
3 397 7878
3 398 7983
3 401 6805
3 403 1358
3 404 4381
3 405 6702
3 407 8496
3 409 9186
3 410 4637
3 411 350
3 421 4574
3 422 3541
3 427 7596
3 428 577
3 430 8450
3 433 5323
3 434 6165
3 435 4087
3 437 4920
3 441 3020
3 450 9699
3 451 5959
3 456 8526
3 461 3869
3 462 5102
3 466 8638
3 492 6366
4 9 2928
4 19 8897
4 21 1328
4 23 7666
4 28 6786
4 32 8062
4 33 2668
4 34 4628
4 37 4168
4 41 1685
4 42 3272
4 43 6528
4 46 7371
4 50 346
4 51 2176
4 65 3961
4 72 5672
4 74 1925
4 78 7580
4 80 968
4 98 8884
4 104 8295
4 105 1305
4 109 4539
4 111 4322
4 113 7335
4 117 6773
4 118 8973
4 127 8977
4 128 5138
4 130 5932
4 134 7259
4 139 5302
4 141 6347
4 144 3918
4 145 698
4 147 5781
4 155 5919
4 156 1953
4 157 8232
4 158 5485
4 168 2969
4 170 3229
4 174 5430
4 176 259
4 181 3179
4 184 3590
4 185 1454
4 187 1356
4 188 5406
4 189 5580
4 193 7265
4 194 3612
4 197 4756
4 203 955
4 205 8331
4 208 5320
4 209 1589
4 214 3273
4 220 6583
4 230 4107
4 234 155
4 235 7395
4 249 5277
4 250 2238
4 251 9332
4 253 2441
4 258 9357
4 260 5126
4 261 1504
4 265 2789
4 266 6251
4 267 3829
4 270 4837
4 271 663
4 273 7705
4 274 8307
4 276 2059
4 278 6805
4 282 4153
4 287 6237
4 289 9434
4 293 8479
4 298 8538
4 301 9380
4 303 7129
4 308 1917
4 313 1159
4 314 7547
4 325 8490
4 326 9411
4 327 678
4 329 924
4 335 952
4 338 7121
4 341 8918
4 343 3860
4 346 8815
4 347 1851
4 352 9901
4 355 9906
4 357 5233
4 362 3792
4 363 5745
4 367 6144
4 372 5171
4 376 475
4 381 7449
4 386 4732
4 389 9928
4 392 8615
4 394 8773
4 397 3181
4 400 52
4 402 3432
4 403 2159
4 408 1268
4 410 600
4 414 22
4 417 1356
4 422 3154
4 428 1723
4 433 2560
4 436 8182
4 440 2948
4 444 3454
4 445 6909
4 453 3479
4 455 9613
4 461 2599
4 464 6246
4 465 5813
4 468 7893
4 471 4314
4 477 7485
4 478 2677
4 480 9211
4 482 7915
4 485 9577
4 489 6160
4 493 2720
4 495 2563
4 500 6003
5 12 3044
5 16 3370
5 17 8451
5 20 93
5 21 6041
5 25 472
5 26 4272
5 34 9363
5 35 2941
5 37 2781
5 38 5783
5 48 695
5 50 9274
5 51 4412
5 55 7187
5 57 768
5 65 6725
5 67 5632
5 75 2928
5 78 6786
5 81 378
5 85 1957
5 89 9889
5 91 4829
5 93 6890
5 95 4575
5 100 6553
5 103 2271
5 105 2983
5 118 8453
5 121 6153
5 123 1536
5 125 9544
5 126 7592
5 146 62
5 148 6299
5 151 1479
5 152 6675
5 154 2409
5 155 6183
5 158 9468
5 160 5224
5 166 7572
5 168 7185
5 170 9087
5 173 3680
5 179 9295
5 180 5861
5 182 5668
5 185 7624
5 188 5761
5 195 4855
5 198 6529
5 201 1865
5 203 348
5 207 4743
5 208 1222
5 209 6649
5 213 5599
5 219 9802
5 221 7070
5 227 6251
5 228 7431
5 230 1821
5 237 5703
5 245 4444
5 251 491
5 253 9438
5 261 1745
5 265 3256
5 275 7665
5 278 7819
5 279 7751
5 282 7571
5 286 9901
5 287 8155
5 288 2166
5 291 2375
5 294 4738
5 297 8455
5 300 7273
5 307 9734
5 312 4071
5 314 3612
5 321 2744
5 326 8206
5 330 4485
5 331 1576
5 333 2800
5 336 1711
5 337 2984
5 348 6125
5 349 6270
5 352 8916
5 355 9442
5 358 5462
5 360 7445
5 373 7385
5 374 6826
5 375 555
5 377 4644
5 378 3162
5 380 6400
5 383 3806
5 389 1516
5 391 6375
5 393 8094
5 394 5231
5 395 3284
5 398 6834
5 401 4578
5 402 2539
5 403 3398
5 404 1536
5 408 3240
5 412 8584
5 414 3923
5 422 3003
5 423 2697
5 429 4120
5 438 5768
5 443 4592
5 444 8584
5 448 8541
5 451 7598
5 453 2106
5 455 1107
5 461 3727
5 462 2404
5 468 5625
5 469 5474
5 473 3177
5 480 8157
5 483 2013
5 485 2208
5 489 8817
5 491 8429
5 493 4848
5 496 6717
5 497 6758
5 499 7000
6 7 1174
6 11 6410
6 14 2611
6 15 8038
6 16 4437
6 18 9923
6 22 1772
6 26 9161
6 27 1148
6 28 778
6 30 1745
6 34 6885
6 38 2870
6 40 5569
6 44 5465
6 45 2091
6 48 2414
6 52 279
6 55 7302
6 56 5756
6 57 8901
6 59 1815
6 61 8415
6 64 3902
6 65 2089
6 67 4034
6 69 6260
6 71 9539
6 83 182
6 87 6500
6 88 8092
6 89 2239
6 91 9334
6 94 5945
6 97 3638
6 102 4780
6 103 5792
6 106 8828
6 107 2472
6 108 669
6 110 8562
6 116 7705
6 117 6710
6 120 2290
6 122 4930
6 123 2731
6 126 9521
6 127 7417
6 128 6445
6 135 6195
6 136 9405
6 141 1425
6 142 4053
6 144 2399
6 147 1404
6 149 3821
6 160 3064
6 163 1999
6 172 4656
6 173 1897
6 175 4380
6 177 1594
6 184 2153
6 188 7089
6 191 2957
6 193 681
6 198 9301
